bar,beat,note,chord,replaced,original_value
1,1,41,Abj7,False,
1,2,43,Abj7,True,41
1,3,42,Abj7,True,41
1,4,41,Abj7,False,
2,1,34,Abj7,False,
2,2,34,Abj7,False,
2,3,44,Abj7,True,44
2,4,37,Abj7,True,44
3,1,43,Bb-7,False,
3,2,43,Bb-7,False,
3,3,43,Bb-7,False,
3,4,43,Bb-7,False,
4,1,48,Eb7,False,
4,2,48,Eb7,False,
4,3,48,Eb7,False,
4,4,48,Eb7,False,
5,1,45,Abj7,True,41
5,2,41,Abj7,False,
5,3,41,Abj7,False,
5,4,39,Abj7,True,41
6,1,34,F-7,False,
6,2,34,F-7,False,
6,3,34,F-7,True,34
6,4,34,F-7,False,
7,1,43,Bb-7,False,
7,2,43,Bb-7,False,
7,3,34,Bb-7,True,43
7,4,43,Bb-7,False,
8,1,48,Eb7,False,
8,2,48,Eb7,False,
8,3,48,Eb7,False,
8,4,48,Eb7,False,
9,1,41,C-7,False,
9,2,41,C-7,False,
9,3,41,C-7,False,
9,4,41,C-7,False,
10,1,34,F7,False,
10,2,34,F7,False,
10,3,40,F7,True,44
10,4,44,F7,False,
11,1,43,Bb-7,False,
11,2,36,Bb-7,True,43
11,3,43,Bb-7,False,
11,4,43,Bb-7,False,
12,1,51,Eb7,True,48
12,2,48,Eb7,False,
12,3,40,Eb7,True,48
12,4,48,Eb7,False,
13,1,41,Abj7,False,
13,2,41,Abj7,False,
13,3,41,Abj7,False,
13,4,41,Abj7,False,
14,1,40,F-7,True,45
14,2,45,F-7,False,
14,3,37,F-7,True,38
14,4,50,F-7,False,
15,1,43,Bb-7,False,
15,2,50,Bb-7,True,43
15,3,43,Bb-7,False,
15,4,43,Bb-7,False,
16,1,40,D-7,False,
16,2,40,D-7,False,
16,3,40,G7,False,
16,4,40,G7,False,
17,1,37,Cj7,True,33
17,2,45,Cj7,False,
17,3,45,Cj7,False,
17,4,42,Cj7,True,50
18,1,43,A-7,True,50
18,2,39,A-7,True,48
18,3,41,A-7,True,48
18,4,47,A-7,False,
19,1,50,D-7,False,
19,2,47,D-7,False,
19,3,36,D-7,True,50
19,4,40,D-7,False,
20,1,40,G7,False,
20,2,40,G7,False,
20,3,40,G7,False,
