bar,beat,note,chord,replaced,original_value
1,1,40,C,True,44
1,2,42,C,False,
1,3,41,C,False,
1,4,50,C,False,
2,1,47,C,False,
2,2,47,C,False,
2,3,41,C,True,47
2,4,51,C,False,
3,1,43,G7,False,
3,2,44,G7,False,
3,3,42,G7,True,47
3,4,47,G7,False,
4,1,37,C,False,
4,2,51,C,False,
4,3,41,C,False,
4,4,48,C,True,41
5,1,43,C,False,
5,2,43,C,False,
5,3,48,C,True,41
5,4,46,C,True,51
6,1,47,C,False,
6,2,43,C,True,47
6,3,50,C,True,45
6,4,38,C,False,
7,1,34,G7,False,
7,2,51,G7,True,51
7,3,38,G7,False,
7,4,38,G7,False,
8,1,43,C,False,
8,2,42,C,False,
8,3,41,C,False,
8,4,40,C,False,
9,1,43,C,False,
9,2,37,C,False,
9,3,38,C,False,
9,4,38,C,True,44
10,1,42,C,False,
10,2,42,C,False,
10,3,47,C,True,37
10,4,42,C,True,37
11,1,40,G7,True,38
11,2,38,G7,False,
11,3,37,G7,False,
11,4,48,G7,True,44
12,1,37,C,False,
12,2,37,C,False,
12,3,50,C,False,
12,4,50,C,False,
13,1,38,C,True,43
13,2,43,C,False,
13,3,42,C,False,
13,4,42,C,False,
14,1,37,C,True,47
14,2,47,C,False,
14,3,47,C,False,
14,4,49,C,True,47
15,1,47,G7,False,
15,2,51,G7,False,
15,3,38,G7,False,
15,4,38,G7,False,
16,1,43,C,False,
16,2,43,C,False,
16,3,47,C,False,
16,4,42,C,False,
17,1,51,C7,True,43
17,2,43,C7,False,
17,3,37,C7,True,44
17,4,44,C7,False,
18,1,42,C7,False,
18,2,42,C7,False,
18,3,37,C7,False,
18,4,37,C7,False,
19,1,48,F7,False,
19,2,37,F7,False,
19,3,37,F7,False,
19,4,37,F7,False,
20,1,43,F7,False,
20,2,41,F7,False,
20,3,41,F7,False,
20,4,43,F7,True,47
21,1,42,Bb7,False,
21,2,36,Bb7,True,41
21,3,42,Bb7,False,
21,4,43,Bb7,False,
22,1,41,Bb7,False,
22,2,42,Bb7,False,
22,3,44,Bb7,False,
22,4,37,Bb7,False,
23,1,38,Ab7,False,
23,2,38,Ab7,False,
23,3,38,Ab7,False,
23,4,38,Ab7,False,
24,1,37,G7,False,
24,2,45,G7,False,
24,3,38,G7,False,
24,4,42,G7,False,
25,1,42,C,False,
25,2,43,C,False,
25,3,41,C,False,
25,4,51,C,True,39
26,1,47,C,False,
26,2,36,C,True,47
26,3,50,C,True,47
26,4,51,C,False,
27,1,44,G7,True,50
27,2,45,G7,False,
27,3,51,G7,True,47
27,4,47,G7,False,
28,1,47,C,False,
28,2,36,C,True,47
28,3,46,C,True,42
28,4,42,C,False,
29,1,34,C,True,42
29,2,43,C,False,
29,3,35,C,True,41
29,4,50,C,False,
30,1,47,C,False,
30,2,47,C,False,
30,3,45,C,False,
30,4,45,C,True,38
31,1,34,G7,False,
31,2,35,G7,True,51
31,3,38,G7,False,
31,4,39,G7,True,37
32,1,43,C,False,
32,2,43,C,False,
32,3,37,C,False,
32,4,50,C,False,
33,1,38,NC,False,
