bar,beat,note,chord,replaced,original_value
1,1,46,Eb7,True,50
1,2,45,NC,False,
1,3,43,NC,False,
1,4,42,NC,False,
2,1,48,Ab7,True,41
2,2,42,Ab7,False,
2,3,43,Ab7,False,
2,4,45,Ab7,False,
3,1,42,Eb7,False,
3,2,50,Eb7,False,
3,3,43,Eb7,False,
3,4,47,Eb7,True,42
4,1,41,Eb7,False,
4,2,41,Eb7,False,
4,3,47,Eb7,False,
4,4,47,Eb7,True,50
5,1,38,Ab7,False,
5,2,38,Ab7,True,43
5,3,50,Ab7,True,44
5,4,35,Ab7,True,45
6,1,51,Ab7,False,
6,2,51,Ab7,False,
6,3,42,Ab7,True,43
6,4,42,Ab7,False,
7,1,50,Eb7,True,41
7,2,37,Eb7,False,
7,3,38,Eb7,False,
7,4,37,Eb7,False,
8,1,37,G-7,False,
8,2,34,G-7,True,50
8,3,51,C7,True,37
8,4,38,C7,False,
9,1,51,F-7,True,44
9,2,44,F-7,False,
9,3,38,F-7,True,37
9,4,36,F-7,True,37
10,1,38,Bb7,False,
10,2,42,Bb7,False,
10,3,41,Bb7,False,
10,4,38,Bb7,False,
11,1,37,Eb7,False,
11,2,45,Eb7,False,
11,3,43,Eb7,False,
11,4,41,Eb7,True,42
12,1,41,F-7,False,
12,2,38,F-7,True,42
12,3,43,Bb7,False,
12,4,34,Bb7,True,45
13,1,37,Eb7,False,
13,2,37,Eb7,False,
13,3,38,Eb7,False,
13,4,37,Eb7,False,
14,1,40,Ab7,True,37
14,2,37,Ab7,False,
14,3,38,Ab7,False,
14,4,37,Ab7,False,
15,1,38,Eb7,True,37
15,2,38,Eb7,True,37
15,3,35,Eb7,True,38
15,4,37,Eb7,False,
16,1,37,Eb7,False,
16,2,37,Eb7,False,
16,3,38,Eb7,False,
16,4,38,Eb7,True,38
17,1,40,Ab7,True,37
17,2,37,Ab7,False,
17,3,38,Ab7,False,
17,4,37,Ab7,False,
18,1,38,Ab7,False,
18,2,37,Ab7,False,
18,3,43,Ab7,False,
18,4,42,Ab7,False,
19,1,51,Eb7,False,
19,2,50,Eb7,False,
19,3,50,Eb7,False,
19,4,41,Eb7,False,
20,1,43,G-7,False,
20,2,47,G-7,False,
20,3,34,C7,True,38
20,4,50,C7,False,
21,1,36,F-7,True,48
21,2,41,F-7,True,38
21,3,38,F-7,False,
21,4,43,F-7,False,
22,1,37,Bb7,False,
22,2,42,Bb7,False,
22,3,41,Bb7,False,
22,4,45,Bb7,False,
23,1,45,Eb7,False,
23,2,51,Eb7,True,45
23,3,40,Eb7,True,43
23,4,41,Eb7,True,42
24,1,41,F-7,False,
24,2,42,F-7,False,
24,3,43,Bb7,False,
24,4,37,Bb7,True,45
25,1,42,Eb7,False,
25,2,40,Eb7,True,45
25,3,51,Eb7,True,43
25,4,42,Eb7,False,
26,1,41,Ab7,False,
26,2,35,Ab7,True,42
26,3,40,Ab7,True,43
26,4,45,Ab7,False,
27,1,47,Eb7,False,
27,2,43,Eb7,True,50
27,3,37,Eb7,True,51
27,4,37,Eb7,False,
28,1,41,Eb7,False,
28,2,43,Eb7,False,
28,3,44,Eb7,False,
28,4,42,Eb7,False,
29,1,44,Ab7,False,
29,2,46,Ab7,True,49
29,3,47,Ab7,False,
29,4,49,Ab7,False,
30,1,43,Ab7,True,51
30,2,50,Ab7,True,43
30,3,44,Ab7,False,
30,4,42,Ab7,False,
31,1,37,Eb7,False,
31,2,38,Eb7,True,39
31,3,43,Eb7,False,
31,4,42,Eb7,False,
32,1,48,G-7,True,41
32,2,42,G-7,True,44
32,3,43,C7,False,
32,4,43,C7,False,
33,1,48,F-7,False,
33,2,51,F-7,True,43
33,3,43,F-7,False,
33,4,46,F-7,True,43
34,1,44,Bb7,True,41
34,2,45,Bb7,False,
34,3,50,Bb7,False,
34,4,40,Bb7,True,41
35,1,47,Eb7,False,
35,2,45,Eb7,False,
35,3,47,Eb7,True,43
35,4,42,Eb7,False,
36,1,49,F-7,True,41
36,2,42,F-7,False,
36,3,43,Bb7,False,
36,4,45,Bb7,False,
37,1,45,Eb7,False,
37,2,42,Eb7,False,
37,3,38,Eb7,True,50
37,4,50,Eb7,False,
38,1,35,Ab7,True,51
38,2,51,Ab7,False,
38,3,37,Ab7,False,
38,4,37,Ab7,True,38
39,1,41,Eb7,False,
39,2,49,Eb7,True,37
39,3,51,Eb7,False,
39,4,50,Eb7,False,
40,1,43,Eb7,False,
40,2,42,Eb7,False,
40,3,47,Eb7,True,41
40,4,38,Eb7,False,
41,1,38,Ab7,False,
41,2,43,Ab7,False,
41,3,44,Ab7,False,
41,4,48,Ab7,False,
42,1,51,Ab7,False,
42,2,39,Ab7,True,37
42,3,41,Ab7,False,
42,4,51,Ab7,False,
43,1,50,Eb7,False,
43,2,41,Eb7,False,
43,3,34,Eb7,False,
43,4,49,Eb7,True,45
44,1,43,G-7,False,
44,2,50,G-7,False,
44,3,47,C7,False,
44,4,41,C7,False,
45,1,48,F-7,False,
45,2,48,F-7,True,50
45,3,48,F-7,True,51
45,4,37,F-7,False,
46,1,41,Bb7,False,
46,2,50,Bb7,True,45
46,3,50,Bb7,False,
46,4,42,Bb7,False,
47,1,37,Eb7,False,
47,2,44,Eb7,False,
47,3,43,Eb7,False,
47,4,42,Eb7,False,
48,1,41,F-7,False,
48,2,41,F-7,True,43
48,3,41,Bb7,True,48
48,4,43,Bb7,False,
49,1,37,Eb7,True,41
49,2,51,Eb7,False,
49,3,44,Eb7,False,
49,4,44,Eb7,False,
50,1,51,Ab7,False,
50,2,42,Ab7,False,
50,3,38,Ab7,False,
50,4,47,Ab7,False,
51,1,41,Eb7,False,
51,2,37,Eb7,False,
51,3,51,Eb7,False,
51,4,50,Eb7,False,
52,1,44,Eb7,True,48
52,2,47,Eb7,False,
52,3,47,Eb7,False,
52,4,37,Eb7,False,
53,1,51,Ab7,False,
53,2,44,Ab7,False,
53,3,44,Ab7,False,
53,4,49,Ab7,True,42
54,1,37,Ab7,False,
54,2,38,Ab7,True,38
54,3,51,Ab7,False,
54,4,51,Ab7,True,37
55,1,38,Eb7,False,
55,2,44,Eb7,True,37
55,3,44,Eb7,False,
55,4,44,Eb7,False,
56,1,41,G-7,False,
56,2,42,G-7,False,
56,3,51,C7,False,
56,4,51,C7,False,
57,1,42,F-7,True,37
57,2,46,F-7,True,38
57,3,39,F-7,True,37
57,4,49,F-7,True,38
58,1,41,Bb7,False,
58,2,45,Bb7,False,
58,3,50,Bb7,False,
58,4,41,Bb7,False,
59,1,42,Eb7,False,
59,2,49,Eb7,True,45
59,3,44,Eb7,True,43
59,4,45,Eb7,True,42
60,1,42,F-7,False,
60,2,51,F-7,True,42
60,3,43,Bb7,False,
60,4,45,Bb7,False,
61,1,47,Eb7,False,
61,2,34,Eb7,False,
61,3,41,Eb7,False,
61,4,38,Eb7,False,
62,1,41,Ab7,False,
