bar,beat,note,chord,replaced,original_value
1,1,47,C-,True,37
1,2,37,C-,False,
1,3,50,C-/Bb,False,
1,4,37,C-/Bb,False,
2,1,50,Ab,True,41
2,2,50,Ab,False,
2,3,37,G7,False,
2,4,38,G7,False,
3,1,40,C-,True,42
3,2,45,C-,True,37
3,3,42,C-/Bb,True,41
3,4,41,C-/Bb,False,
4,1,50,Ab,True,38
4,2,51,Ab,False,
4,3,50,G7,False,
4,4,49,G7,True,50
5,1,50,C-,False,
5,2,39,C-,True,42
5,3,41,C-/Bb,False,
5,4,41,C-/Bb,True,41
6,1,51,Ab,False,
6,2,43,Ab,True,51
6,3,50,G7,False,
6,4,41,G7,True,50
7,1,50,C-,False,
7,2,42,C-,True,37
7,3,51,C-/Bb,False,
7,4,50,C-/Bb,False,
8,1,38,Ab,False,
8,2,42,Ab,False,
8,3,38,G7,False,
8,4,50,G7,False,
9,1,50,C-,False,
9,2,42,C-,True,42
9,3,42,C-/Bb,False,
9,4,44,C-/Bb,True,41
10,1,51,Ab,True,51
10,2,42,Ab,True,51
10,3,38,G7,True,50
10,4,50,G7,False,
11,1,41,C-,True,37
11,2,37,C-,False,
11,3,38,C-/Bb,False,
11,4,37,C-/Bb,False,
12,1,39,Ab,True,38
12,2,39,Ab,True,51
12,3,43,G7,True,51
12,4,51,G7,False,
13,1,44,C-,True,38
13,2,41,C-,True,37
13,3,42,C-/Bb,False,
13,4,43,C-/Bb,True,37
14,1,51,Ab,False,
14,2,51,Ab,False,
14,3,50,G7,False,
14,4,50,G7,False,
15,1,50,C-,False,
15,2,42,C-,False,
15,3,51,C-/Bb,True,51
15,4,50,C-/Bb,False,
16,1,50,Ab,False,
16,2,45,Ab,True,47
16,3,50,G7,True,38
16,4,50,G7,False,
17,1,38,C7,False,
17,2,38,C7,True,37
17,3,37,C7,False,
17,4,51,C7,True,37
18,1,37,C7,False,
18,2,50,C7,False,
18,3,38,C7,False,
18,4,51,C7,True,42
19,1,44,F7,True,42
19,2,41,F7,False,
19,3,38,F7,False,
19,4,50,F7,False,
20,1,37,F7,False,
20,2,50,F7,False,
20,3,42,F7,True,50
20,4,39,F7,False,
21,1,48,Bb7,True,40
21,2,37,Bb7,False,
21,3,38,Bb7,False,
21,4,38,Bb7,False,
22,1,37,Bb7,False,
22,2,51,Bb7,True,37
22,3,38,Bb7,True,37
22,4,41,Bb7,False,
23,1,41,Eb7,False,
23,2,40,Eb7,False,
23,3,50,Eb7,True,37
23,4,37,Eb7,False,
24,1,51,D-,True,38
24,2,51,D-,False,
24,3,38,G7,False,
24,4,37,G7,True,38
25,1,38,C-,False,
25,2,37,C-,False,
25,3,37,C-/Bb,False,
25,4,41,C-/Bb,False,
26,1,51,Ab,False,
26,2,51,Ab,False,
26,3,50,G7,False,
26,4,50,G7,False,
27,1,38,C-,False,
27,2,37,C-,False,
27,3,42,C-/Bb,True,40
27,4,41,C-/Bb,False,
28,1,51,Ab,False,
28,2,51,Ab,False,
28,3,50,G7,False,
28,4,50,G7,False,
29,1,50,C-,False,
29,2,49,C-,True,37
29,3,49,C-/Bb,True,41
29,4,41,C-/Bb,False,
30,1,40,Ab,False,
30,2,38,Ab,False,
30,3,38,G7,False,
30,4,38,G7,False,
31,1,37,C-,False,
31,2,37,C-,False,
31,3,37,C-/Bb,False,
31,4,37,C-/Bb,False,
32,1,51,Ab,True,37
32,2,37,Ab,False,
32,3,38,G7,True,38
32,4,42,G7,False,
33,1,37,C-,False,
