bar,beat,note,chord,replaced,original_value
1,1,50,F,True,37
1,2,37,F,False,
1,3,37,F,False,
1,4,41,F,False,
2,1,37,F,False,
2,2,37,F,False,
2,3,43,F,True,37
2,4,38,F,False,
3,1,38,F-7,False,
3,2,48,F-7,True,37
3,3,42,F-7,False,
3,4,45,F-7,True,37
4,1,48,Bb7,True,41
4,2,37,Bb7,False,
4,3,34,Bb7,True,50
4,4,37,Bb7,False,
5,1,42,G-7,True,50
5,2,37,G-7,False,
5,3,41,G-7,False,
5,4,50,G-7,False,
6,1,37,C7913,False,
6,2,41,C7913,False,
6,3,37,C7913,False,
6,4,50,C7913,False,
7,1,51,A-7,True,48
7,2,47,A-7,False,
7,3,47,Abo,True,42
7,4,43,Abo,True,37
8,1,50,G-7,False,
8,2,37,G-7,True,41
8,3,37,Gb7,False,
8,4,50,Gb7,False,
9,1,37,F,False,
9,2,44,F,False,
9,3,44,F,False,
9,4,47,F,False,
10,1,51,F,True,37
10,2,49,F,True,50
10,3,37,F,False,
10,4,46,F,True,37
11,1,37,F-7,False,
11,2,34,F-7,True,37
11,3,51,F-7,False,
11,4,50,F-7,False,
12,1,48,Bb7,False,
12,2,36,Bb7,True,47
12,3,48,Bb7,False,
12,4,51,Bb7,False,
13,1,50,G-7,False,
13,2,41,G-7,False,
13,3,46,G-7,True,41
13,4,42,G-7,False,
14,1,37,C7,False,
14,2,39,C7,False,
14,3,37,C7,False,
14,4,37,C7,False,
15,1,42,F-7,True,37
15,2,37,F-7,False,
15,3,48,Bb-7,False,
15,4,41,Bb-7,False,
16,1,44,Eb-7,True,42
16,2,43,Eb-7,True,42
16,3,46,Ab7/D,True,37
16,4,44,Ab7/D,False,
17,1,44,Db,True,44
17,2,42,Db,True,48
17,3,44,Db,False,
17,4,37,Db,False,
18,1,37,D-7,False,
18,2,47,D-7,True,48
18,3,47,D-7,False,
18,4,43,D-7,True,44
19,1,42,Eb-7,False,
19,2,48,Eb-7,False,
19,3,50,Eb-7,False,
19,4,41,Eb-7,False,
20,1,41,F-7,True,37
20,2,37,F-7,False,
20,3,37,B7913,False,
20,4,37,B7913,False,
21,1,42,F-7,False,
21,2,37,F-7,False,
21,3,47,Bb79#13,False,
21,4,42,Bb79#13,False,
22,1,41,Eb-7,False,
22,2,35,Eb-7,True,42
22,3,37,Ab79#,False,
22,4,42,Ab79#,False,
23,1,42,Db,False,
23,2,41,Db,False,
23,3,42,Db,False,
23,4,37,Db,False,
24,1,43,C7alt,False,
24,2,37,C7alt,True,37
24,3,37,C7alt,False,
