bar,beat,note,chord,replaced,original_value
1,1,51,Ebj7,False,
1,2,42,Ebj7,True,47
1,3,47,Ebj7,False,
1,4,47,Ebj7,False,
2,1,52,Ebj7,True,47
2,2,34,Ebj7,False,
2,3,51,Ebj7,False,
2,4,42,Ebj7,False,
3,1,42,Am7b5,False,
3,2,47,Am7b5,False,
3,3,47,Am7b5,False,
3,4,47,Am7b5,False,
4,1,47,D7,False,
4,2,37,D7,False,
4,3,45,D7,False,
4,4,38,D7,True,43
5,1,47,Ebj7,False,
5,2,47,Ebj7,False,
5,3,41,Ebj7,True,47
5,4,47,Ebj7,False,
6,1,47,Ebj7,False,
6,2,44,Ebj7,True,42
6,3,42,Ebj7,False,
6,4,42,Ebj7,False,
7,1,49,Gm7b5,True,45
7,2,44,Gm7b5,False,
7,3,46,Gm7b5,True,45
7,4,42,Gm7b5,True,47
8,1,49,C7,True,47
8,2,47,C7,True,42
8,3,45,C7,False,
8,4,41,C7,True,45
9,1,38,F7,True,47
9,2,45,F7,True,50
9,3,48,F7,True,42
9,4,42,F7,False,
10,1,47,F7,False,
10,2,47,F7,False,
10,3,42,F7,False,
10,4,40,F7,True,42
11,1,38,F-7,True,45
11,2,45,F-7,False,
11,3,42,F-7,False,
11,4,47,F-7,False,
12,1,47,Bb7,False,
12,2,47,Bb7,False,
12,3,47,Bb7,False,
12,4,37,Bb7,True,42
13,1,47,G-7,False,
13,2,47,G-7,False,
13,3,45,G-7,False,
13,4,47,G-7,False,
14,1,47,F#-7,False,
14,2,47,F#-7,False,
14,3,47,F#-7,False,
14,4,47,F#-7,False,
15,1,47,F-7,False,
15,2,45,F-7,False,
15,3,39,F-7,True,45
15,4,42,F-7,False,
16,1,51,Bb7,False,
16,2,42,Bb7,True,47
16,3,47,Bb7,False,
16,4,45,Bb7,False,
17,1,45,Ebj7,False,
17,2,47,Ebj7,False,
17,3,47,Ebj7,False,
17,4,46,Ebj7,True,47
18,1,47,Ebj7,False,
18,2,41,Ebj7,True,45
18,3,39,Ebj7,True,45
18,4,42,Ebj7,False,
19,1,47,Am7b5,False,
19,2,45,Am7b5,False,
19,3,42,Am7b5,False,
19,4,47,Am7b5,False,
20,1,47,D7,False,
20,2,47,D7,False,
20,3,45,D7,True,41
20,4,51,D7,False,
21,1,47,Ebj7,False,
21,2,47,Ebj7,False,
21,3,42,Ebj7,False,
21,4,51,Ebj7,True,42
22,1,42,Ebj7,True,51
22,2,44,Ebj7,True,47
22,3,48,Ebj7,False,
22,4,47,Ebj7,False,
23,1,44,Gm7b5,False,
23,2,45,Gm7b5,False,
23,3,45,Gm7b5,False,
23,4,47,Gm7b5,False,
24,1,47,C7,False,
24,2,52,C7,True,47
24,3,42,C7,False,
24,4,47,C7,False,
25,1,45,F7,False,
25,2,45,F7,True,48
25,3,45,F7,False,
25,4,38,F7,True,42
26,1,46,F7,True,44
26,2,47,F7,False,
26,3,40,F7,False,
26,4,48,F7,True,39
27,1,47,F-7,False,
27,2,47,F-7,False,
27,3,42,F-7,False,
27,4,48,F-7,True,47
28,1,47,Bb7,False,
28,2,42,Bb7,False,
28,3,47,Bb7,False,
28,4,47,Bb7,False,
29,1,42,F-7,False,
29,2,42,F-7,True,47
29,3,45,F-7,False,
29,4,47,F-7,False,
30,1,47,Ab-7,False,
30,2,42,Ab-7,False,
30,3,41,Db7,True,42
30,4,47,Db7,False,
31,1,51,Eb6,False,
31,2,47,Eb6,False,
31,3,42,Eb6,False,
31,4,43,Eb6,True,47
32,1,45,F-7,False,
32,2,45,F-7,False,
32,3,38,Bb7,True,42
32,4,51,Bb7,False,
33,1,47,Ebj7,False,
33,2,42,Ebj7,False,
