bar,beat,note,chord,replaced,original_value
1,1,43,A-7,False,
1,2,51,A-7,True,47
1,3,40,D7,True,40
1,4,38,D7,False,
2,1,48,G,False,
2,2,43,G,False,
2,3,45,E7,False,
2,4,42,E7,False,
3,1,47,A-7,False,
3,2,37,A-7,True,42
3,3,43,D7,True,42
3,4,40,D7,False,
4,1,45,D-7,False,
4,2,51,D-7,False,
4,3,47,G-7,True,50
4,4,42,G-7,False,
5,1,43,C,False,
5,2,48,C,True,41
5,3,40,C-7,False,
5,4,52,F7,True,38
6,1,48,Bb,False,
6,2,43,Bb,False,
6,3,48,Bb-7,False,
6,4,42,Eb7,True,42
7,1,47,A-7,False,
7,2,43,A-7,False,
7,3,40,D7,False,
7,4,43,D7,True,45
8,1,43,G,False,
8,2,45,G,False,
8,3,47,G,False,
8,4,42,G,False,
9,1,42,A-7,False,
9,2,43,A-7,False,
9,3,42,D7,False,
9,4,52,D7,False,
10,1,50,G,True,50
10,2,48,G,False,
10,3,45,E7,False,
10,4,51,E7,True,44
11,1,43,A-7,False,
11,2,38,A-7,True,41
11,3,40,D7,False,
11,4,39,D7,False,
12,1,38,D-7,False,
12,2,39,D-7,False,
12,3,43,G7,True,40
12,4,45,G7,True,42
13,1,43,C,False,
13,2,37,C,False,
13,3,37,C-7,False,
13,4,43,F7,False,
14,1,48,Bb,False,
14,2,43,Bb,False,
14,3,52,Bb-7,True,37
14,4,43,Eb7,False,
15,1,38,A-7,False,
15,2,39,A-7,False,
15,3,39,D7,True,40
15,4,43,D7,False,
16,1,42,G,True,47
16,2,50,G,False,
16,3,43,C,False,
16,4,43,C,False,
17,1,48,D-7,False,
17,2,43,D-7,False,
17,3,51,G7,False,
17,4,52,G7,False,
18,1,41,C,False,
18,2,50,C,False,
18,3,51,A7,False,
18,4,42,A7,False,
19,1,43,D-7,False,
19,2,38,D-7,True,52
19,3,40,G7,True,45
19,4,43,G7,False,
20,1,42,C,False,
20,2,40,C,True,45
20,3,43,C,False,
20,4,47,C,False,
21,1,48,C-7,False,
21,2,45,C-7,False,
21,3,42,F7,True,43
21,4,48,F7,False,
22,1,41,Bb,False,
22,2,41,Bb,False,
22,3,42,Bb,False,
22,4,42,Bb,False,
23,1,43,A-7,False,
23,2,49,A-7,True,43
23,3,45,D7,False,
23,4,38,D7,True,48
24,1,41,B-7,True,48
24,2,50,B-7,False,
24,3,52,E7,False,
24,4,38,E7,True,42
25,1,42,A-7,False,
25,2,50,A-7,True,43
25,3,42,D7,False,
25,4,47,D7,False,
26,1,48,G,False,
26,2,51,G,True,45
26,3,50,E7,False,
26,4,42,E7,False,
27,1,43,A-7,False,
27,2,47,A-7,False,
27,3,40,D7,False,
27,4,47,D7,False,
28,1,48,D-7,False,
28,2,45,D-7,False,
28,3,52,G-7,True,50
28,4,44,G-7,True,37
29,1,43,C,False,
29,2,43,C,True,42
29,3,50,C-7,False,
29,4,42,F7,False,
30,1,43,Bb,False,
30,2,52,Bb,False,
30,3,48,Bb-7,False,
30,4,42,Eb7,False,
31,1,47,A-7,False,
31,2,42,A-7,False,
31,3,42,D7,False,
31,4,52,D7,False,
32,1,45,G,False,
32,2,51,G,False,
32,3,50,C,False,
32,4,47,C,False,
33,1,42,NC,False,
33,2,43,NC,False,
33,3,40,NC,False,
33,4,47,NC,False,
