bar,beat,note,chord,replaced,original_value
1,1,44,Db7,False,
1,2,48,Db7,False,
1,3,51,Db7,False,
1,4,48,Db7,False,
2,1,49,Gb7,False,
2,2,44,Gb7,False,
2,3,50,Gb7,False,
2,4,45,Gb7,False,
3,1,51,Db7,False,
3,2,37,Db7,True,43
3,3,44,Db7,False,
3,4,47,Db7,False,
4,1,50,Db7,True,41
4,2,40,Db7,False,
4,3,51,Db7,False,
4,4,51,Db7,True,48
5,1,37,Gb7,False,
5,2,49,Gb7,False,
5,3,47,Gb7,False,
5,4,47,Gb7,False,
6,1,51,Gb7,True,44
6,2,42,Gb7,False,
6,3,41,Gb7,False,
6,4,43,Gb7,False,
7,1,44,Db7,False,
7,2,43,Db7,False,
7,3,41,Db7,True,44
7,4,50,Db7,False,
8,1,47,Db7,True,48
8,2,46,Db7,True,42
8,3,41,Bb7,False,
8,4,47,Bb7,False,
9,1,42,Eb-7,False,
9,2,48,Eb-7,False,
9,3,49,Eb-7,False,
9,4,46,Eb-7,True,50
10,1,51,Ab79,False,
10,2,42,Ab79,False,
10,3,41,Ab79,False,
10,4,52,Ab79,False,
11,1,40,Db7,True,44
11,2,45,Db7,True,49
11,3,48,Db7,False,
11,4,50,Db7,True,42
12,1,41,Ab7,False,
12,2,48,Ab7,False,
12,3,47,Ab7,False,
12,4,41,Ab7,False,
13,1,45,Db7,True,44
13,2,42,Db7,False,
13,3,41,Db7,False,
13,4,39,Db7,True,40
14,1,38,Gb7,False,
14,2,40,Gb7,False,
14,3,47,Gb7,True,41
14,4,43,Gb7,False,
15,1,44,Db7,False,
15,2,48,Db7,False,
15,3,37,Db7,False,
15,4,38,Db7,False,
16,1,38,Db7,False,
16,2,47,Db7,False,
16,3,37,Db7,True,45
16,4,38,Db7,False,
17,1,37,Gb7,False,
17,2,48,Gb7,False,
17,3,37,Gb7,False,
17,4,38,Gb7,False,
18,1,45,Gb7,True,40
18,2,51,Gb7,False,
18,3,40,Gb7,False,
18,4,50,Gb7,True,44
19,1,44,Db7,False,
19,2,43,Db7,False,
19,3,42,Db7,False,
19,4,40,Db7,False,
20,1,37,Db7,False,
20,2,42,Db7,False,
20,3,46,Bb7,True,40
20,4,47,Bb7,False,
21,1,42,Eb-7,False,
21,2,48,Eb-7,False,
21,3,49,Eb79,False,
21,4,50,Eb79,False,
22,1,51,Ab79,False,
22,2,42,Ab79,False,
22,3,42,Ab79,False,
22,4,45,Ab79,False,
23,1,43,Db7,True,44
23,2,39,Db7,True,49
23,3,48,Db7,False,
23,4,42,Db7,False,
24,1,41,Ab7,False,
24,2,47,Ab7,False,
24,3,42,Ab7,False,
24,4,48,Ab7,True,45
25,1,39,Db7,True,44
25,2,48,Db7,False,
25,3,51,Db7,False,
25,4,48,Db7,False,
26,1,37,Gb7,False,
26,2,44,Gb7,False,
26,3,45,Gb7,True,42
26,4,42,Gb7,False,
27,1,44,Db7,False,
27,2,47,Db7,True,38
27,3,41,Db7,False,
27,4,42,Db7,False,
28,1,44,Db7,False,
28,2,48,Db7,False,
28,3,41,Db7,False,
28,4,51,Db7,False,
29,1,43,Gb7,True,49
29,2,44,Gb7,False,
29,3,47,Gb7,False,
29,4,47,Gb7,False,
30,1,44,Gb7,False,
30,2,43,Gb7,False,
30,3,42,Gb7,False,
30,4,40,Gb7,False,
31,1,41,Db7,True,44
31,2,47,Db7,False,
31,3,45,Db7,False,
31,4,41,Db7,False,
32,1,51,Db7,True,47
32,2,48,Db7,False,
32,3,37,Bb7,False,
32,4,38,Bb7,False,
33,1,42,Eb-7,False,
33,2,42,Eb-7,False,
33,3,41,Eb79,False,
33,4,41,Eb79,True,37
34,1,51,Ab79,False,
34,2,41,Ab79,False,
34,3,40,Ab79,False,
34,4,45,Ab79,False,
35,1,44,Db7,False,
35,2,48,Db7,False,
35,3,52,Db7,True,42
35,4,47,Db7,False,
36,1,40,Ab7,True,42
36,2,41,Ab7,False,
36,3,40,Ab7,False,
36,4,45,Ab7,False,
37,1,44,Db7,False,
37,2,44,Db7,False,
