bar,beat,note,chord,replaced,original_value
1,1,43,C,False,
1,2,43,C,False,
1,3,42,C,True,44
1,4,36,C,True,45
2,1,47,C,False,
2,2,47,C,False,
2,3,47,C,False,
2,4,47,C,False,
3,1,50,G7,False,
3,2,38,G7,False,
3,3,38,G7,False,
3,4,42,G7,False,
4,1,47,C,False,
4,2,33,C,True,47
4,3,47,C,False,
4,4,42,C,False,
5,1,43,C,False,
5,2,43,C,False,
5,3,46,C,True,47
5,4,47,C,False,
6,1,47,C,False,
6,2,47,C,False,
6,3,47,C,True,42
6,4,37,C,False,
7,1,38,G7,False,
7,2,39,G7,True,38
7,3,50,G7,False,
7,4,38,G7,False,
8,1,43,C,False,
8,2,41,C,True,43
8,3,41,C,False,
8,4,37,C,False,
9,1,43,C,False,
9,2,49,C,True,43
9,3,42,C,False,
9,4,37,C,False,
10,1,42,C,True,47
10,2,47,C,False,
10,3,40,C,False,
10,4,50,C,True,37
11,1,37,G7,False,
11,2,43,G7,False,
11,3,38,G7,False,
11,4,38,G7,False,
12,1,49,C,True,38
12,2,39,C,True,37
12,3,50,C,True,44
12,4,43,C,True,44
13,1,49,C,True,43
13,2,43,C,False,
13,3,42,C,False,
13,4,41,C,False,
14,1,41,C,False,
14,2,47,C,True,41
14,3,42,C,False,
14,4,39,C,False,
15,1,38,G7,False,
15,2,51,G7,True,51
15,3,50,G7,False,
15,4,38,G7,False,
16,1,43,C,False,
16,2,42,C,True,37
16,3,37,C,False,
16,4,41,C,False,
17,1,50,C7,False,
17,2,43,C7,False,
17,3,44,C7,False,
17,4,44,C7,False,
18,1,44,C7,True,43
18,2,43,C7,False,
18,3,37,C7,False,
18,4,43,C7,True,37
19,1,48,F7,False,
19,2,47,F7,False,
19,3,43,F7,False,
19,4,43,F7,False,
20,1,43,F7,False,
20,2,43,F7,False,
20,3,43,F7,False,
20,4,37,F7,False,
21,1,37,Bb7,False,
21,2,41,Bb7,False,
21,3,42,Bb7,False,
21,4,42,Bb7,False,
22,1,41,Bb7,False,
22,2,41,Bb7,False,
22,3,33,Bb7,True,42
22,4,42,Bb7,True,47
23,1,47,Ab7,False,
23,2,46,Ab7,True,51
23,3,51,Ab7,False,
23,4,40,Ab7,False,
24,1,40,G7,False,
24,2,46,G7,True,40
24,3,50,G7,False,
24,4,50,G7,False,
25,1,43,C,False,
25,2,44,C,True,43
25,3,41,C,True,44
25,4,48,C,True,44
26,1,47,C,False,
26,2,47,C,False,
26,3,47,C,False,
26,4,35,C,True,48
27,1,39,G7,False,
27,2,38,G7,False,
27,3,50,G7,False,
27,4,42,G7,False,
28,1,42,C,False,
28,2,47,C,False,
28,3,50,C,False,
28,4,45,C,False,
29,1,43,C,False,
29,2,37,C,True,43
29,3,44,C,False,
29,4,39,C,True,45
30,1,47,C,False,
30,2,47,C,False,
30,3,44,C,True,47
30,4,51,C,False,
31,1,40,G7,False,
31,2,51,G7,False,
31,3,50,G7,False,
31,4,38,G7,True,50
32,1,43,C,False,
32,2,42,C,False,
32,3,37,C,False,
32,4,40,C,True,50
33,1,43,C,False,
33,2,39,C,True,43
33,3,44,C,False,
33,4,44,C,False,
34,1,47,C,False,
34,2,47,C,False,
34,3,49,C,True,41
34,4,35,C,True,37
35,1,43,G7,False,
35,2,43,G7,False,
35,3,41,G7,False,
35,4,41,G7,False,
36,1,47,C,False,
36,2,47,C,False,
36,3,47,C,False,
36,4,36,C,True,37
37,1,43,C,False,
37,2,43,C,False,
37,3,33,C,False,
37,4,44,C,False,
38,1,47,C,False,
38,2,47,C,False,
38,3,50,C,False,
38,4,39,C,True,37
39,1,34,G7,True,51
39,2,44,G7,True,38
39,3,41,G7,True,50
39,4,50,G7,False,
40,1,43,C,False,
40,2,37,C,True,50
40,3,37,C,False,
40,4,37,C,False,
41,1,49,C,True,42
41,2,43,C,False,
41,3,44,C,False,
41,4,38,C,False,
42,1,47,C,False,
42,2,47,C,False,
42,3,48,C,False,
42,4,37,C,False,
43,1,37,G7,False,
43,2,37,G7,False,
43,3,38,G7,False,
43,4,37,G7,False,
44,1,38,C,False,
44,2,38,C,False,
44,3,36,C,True,38
44,4,37,C,False,
45,1,43,C,False,
45,2,43,C,False,
45,3,46,C,True,43
45,4,42,C,False,
46,1,41,C,False,
46,2,41,C,False,
46,3,41,C,False,
46,4,39,C,True,38
47,1,38,G7,False,
47,2,51,G7,False,
47,3,44,G7,True,51
47,4,38,G7,False,
48,1,43,C,False,
48,2,45,C,True,43
48,3,43,C,False,
48,4,50,C,False,
49,1,35,C7,True,43
49,2,43,C7,False,
49,3,38,C7,False,
49,4,38,C7,False,
50,1,37,C7,False,
50,2,37,C7,False,
50,3,38,C7,False,
50,4,37,C7,False,
51,1,41,F7,True,37
51,2,44,F7,True,38
51,3,37,F7,False,
51,4,49,F7,True,43
52,1,37,F7,False,
52,2,37,F7,False,
52,3,37,F7,False,
52,4,37,F7,False,
53,1,37,Bb7,False,
53,2,38,Bb7,False,
53,3,38,Bb7,False,
53,4,37,Bb7,False,
54,1,38,Bb7,False,
54,2,37,Bb7,False,
54,3,37,Bb7,False,
54,4,44,Bb7,False,
55,1,43,Ab7,True,38
55,2,37,Ab7,True,40
55,3,38,Ab7,False,
55,4,38,Ab7,True,38
56,1,50,G7,True,38
56,2,45,G7,True,38
56,3,50,G7,False,
56,4,44,G7,False,
57,1,43,C,False,
57,2,43,C,False,
57,3,37,C,True,41
57,4,41,C,False,
58,1,47,C,False,
58,2,47,C,False,
58,3,37,C,False,
58,4,36,C,True,48
59,1,42,G7,False,
59,2,47,G7,False,
59,3,41,G7,True,50
59,4,35,G7,True,50
60,1,39,C,True,38
60,2,50,C,False,
60,3,38,C,False,
60,4,44,C,True,38
61,1,43,C,False,
61,2,43,C,False,
61,3,43,C,False,
61,4,45,C,False,
62,1,47,C,False,
62,2,47,C,False,
62,3,47,C,False,
62,4,49,C,True,38
63,1,38,G7,False,
63,2,40,G7,False,
63,3,38,G7,False,
63,4,38,G7,False,
64,1,43,C,False,
64,2,50,C,False,
64,3,37,C,False,
64,4,50,C,False,
65,1,43,NC,False,
