bar,beat,note,chord,replaced,original_value
1,1,52,F6,True,48
1,2,44,F6,True,37
1,3,47,F6,True,42
1,4,41,F6,True,43
2,1,37,Eb-7,True,34
2,2,40,Eb-7,False,
2,3,51,Ab7,False,
2,4,50,Ab7,True,33
3,1,46,Dbj7,True,44
3,2,37,Dbj7,True,48
3,3,51,Dbj7,False,
3,4,51,Dbj7,False,
4,1,44,Gm7b5,True,50
4,2,38,Gm7b5,True,48
4,3,47,C7,False,
4,4,42,C7,True,43
5,1,48,F-7,False,
5,2,50,F-7,False,
5,3,49,Dm7b5,True,45
5,4,48,Dm7b5,False,
6,1,38,Gm7b5,True,50
6,2,35,Gm7b5,True,48
6,3,47,C7,False,
6,4,34,C7,True,43
7,1,48,F-6,False,
7,2,52,F-6,False,
7,3,35,F-6,True,42
7,4,52,F-6,True,44
8,1,45,Dm7b5,False,
8,2,50,Dm7b5,True,48
8,3,50,G7,False,
8,4,50,G7,False,
9,1,43,C6,True,43
9,2,38,C6,True,38
9,3,38,C6,False,
9,4,50,C6,False,
10,1,51,Bb-7,True,41
10,2,42,Bb-7,True,41
10,3,34,Eb7,False,
10,4,46,Eb7,True,34
11,1,51,Abj7,False,
11,2,47,Abj7,True,41
11,3,43,Abj7,False,
11,4,51,Abj7,False,
12,1,45,Dm7b5,False,
12,2,43,Dm7b5,False,
12,3,51,G7,True,42
12,4,36,G7,True,50
13,1,43,C-7,False,
13,2,50,C-7,False,
13,3,41,Am7b5,True,38
13,4,34,Am7b5,True,51
14,1,33,Dm7b5,False,
14,2,43,Dm7b5,False,
14,3,39,G7,True,42
14,4,42,G7,False,
15,1,41,C6,True,43
15,2,43,C6,False,
15,3,37,A-7,True,42
