bar,beat,note,chord,replaced,original_value
1,1,48,F7,False,
1,2,45,F7,True,45
1,3,45,F7,False,
1,4,37,F7,False,
2,1,43,Bb7,True,41
2,2,42,Bb7,False,
2,3,43,Bb7,True,44
2,4,44,Bb7,False,
3,1,51,F7,False,
3,2,44,F7,False,
3,3,46,F7,True,51
3,4,48,F7,False,
4,1,42,F7,True,41
4,2,42,F7,False,
4,3,43,F7,False,
4,4,40,F7,True,45
5,1,41,Bb7,False,
5,2,42,Bb7,True,44
5,3,50,Bb7,True,45
5,4,44,Bb7,False,
6,1,41,Bb7,True,44
6,2,45,Bb7,False,
6,3,41,Bb7,False,
6,4,45,Bb7,False,
7,1,48,F7,False,
7,2,46,F7,True,37
7,3,50,F7,False,
7,4,41,F7,False,
8,1,38,D79b,False,
8,2,44,D79b,False,
8,3,38,D79b,False,
8,4,38,D79b,False,
9,1,42,G-7,True,38
9,2,40,G-7,True,38
9,3,38,G-7,False,
9,4,48,G-7,True,50
10,1,43,C7,False,
10,2,38,C7,True,42
10,3,45,C7,True,41
10,4,43,C7,False,
11,1,40,A-7,False,
11,2,48,A-7,True,40
11,3,48,D-7,True,45
11,4,37,D-7,False,
12,1,38,Gm7b5,False,
12,2,42,Gm7b5,False,
12,3,38,C7,True,43
12,4,39,C7,True,40
13,1,48,F7,False,
13,2,50,F7,True,40
13,3,45,F7,False,
13,4,40,F7,True,42
14,1,41,Bb7,False,
14,2,37,Bb7,True,42
14,3,43,Bb7,True,43
14,4,47,Bb7,False,
15,1,48,F7,False,
15,2,42,F7,True,40
15,3,41,F7,False,
15,4,37,F7,True,42
16,1,43,F7,False,
16,2,48,F7,False,
16,3,40,F7,True,37
16,4,44,F7,True,50
17,1,41,Bb7,False,
17,2,44,Bb7,False,
17,3,50,Bb7,True,45
17,4,44,Bb7,False,
18,1,43,Bb7,False,
18,2,45,Bb7,False,
18,3,41,Bb7,False,
18,4,44,Bb7,True,43
19,1,38,F7,True,48
19,2,44,F7,True,37
19,3,39,F7,True,50
19,4,41,F7,False,
20,1,37,D79b,False,
20,2,46,D79b,True,49
20,3,44,D79b,True,45
20,4,37,D79b,True,40
21,1,37,G-7,True,50
21,2,40,G-7,False,
21,3,37,G-7,True,50
21,4,46,G-7,True,37
22,1,41,C7,False,
22,2,46,C7,True,42
22,3,44,C7,False,
22,4,45,C7,True,50
23,1,42,A-7,True,38
23,2,37,A-7,True,38
23,3,42,D-7,True,45
23,4,42,D-7,True,51
24,1,50,Gm7b5,False,
24,2,44,Gm7b5,False,
24,3,48,C7,True,43
24,4,40,C7,False,
25,1,45,F7,True,48
25,2,41,F7,True,37
25,3,42,F7,True,50
25,4,40,F7,False,
26,1,48,Bb7,True,41
26,2,39,Bb7,True,42
26,3,43,Bb7,False,
26,4,47,Bb7,False,
27,1,48,F7,False,
27,2,47,F7,True,50
27,3,37,F7,False,
27,4,39,F7,True,41
28,1,42,F7,False,
28,2,43,F7,False,
28,3,48,F7,False,
28,4,43,F7,False,
29,1,45,Bb7,True,41
29,2,42,Bb7,False,
29,3,45,Bb7,True,44
29,4,37,Bb7,False,
30,1,47,Bb7,True,38
30,2,47,Bb7,True,37
30,3,42,Bb7,True,38
30,4,50,Bb7,True,38
31,1,45,F7,True,38
31,2,43,F7,True,37
31,3,44,F7,False,
31,4,39,F7,True,38
32,1,38,D79b,False,
32,2,44,D79b,False,
32,3,37,D79b,True,45
32,4,39,D79b,True,40
33,1,50,G-7,False,
