bar,beat,note,chord,replaced,original_value
1,1,42,Bb6,True,37
1,2,37,Bb6,False,
1,3,42,G7,False,
1,4,42,G7,False,
2,1,42,C-7,True,42
2,2,42,C-7,False,
2,3,41,F7,True,42
2,4,37,F7,True,42
3,1,37,Bb6,False,
3,2,37,Bb6,False,
3,3,42,G-7,False,
3,4,50,G-7,False,
4,1,39,C7,True,42
4,2,42,C7,False,
4,3,39,F7,True,50
4,4,40,F7,False,
5,1,39,Bb7,True,41
5,2,37,Bb7,True,41
5,3,42,Bb7,False,
5,4,44,Bb7,True,42
6,1,39,Eb6,True,40
6,2,37,Eb6,True,41
6,3,38,Eb-6,True,42
6,4,40,Eb-6,True,42
7,1,44,D-7,True,40
7,2,42,D-7,False,
7,3,42,G7,False,
7,4,37,G7,False,
8,1,39,C-7,True,42
8,2,42,C-7,False,
8,3,38,F7,False,
8,4,38,F7,True,42
9,1,37,Bb6,False,
9,2,38,Bb6,True,37
9,3,40,G7,True,37
9,4,50,G7,False,
10,1,40,C-7,True,44
10,2,42,C-7,True,42
10,3,42,F7,False,
10,4,43,F7,True,42
11,1,48,Bb6,False,
11,2,39,Bb6,True,44
11,3,37,G-7,True,50
11,4,42,G-7,True,42
12,1,43,C7,True,42
12,2,37,C7,False,
12,3,38,F7,True,37
12,4,41,F7,True,37
13,1,38,Bb7,False,
13,2,43,Bb7,True,42
13,3,38,Bb7,True,42
13,4,44,Bb7,False,
14,1,37,Eb6,True,42
14,2,41,Eb6,False,
14,3,42,Eb-6,False,
14,4,38,Eb-6,True,42
15,1,41,D-7,True,41
15,2,42,D-7,True,42
15,3,37,G7,False,
15,4,43,G7,True,42
16,1,38,C-7,True,42
16,2,43,F7,False,
16,3,44,Bb6,True,37
16,4,37,Bb6,False,
17,1,37,D7,False,
17,2,40,D7,True,37
17,3,42,D7,True,42
17,4,44,D7,True,37
18,1,40,D7,True,50
18,2,40,D7,True,37
18,3,42,D7,False,
18,4,43,D7,True,42
19,1,38,G7,False,
19,2,40,G7,False,
19,3,44,G7,True,42
19,4,43,G7,False,
20,1,42,G7,False,
20,2,44,G7,False,
20,3,44,G7,True,50
20,4,37,G7,False,
21,1,43,C7,True,42
21,2,38,C7,False,
21,3,39,C7,True,37
21,4,42,C7,False,
22,1,40,C7,True,41
22,2,42,C7,False,
22,3,42,C7,False,
22,4,40,C7,True,42
23,1,43,F7,True,42
23,2,39,F7,True,40
23,3,41,F7,False,
23,4,37,F7,True,41
24,1,43,F7,True,41
24,2,50,F7,False,
24,3,37,F7,False,
24,4,37,F7,True,37
25,1,41,Bb6,True,37
25,2,40,Bb6,True,40
25,3,41,G7,False,
25,4,37,G7,True,42
26,1,43,C-7,False,
26,2,43,C-7,False,
26,3,43,F7,False,
26,4,44,F7,True,44
27,1,44,Bb6,False,
27,2,44,Bb6,False,
27,3,39,G-7,True,42
27,4,44,G-7,False,
28,1,40,C7,True,43
28,2,42,C7,False,
28,3,42,F7,True,37
28,4,43,F7,True,37
29,1,37,Bb7,False,
29,2,42,Bb7,False,
29,3,44,Bb7,False,
29,4,39,Bb7,True,37
30,1,43,Eb6,True,41
30,2,40,Eb6,False,
30,3,40,Eb-6,True,42
30,4,42,Eb-6,False,
31,1,37,D-7,True,42
31,2,43,D-7,False,
31,3,39,G7,True,40
31,4,43,G7,True,41
32,1,40,C-7,False,
32,2,43,C-7,True,37
32,3,42,F7,True,38
32,4,40,F7,True,38
33,1,38,Bb6,False,
33,2,40,Bb6,True,42
