bar,beat,note,chord,replaced,original_value
1,1,42,F7,True,48
1,2,48,F7,False,
1,3,51,F7,False,
1,4,51,F7,False,
2,1,48,C7,True,45
2,2,48,C7,True,45
2,3,46,C7,True,45
2,4,51,C7,True,47
3,1,47,F7,False,
3,2,49,F7,True,49
3,3,46,F7,True,51
3,4,47,F7,True,51
4,1,50,F7,False,
4,2,48,F7,True,50
4,3,45,F7,True,49
4,4,37,F7,False,
5,1,48,Bb7,True,41
5,2,50,Bb7,False,
5,3,47,Bb7,False,
5,4,49,Bb7,False,
6,1,46,Bb7,True,50
6,2,47,Bb7,True,45
6,3,50,Bb7,False,
6,4,50,Bb7,True,49
7,1,48,Bb7,False,
7,2,46,Bb7,True,51
7,3,51,Bb7,True,41
7,4,41,Bb7,True,50
8,1,47,Bb7,False,
8,2,51,Bb7,True,51
8,3,50,Bb7,True,51
8,4,45,Bb7,False,
9,1,45,Bb-7,False,
9,2,47,Bb-7,False,
9,3,49,Bb-7,False,
9,4,51,Bb-7,False,
10,1,43,Eb7,True,42
10,2,48,Eb7,True,44
10,3,43,Eb7,True,44
10,4,42,Eb7,False,
11,1,45,Bb-7,True,38
11,2,40,Bb-7,False,
11,3,47,Bb-7,False,
11,4,43,Bb-7,True,51
12,1,51,Eb7,False,
12,2,43,Eb7,True,49
12,3,50,Eb7,False,
12,4,49,Eb7,True,51
13,1,51,Ab6,False,
13,2,51,Ab6,False,
13,3,49,Ab6,True,47
13,4,51,Ab6,True,49
14,1,50,Ab6,False,
14,2,41,Ab6,True,47
14,3,49,Ab6,True,42
14,4,51,Ab6,False,
15,1,51,Bb-7,False,
15,2,49,Bb-7,True,51
15,3,40,Eb7,True,51
15,4,51,Eb7,False,
16,1,50,Ab6,False,
16,2,49,Ab6,True,50
16,3,49,C7,True,43
16,4,42,C7,True,47
17,1,47,F7,True,47
17,2,49,F7,False,
17,3,51,F7,False,
17,4,45,F7,False,
18,1,51,C7,True,44
18,2,45,C7,False,
18,3,42,C7,True,49
18,4,50,C7,True,47
19,1,41,F7,True,47
19,2,49,F7,True,47
19,3,50,F7,True,47
19,4,49,F7,True,51
20,1,42,F7,True,48
20,2,49,F7,True,37
20,3,43,F7,True,51
20,4,49,F7,True,51
21,1,45,Bb7,False,
21,2,47,Bb7,False,
21,3,49,Bb7,False,
21,4,41,Bb7,True,51
22,1,51,Bb7,False,
22,2,45,Bb7,False,
22,3,51,Bb7,True,45
22,4,50,Bb7,False,
23,1,45,Bb7,True,48
23,2,46,Bb7,True,48
23,3,50,Bb7,True,37
23,4,40,Bb7,True,50
24,1,46,Bb7,True,47
24,2,42,Bb7,True,51
24,3,51,Bb7,False,
24,4,45,Bb7,False,
25,1,47,F-7,False,
25,2,47,F-7,False,
25,3,49,F-7,False,
25,4,51,F-7,False,
26,1,50,C7,False,
26,2,41,C7,True,44
26,3,51,C7,False,
26,4,51,C7,False,
27,1,49,F-7,True,38
27,2,42,F-7,True,40
27,3,49,F-7,True,40
27,4,40,F-7,True,50
28,1,40,F-7,True,50
28,2,51,F-7,False,
28,3,40,F-7,True,50
28,4,47,F-7,False,
29,1,48,C-7,True,49
29,2,49,C-7,True,51
29,3,47,C-7,False,
29,4,47,C-7,True,49
30,1,49,F7,False,
30,2,51,F7,True,48
30,3,48,F7,True,49
30,4,51,F7,False,
31,1,51,Bb-7,False,
31,2,50,Bb-7,False,
31,3,45,Eb7,False,
31,4,42,Eb7,True,49
32,1,42,Ab6,True,51
32,2,49,Ab6,True,51
32,3,49,C7,False,
32,4,43,C7,False,
33,1,47,F7,False,
33,2,43,F7,True,49
33,3,51,F7,False,
33,4,45,F7,True,45
34,1,51,C7,True,44
34,2,42,C7,True,44
34,3,47,C7,False,
34,4,44,C7,True,49
35,1,51,F7,True,47
35,2,47,F7,True,48
35,3,40,F7,True,51
35,4,45,F7,False,
36,1,47,F7,False,
36,2,45,F7,False,
36,3,45,F7,True,50
36,4,47,F7,False,
37,1,48,Bb7,True,41
37,2,49,Bb7,True,51
37,3,48,Bb7,True,49
37,4,49,Bb7,False,
38,1,49,Bb7,True,47
38,2,49,Bb7,True,49
38,3,43,Bb7,True,37
38,4,44,Bb7,True,42
39,1,46,Bb7,True,40
39,2,44,Bb7,False,
39,3,44,Bb7,False,
39,4,51,Bb7,True,44
40,1,43,Bb7,True,45
40,2,47,Bb7,True,51
40,3,47,Bb7,True,51
40,4,47,Bb7,False,
41,1,47,Bb-7,False,
41,2,47,Bb-7,True,47
41,3,50,Bb-7,True,49
41,4,50,Bb-7,False,
42,1,40,Eb7,False,
42,2,51,Eb7,False,
42,3,43,Eb7,True,51
42,4,50,Eb7,False,
43,1,50,Bb-7,True,38
43,2,45,Bb-7,True,37
43,3,44,Bb-7,False,
43,4,43,Bb-7,True,44
44,1,38,Eb7,False,
44,2,38,Eb7,False,
44,3,50,Eb7,False,
44,4,47,Eb7,True,51
45,1,44,Ab6,True,51
45,2,48,Ab6,True,47
45,3,43,Ab6,True,47
45,4,44,Ab6,True,49
46,1,51,Ab6,False,
46,2,47,Ab6,False,
46,3,43,Ab6,True,38
46,4,51,Ab6,False,
47,1,49,Bb-7,True,51
47,2,51,Bb-7,True,47
47,3,40,Eb7,True,51
47,4,40,Eb7,True,51
48,1,46,Ab6,True,50
48,2,45,Ab6,False,
48,3,51,C7,True,42
48,4,47,C7,False,
49,1,41,F7,True,47
49,2,45,F7,True,50
49,3,51,F7,False,
49,4,48,F7,True,45
50,1,41,C7,True,43
50,2,44,C7,False,
50,3,50,C7,False,
50,4,47,C7,False,
51,1,47,F7,False,
51,2,51,F7,False,
51,3,43,F7,True,43
51,4,42,F7,True,44
52,1,43,F7,True,50
52,2,50,F7,False,
52,3,51,F7,False,
52,4,50,F7,False,
53,1,47,Bb7,False,
53,2,47,Bb7,False,
53,3,41,Bb7,True,49
