bar,beat,note,chord,replaced,original_value
1,1,38,G-7,False,
1,2,51,G-7,True,40
1,3,41,G-7,False,
1,4,42,G-7,False,
2,1,40,Eb79,False,
2,2,45,Eb79,True,44
2,3,45,D79b,False,
2,4,50,D79b,True,50
3,1,42,G-7,True,50
3,2,50,G-7,False,
3,3,37,G-7,False,
3,4,37,G-7,False,
4,1,37,Eb79,False,
4,2,37,Eb79,False,
4,3,47,D79b,False,
4,4,48,D79b,True,45
5,1,50,G-6,False,
5,2,47,G-6,False,
5,3,50,G-6,False,
5,4,46,G-6,True,47
6,1,47,Eb7,False,
6,2,49,Eb7,True,40
6,3,48,D79#,True,45
6,4,47,D79#,True,49
7,1,50,G-7,False,
7,2,41,G-7,True,50
7,3,50,G-7,False,
7,4,50,G-7,False,
8,1,37,Eb7,False,
8,2,48,Eb7,True,37
8,3,41,D79#,True,37
8,4,45,D79#,True,50
9,1,37,G-7,False,
9,2,49,G-7,False,
9,3,40,G-7,True,37
9,4,41,G-7,True,49
10,1,49,Eb79,False,
10,2,37,Eb79,False,
10,3,37,D79b,False,
10,4,47,D79b,True,37
11,1,45,G-7,True,37
11,2,37,G-7,False,
11,3,37,G-7,False,
11,4,37,G-7,False,
12,1,37,Eb79,False,
12,2,50,Eb79,False,
12,3,37,D79b,True,50
12,4,50,D79b,False,
13,1,50,G-6,True,50
13,2,42,G-6,True,50
13,3,38,G-6,True,50
13,4,43,G-6,True,50
14,1,44,Eb7,True,37
14,2,40,Eb7,False,
14,3,45,D79#,False,
14,4,50,D79#,False,
15,1,44,G-7,True,48
15,2,50,G-7,False,
15,3,50,G-7,False,
15,4,44,G-7,True,42
16,1,43,F-7,True,47
16,2,49,F-7,True,42
16,3,42,Bb7,False,
16,4,49,Bb7,False,
17,1,38,Eb6,True,45
17,2,41,Eb6,True,45
17,3,48,F-7,True,48
17,4,37,F-7,True,45
18,1,46,G-7,True,50
18,2,46,G-7,True,50
18,3,51,F-,False,
18,4,37,F-,False,
19,1,49,Eb6,True,49
19,2,38,Eb6,True,40
19,3,47,F-7,True,49
19,4,49,F-7,False,
20,1,43,G-7,True,50
20,2,41,G-7,True,47
20,3,48,F-7,False,
20,4,50,F-7,True,45
21,1,42,Eb6,False,
21,2,40,Eb6,False,
21,3,50,F-7,True,37
21,4,40,F-7,True,37
22,1,48,G-7,True,37
22,2,44,G-7,True,40
22,3,42,C79b,False,
22,4,45,C79b,True,42
23,1,48,F-6,False,
23,2,43,F-6,False,
23,3,47,Bb7,False,
23,4,43,Bb7,True,40
24,1,46,A79b,True,40
24,2,45,A79b,True,44
24,3,45,D79#,False,
24,4,50,D79#,False,
25,1,43,G-7,True,50
25,2,50,G-7,True,50
25,3,50,G-7,True,50
25,4,44,G-7,True,50
26,1,37,Eb79,False,
26,2,51,Eb79,True,37
26,3,37,D79b,False,
26,4,37,D79b,False,
27,1,37,G-7,False,
27,2,45,G-7,True,37
27,3,40,G-7,True,37
27,4,37,G-7,False,
28,1,42,Eb79,False,
28,2,50,Eb79,True,49
28,3,49,D79b,True,49
28,4,50,D79b,False,
29,1,39,G-6,True,50
