bar,beat,note,chord,replaced,original_value
1,1,47,F6,False,
1,2,47,F6,True,40
1,3,40,F6,True,41
1,4,42,F6,False,
2,1,37,F6,True,43
2,2,48,F6,True,45
2,3,48,F6,False,
2,4,42,F6,False,
3,1,36,Db7,True,44
3,2,48,Db7,True,50
3,3,40,Db7,True,44
3,4,39,Db7,True,44
4,1,45,D7,False,
4,2,51,D7,False,
4,3,36,D7,True,42
4,4,36,D7,True,38
5,1,43,G-7,True,50
5,2,38,G-7,False,
5,3,40,G-7,False,
5,4,49,G-7,True,50
6,1,47,C7,True,40
6,2,40,C7,True,43
6,3,50,C7,False,
6,4,50,C7,False,
7,1,48,F6,False,
7,2,45,F6,True,45
7,3,40,F6,True,45
7,4,50,F6,False,
8,1,49,G-7,True,50
8,2,42,G-7,False,
8,3,41,C7,True,43
8,4,50,C7,False,
9,1,44,F6,False,
9,2,48,F6,False,
9,3,50,F6,True,43
9,4,45,F6,True,38
10,1,39,F6,True,38
10,2,38,F6,False,
10,3,41,F6,True,40
10,4,44,F6,False,
11,1,43,Db7,False,
11,2,39,Db7,True,42
11,3,51,Db7,False,
11,4,45,Db7,True,44
12,1,44,D7,True,45
12,2,47,D7,False,
12,3,41,D7,True,49
12,4,45,D7,False,
13,1,43,G-7,True,38
13,2,43,G-7,True,40
13,3,41,G-7,True,41
13,4,42,G-7,True,38
14,1,36,C7,True,43
14,2,40,C7,True,40
14,3,40,C7,False,
14,4,37,C7,True,40
15,1,38,F6,True,37
15,2,40,F6,False,
15,3,46,F6,True,41
15,4,40,F6,True,42
16,1,40,F6,True,43
16,2,41,F6,True,45
16,3,48,F6,False,
16,4,40,F6,False,
17,1,39,Eb7,True,34
17,2,50,Eb7,False,
17,3,50,Eb7,False,
17,4,46,Eb7,True,44
18,1,36,Eb7,True,44
18,2,38,Eb7,True,42
18,3,40,Eb7,False,
18,4,50,Eb7,False,
19,1,39,F6,True,48
19,2,46,F6,True,40
19,3,35,F6,True,41
19,4,36,F6,True,42
20,1,37,F6,True,43
20,2,36,F6,True,45
20,3,48,F6,False,
20,4,38,F6,True,42
21,1,37,Db7,True,44
21,2,43,Db7,True,51
21,3,37,Db7,True,42
21,4,38,Db7,False,
22,1,48,Db7,True,44
22,2,42,Db7,True,44
22,3,40,Db7,False,
22,4,44,Db7,False,
23,1,37,Gb7,True,43
23,2,35,Gb7,False,
23,3,35,Gb7,False,
23,4,37,Gb7,False,
24,1,41,G-7,True,38
24,2,39,G-7,True,40
24,3,44,C7,True,43
24,4,50,C7,True,47
25,1,35,F6,True,48
25,2,43,F6,False,
25,3,40,F6,False,
25,4,43,F6,False,
26,1,38,F6,True,45
26,2,48,F6,False,
26,3,50,F6,False,
26,4,48,F6,True,40
27,1,41,Db7,True,38
27,2,40,Db7,False,
27,3,44,Db7,False,
27,4,44,Db7,False,
28,1,45,D7,False,
28,2,52,D7,False,
28,3,46,D7,True,43
28,4,45,D7,True,40
29,1,48,G-7,True,50
29,2,45,G-7,True,38
29,3,37,G-7,True,38
29,4,45,G-7,True,40
30,1,49,C7,True,43
30,2,39,C7,True,40
30,3,40,C7,False,
30,4,48,C7,True,50
31,1,48,F6,False,
31,2,47,F6,False,
31,3,41,F6,True,45
31,4,50,F6,False,
32,1,42,F6,True,50
32,2,46,F6,True,42
32,3,41,F6,True,43
32,4,36,F6,True,50
33,1,38,F6,False,
33,2,38,F6,False,
33,3,42,F6,False,
33,4,48,F6,False,
34,1,40,F6,False,
34,2,42,F6,True,43
34,3,38,F6,False,
34,4,38,F6,False,
35,1,44,Db7,False,
35,2,44,Db7,False,
35,3,49,Db7,True,38
35,4,40,Db7,True,40
36,1,43,D7,True,45
36,2,38,D7,False,
36,3,43,D7,True,44
36,4,38,D7,False,
37,1,50,G-7,False,
37,2,42,G-7,True,40
37,3,39,G-7,True,38
37,4,40,G-7,False,
38,1,47,C7,True,43
38,2,37,C7,True,47
38,3,50,C7,True,38
38,4,37,C7,False,
39,1,50,F6,True,48
39,2,48,F6,False,
39,3,39,F6,False,
39,4,49,F6,True,39
40,1,38,G-7,False,
40,2,44,G-7,False,
40,3,40,C7,True,43
40,4,47,C7,True,50
41,1,42,F6,True,47
41,2,46,F6,True,40
41,3,41,F6,False,
41,4,41,F6,False,
42,1,46,F6,True,42
42,2,43,F6,True,45
42,3,43,F6,True,48
42,4,50,F6,True,41
43,1,44,Db7,False,
43,2,40,Db7,False,
43,3,46,Db7,True,40
43,4,45,Db7,True,40
44,1,45,D7,False,
44,2,42,D7,True,37
44,3,47,D7,True,47
44,4,45,D7,False,
45,1,47,F6,True,37
45,2,40,F6,False,
45,3,41,F6,False,
45,4,37,F6,False,
46,1,50,G-7,True,43
46,2,45,G-7,False,
46,3,45,C7,False,
46,4,42,C7,False,
47,1,48,F6,False,
47,2,41,F6,True,47
47,3,47,F6,True,45
47,4,39,F6,True,45
48,1,35,F6,True,45
48,2,43,F6,True,45
48,3,45,F6,False,
48,4,43,F6,False,
49,1,38,Eb7,False,
49,2,38,Eb7,False,
49,3,45,Eb7,True,40
49,4,50,Eb7,False,
50,1,50,Eb7,False,
50,2,38,Eb7,True,38
50,3,50,Eb7,False,
50,4,50,Eb7,True,38
51,1,47,F6,True,47
51,2,40,F6,False,
51,3,50,F6,False,
51,4,42,F6,True,50
52,1,50,F6,False,
52,2,41,F6,True,38
52,3,51,F6,False,
52,4,43,F6,True,50
53,1,44,Db7,True,38
53,2,44,Db7,False,
53,3,38,Db7,False,
53,4,40,Db7,False,
54,1,38,Db7,False,
54,2,40,Db7,True,44
54,3,38,Db7,False,
54,4,50,Db7,False,
55,1,38,Gb7,False,
55,2,38,Gb7,False,
55,3,44,Gb7,False,
55,4,40,Gb7,False,
56,1,37,G-7,True,38
56,2,38,G-7,False,
56,3,47,C7,True,38
56,4,38,C7,False,
57,1,39,F6,True,47
57,2,39,F6,False,
57,3,40,F6,False,
57,4,36,F6,True,42
58,1,44,F6,False,
58,2,42,F6,False,
58,3,44,F6,True,47
58,4,38,F6,True,50
59,1,50,Db7,True,44
59,2,43,Db7,True,44
59,3,46,Db7,True,38
59,4,40,Db7,True,40
60,1,41,D7,True,45
60,2,38,D7,False,
60,3,49,D7,True,38
60,4,46,D7,True,40
61,1,38,G-7,False,
61,2,38,G-7,False,
61,3,38,G-7,False,
61,4,44,G-7,True,38
62,1,35,C7,True,43
62,2,38,C7,False,
62,3,50,C7,False,
62,4,40,C7,False,
63,1,35,F6,True,40
63,2,45,F6,True,48
63,3,50,F6,False,
63,4,40,F6,False,
64,1,43,G-7,True,47
64,2,45,G-7,True,38
64,3,43,C7,False,
64,4,38,C7,False,
65,1,48,F6,True,43
65,2,38,F6,True,48
