bar,beat,note,chord,replaced,original_value
1,1,51,Eb-,True,34
1,2,52,Eb-,True,42
1,3,41,D+7,False,
1,4,41,D+7,False,
2,1,44,Eb-7,True,42
2,2,40,Eb-7,True,42
2,3,46,D7,True,51
2,4,41,D7,True,45
3,1,35,Dbj7,True,44
3,2,41,Dbj7,True,44
3,3,40,Eb-7,True,51
3,4,40,Eb-7,False,
4,1,48,F-7,False,
4,2,50,F-7,True,41
4,3,47,Eo,False,
4,4,44,Eo,True,42
5,1,34,Eb-7,False,
5,2,45,Eb-7,True,42
5,3,40,Eb-7,False,
5,4,40,Eb-7,True,41
6,1,48,Cm7b5,False,
6,2,38,Cm7b5,True,48
6,3,42,B7,True,52
6,4,41,B7,True,52
7,1,40,Bb-7,False,
7,2,41,Bb-7,False,
7,3,52,Eb-7,True,51
7,4,35,Ab7,True,38
8,1,44,Dbj7,False,
8,2,37,Dbj7,True,44
8,3,35,Fm7b5,True,48
8,4,40,Bb79b,True,40
9,1,34,Eb-,False,
9,2,41,Eb-,True,45
9,3,40,D+7,False,
9,4,41,D+7,False,
10,1,38,Eb-7,True,34
10,2,41,Eb-7,False,
10,3,33,D7,False,
10,4,33,D7,False,
11,1,44,Db-7,False,
11,2,44,Db-7,False,
11,3,51,Eb-7,False,
11,4,51,Eb-7,False,
12,1,48,F-7,False,
12,2,37,F-7,True,48
12,3,47,Eo,False,
12,4,50,Eo,False,
13,1,45,Eb-7,True,34
13,2,45,Eb-7,False,
13,3,46,Eb-7,True,41
13,4,41,Eb-7,True,41
14,1,48,Cm7b5,False,
14,2,49,Cm7b5,True,37
14,3,37,B7,False,
14,4,41,B7,True,52
15,1,52,Bb-7,True,44
15,2,41,Bb-7,True,44
15,3,52,Eb-7,True,51
15,4,52,Ab7,True,42
16,1,39,Db,True,44
16,2,37,Db,False,
16,3,41,E-7,True,47
16,4,52,A7,False,
17,1,33,Dj7,False,
17,2,45,Dj7,False,
17,3,52,E-7,False,
17,4,50,E-7,True,52
18,1,41,B-7,True,33
18,2,41,F#,True,45
18,3,43,G-7,True,50
18,4,50,C7,False,
19,1,34,F#-7,True,45
19,2,39,B-7,True,45
19,3,52,E-7,False,
19,4,52,A7,False,
20,1,45,Dj7,True,42
20,2,41,Dj7,True,42
20,3,34,F#-7,True,42
20,4,52,E-7,False,
21,1,33,D-7,False,
21,2,45,D-7,False,
21,3,33,G7,True,50
21,4,42,G7,True,50
22,1,43,Cj7,True,47
22,2,48,Cj7,True,47
22,3,34,Ebo,False,
22,4,34,Ebo,False,
23,1,33,D-7,True,33
23,2,34,D-7,True,33
23,3,50,G7,False,
23,4,50,G7,False,
24,1,37,C7,False,
24,2,42,B7,False,
24,3,40,Bbsus7,False,
24,4,41,Bb7,False,
25,1,34,Eb-,False,
25,2,45,Eb-,False,
25,3,50,B+7,True,37
25,4,41,B+7,False,
26,1,47,Eb-7,False,
26,2,47,Eb-7,False,
26,3,34,Ab7,True,51
26,4,33,Ab7,True,33
27,1,33,Dbj7,True,44
27,2,44,Dbj7,False,
27,3,51,Gb7,False,
27,4,38,Gb7,True,51
28,1,39,F-7,True,48
28,2,43,F-7,True,42
28,3,47,Eo,False,
28,4,50,Eo,True,42
29,1,34,Eb-7,False,
29,2,42,Eb-7,False,
29,3,51,Eb-7,True,40
29,4,49,Eb-7,True,40
30,1,48,Ab7,False,
30,2,44,Ab7,True,48
30,3,37,Ao,False,
30,4,49,Ao,True,41
31,1,47,Ao,True,40
31,2,42,Ao,True,41
31,3,42,Eb-7,True,51
31,4,51,Ab+7,False,
32,1,44,Ab+7,False,
32,2,42,Ab+7,False,
32,3,48,Fm7b5,False,
32,4,43,Bb7,True,40
33,1,34,Eb-,False,
33,2,34,Eb-,False,
33,3,52,D+7,True,40
33,4,44,D+7,True,41
34,1,34,Fb-7,False,
34,2,51,Fb-7,False,
34,3,51,D7,True,51
34,4,33,D7,False,
35,1,44,Dbj7,False,
35,2,48,Dbj7,True,44
35,3,49,Eb-7,True,51
35,4,42,Eb-7,False,
36,1,34,F-7,True,48
36,2,48,F-7,False,
36,3,47,Eo,False,
36,4,42,Eo,False,
37,1,35,Eb-7,True,34
37,2,49,Eb-7,True,42
37,3,41,Eb-7,False,
37,4,42,Eb-7,False,
38,1,48,Cm7b5,False,
38,2,33,Cm7b5,True,48
38,3,37,B7,False,
38,4,38,B7,False,
39,1,52,Bb-7,True,44
39,2,44,Bb-7,False,
39,3,51,Eb-7,False,
39,4,40,Ab7,False,
40,1,44,Dbj7,False,
40,2,40,Dbj7,True,42
40,3,44,Fm7b5,True,48
40,4,52,Bb79b,True,40
41,1,47,Eb-,False,
41,2,42,Eb-,False,
41,3,52,D+7,True,41
41,4,42,D+7,False,
42,1,43,Eb-7,True,47
42,2,51,Eb-7,False,
42,3,51,D7,False,
42,4,50,D7,True,33
43,1,44,Dbj7,False,
43,2,44,Dbj7,False,
43,3,33,Eb-7,True,51
43,4,51,Eb-7,False,
44,1,46,F-7,True,48
44,2,44,F-7,True,48
44,3,51,Eo,False,
44,4,48,Eo,True,50
45,1,34,Eb-7,False,
45,2,36,Eb-7,True,34
45,3,41,Eb-7,False,
45,4,41,Eb-7,False,
46,1,48,Cm7b5,False,
46,2,42,Cm7b5,False,
46,3,52,B7,False,
46,4,52,B7,False,
47,1,38,Bb-7,True,44
47,2,42,Bb-7,False,
47,3,51,Eb-7,True,51
47,4,51,Ab7,False,
48,1,44,Db,False,
48,2,42,Db,False,
48,3,47,E-7,False,
48,4,39,A7,True,52
49,1,33,Dj7,True,33
49,2,51,Dj7,True,33
49,3,37,E-7,True,51
49,4,46,E-7,True,52
50,1,49,B-7,True,45
50,2,34,F#,True,45
50,3,44,G-7,True,50
50,4,37,C7,True,50
51,1,33,F#-7,False,
51,2,39,B-7,True,45
51,3,52,E-7,False,
51,4,49,A7,True,52
52,1,35,Dj7,True,42
52,2,40,Dj7,True,42
52,3,33,F#-7,True,37
52,4,40,E-7,True,38
53,1,33,D-7,False,
53,2,46,D-7,True,33
53,3,50,G7,False,
53,4,49,G7,True,50
54,1,47,Cj7,False,
54,2,38,Cj7,True,47
54,3,34,Ebo,False,
54,4,45,Ebo,True,49
55,1,33,D-7,False,
55,2,46,D-7,True,45
55,3,35,G7,True,50
55,4,35,G7,True,50
56,1,33,C7,True,50
56,2,42,B7,False,
56,3,45,Bbsus7,True,41
56,4,37,Bb7,False,
57,1,41,Eb-,True,34
57,2,52,Eb-,True,33
57,3,41,D+7,False,
57,4,42,D+7,False,
58,1,35,Eb-7,True,34
58,2,42,Eb-7,True,42
58,3,42,Ab7,True,33
58,4,35,Ab7,True,33
59,1,44,Dbj7,True,44
59,2,52,Dbj7,True,44
59,3,46,Gb7,True,51
59,4,40,Gb7,False,
60,1,48,F-7,False,
60,2,49,F-7,True,42
60,3,35,Eo,True,47
60,4,47,Eo,False,
61,1,34,Eb-7,False,
61,2,33,Eb-7,False,
61,3,40,Eb-7,False,
61,4,41,Eb-7,False,
62,1,48,Ab7,False,
62,2,41,Ab7,True,42
62,3,52,Ao,False,
62,4,45,Ao,True,52
63,1,36,Bb7,True,44
63,2,44,Bb7,False,
63,3,44,Bb7,False,
63,4,51,Bb7,False,
64,1,51,Bb7,False,
64,2,51,Bb7,False,
64,3,40,Bb7,False,
64,4,44,Bb7,True,42
65,1,40,Bb7,False,
65,2,50,Bb7,True,42
65,3,42,Bb7,False,
65,4,42,Bb7,False,
66,1,43,Bb7,True,38
66,2,35,Bb7,True,37
66,3,44,Bb7,False,
66,4,41,Bb7,True,44
67,1,42,Eb-,True,44
