bar,beat,note,chord,replaced,original_value
1,1,39,Bj7911#,True,41
1,2,45,Bj7911#,True,41
1,3,41,Bj7911#,False,
1,4,41,Bj7911#,False,
2,1,41,Bb79b13b,False,
2,2,48,Bb79b13b,True,41
2,3,45,Bb79b13b,True,41
2,4,41,Bb79b13b,False,
3,1,34,Ebj7911#,False,
3,2,47,Ebj7911#,False,
3,3,41,Ebj7911#,False,
3,4,50,Ebj7911#,True,41
4,1,44,Ebj7911#,True,47
4,2,47,Ebj7911#,False,
4,3,41,Ebj7911#,False,
4,4,41,Ebj7911#,False,
5,1,48,Bj7911#,True,42
5,2,42,Bj7911#,False,
5,3,41,Bj7911#,True,41
5,4,41,Bj7911#,False,
6,1,35,Bb79b13b,True,41
6,2,41,Bb79b13b,False,
6,3,47,Bb79b13b,False,
6,4,41,Bb79b13b,False,
7,1,45,Ebj7911#,True,34
7,2,48,Ebj7911#,True,34
7,3,41,Ebj7911#,True,41
7,4,42,Ebj7911#,False,
8,1,44,Ebj7911#,True,42
8,2,50,Ebj7911#,True,40
8,3,41,Ebj7911#,False,
8,4,34,Ebj7911#,False,
9,1,38,Am7b5,False,
9,2,50,Am7b5,False,
9,3,40,Am7b5,True,50
9,4,40,Am7b5,False,
10,1,40,Ab-7,True,39
10,2,39,Ab-7,True,34
10,3,45,Ab-7,True,51
10,4,39,Ab-7,False,
11,1,38,G-7,False,
11,2,45,G-7,True,45
11,3,50,G-7,False,
11,4,38,G-7,False,
12,1,45,Gb-7,True,37
12,2,43,Gb-7,True,44
12,3,46,Gb-7,True,37
12,4,37,Gb-7,False,
13,1,35,F-7,True,37
13,2,50,F-7,True,43
13,3,49,F-7,True,48
13,4,47,F-7,False,
14,1,42,Ej7911#,True,47
14,2,47,Ej7911#,False,
14,3,37,Ej7911#,True,47
14,4,50,Ej7911#,True,47
15,1,50,D/Eb,False,
15,2,51,D/Eb,False,
15,3,48,D/Eb,True,41
15,4,40,D/Eb,True,42
16,1,49,D/Eb,True,42
16,2,37,D/Eb,False,
16,3,40,D/Eb,False,
16,4,42,D/Eb,False,
17,1,41,Bj7911#,False,
17,2,41,Bj7911#,False,
17,3,40,Bj7911#,False,
17,4,48,Bj7911#,True,40
18,1,35,Bb79b13b,True,41
18,2,44,Bb79b13b,False,
18,3,46,Bb79b13b,True,37
18,4,40,Bb79b13b,True,37
19,1,49,Ebj7911#,True,41
19,2,41,Ebj7911#,False,
19,3,36,Ebj7911#,True,40
19,4,40,Ebj7911#,False,
20,1,45,Ebj7911#,True,41
20,2,51,Ebj7911#,False,
20,3,44,Ebj7911#,True,51
20,4,48,Ebj7911#,False,
21,1,42,Bj7911#,False,
21,2,48,Bj7911#,True,42
21,3,48,Bj7911#,False,
21,4,48,Bj7911#,False,
22,1,41,Bb79b13b,False,
22,2,42,Bb79b13b,True,41
22,3,36,Bb79b13b,True,42
22,4,45,Bb79b13b,True,47
23,1,48,Bb79b13b,True,47
23,2,45,Ebj7911#,True,34
23,3,41,Ebj7911#,False,
23,4,50,Ebj7911#,True,41
24,1,46,Ebj7911#,True,41
24,2,36,Ebj7911#,True,41
24,3,49,Ebj7911#,True,48
24,4,38,Ebj7911#,True,41
25,1,40,Am7b5,False,
25,2,40,Am7b5,False,
25,3,40,Am7b5,False,
25,4,50,Am7b5,True,40
26,1,48,Ab-7,True,39
26,2,37,Ab-7,True,45
26,3,51,Ab-7,False,
26,4,39,Ab-7,False,
27,1,46,G-7,True,38
27,2,38,G-7,True,45
27,3,36,G-7,True,50
27,4,49,G-7,True,38
28,1,39,Gb-7,True,37
28,2,44,Gb-7,False,
28,3,37,Gb-7,False,
28,4,37,Gb-7,False,
29,1,37,F-7,False,
29,2,44,F-7,True,39
29,3,50,F-7,True,40
29,4,46,F-7,True,41
30,1,42,Ebj7911#,False,
30,2,39,Ebj7911#,True,42
30,3,36,Ebj7911#,True,47
30,4,47,Ebj7911#,False,
31,1,40,D/Eb,True,41
31,2,35,D/Eb,True,42
31,3,50,D/Eb,False,
31,4,43,D/Eb,True,51
32,1,52,D/Eb,False,
32,2,37,D/Eb,True,41
32,3,39,D/Eb,True,47
32,4,40,D/Eb,True,50
33,1,49,Db-7/Gb,True,49
33,2,44,Db-7/Gb,True,49
33,3,36,Db-7/Gb,True,44
33,4,42,Db-7/Gb,True,44
34,1,38,Db-7/Gb,True,38
34,2,42,Db-7/Gb,False,
34,3,41,Db-7/Gb,True,40
34,4,42,Db-7/Gb,False,
35,1,38,Bb-7/Eb,True,42
35,2,38,Bb-7/Eb,True,42
35,3,44,Bb-7/Eb,False,
35,4,35,Bb-7/Eb,True,44
36,1,43,Bb-7/Eb,True,38
36,2,40,Bb-7/Eb,False,
36,3,48,Bb-7/Eb,True,41
36,4,38,Bb-7/Eb,False,
