bar,beat,note,chord,replaced,original_value
1,1,45,Db7,True,44
1,2,48,Db7,True,44
1,3,48,Db7,False,
1,4,48,Db7,False,
2,1,49,Gb7,True,37
2,2,44,Gb7,True,37
2,3,51,Go,False,
2,4,38,Go,False,
3,1,42,Db7,True,44
3,2,46,Db7,True,48
3,3,48,Db7,True,49
3,4,50,Db7,False,
4,1,51,Db7,False,
4,2,49,Db7,False,
4,3,43,Db7,True,48
4,4,44,Db7,False,
5,1,45,Gb7,True,37
5,2,42,Gb7,True,37
5,3,44,Gb7,False,
5,4,51,Gb7,True,44
6,1,46,Gb7,True,49
6,2,46,Gb7,True,49
6,3,51,Go,False,
6,4,46,Go,True,51
7,1,51,Db7,True,44
7,2,44,Db7,False,
7,3,42,Db7,False,
7,4,50,Db7,True,44
8,1,43,Bb-,True,48
8,2,45,Bb-,True,48
8,3,48,Eb7,True,47
8,4,43,Eb7,True,47
9,1,34,Ab7,False,
9,2,45,Ab7,False,
9,3,38,Ab7,False,
9,4,46,Ab7,True,51
10,1,44,Gb7,False,
10,2,49,Gb7,True,37
10,3,44,Gb7,False,
10,4,42,Gb7,True,45
11,1,44,Db7,False,
11,2,48,Db7,False,
11,3,46,Db7,True,49
11,4,50,Db7,False,
12,1,46,Db7,True,51
12,2,49,Db7,True,45
12,3,44,Db7,True,44
12,4,43,Db7,True,44
13,1,44,NC,False,
