bar,beat,note,chord,replaced,original_value
1,1,42,Bj7,False,
1,2,49,Bj7,False,
1,3,47,E-7,False,
1,4,41,A7,True,40
2,1,45,Dj7,False,
2,2,48,Dj7,True,50
2,3,37,Bb-7,False,
2,4,50,Eb7,True,38
3,1,39,Abj7,False,
3,2,36,Abj7,True,50
3,3,37,G-7,True,50
3,4,43,C7,False,
4,1,43,Fj7,True,48
4,2,43,Fj7,False,
4,3,37,C#-7,True,44
4,4,41,F#7,False,
5,1,42,Bj7,False,
5,2,48,Bj7,False,
5,3,47,E-7,False,
5,4,37,A7,True,44
6,1,45,Dj7,False,
6,2,38,Dj7,True,47
6,3,44,C#-7,False,
6,4,45,F#7,True,37
7,1,38,Bj7,True,42
7,2,37,Bj7,False,
7,3,42,Bj7,False,
7,4,42,Bj7,False,
8,1,42,C#-7,True,37
8,2,39,C#-7,True,49
8,3,49,F#7,False,
8,4,37,F#7,False,
9,1,38,Bj7,True,42
9,2,42,Bj7,True,37
9,3,37,Bj7,False,
9,4,37,Bj7,False,
10,1,35,C#-7,True,49
10,2,48,C#-7,True,37
10,3,44,F#7,False,
10,4,37,F#7,False,
11,1,45,Bj7,True,42
11,2,49,Bj7,False,
11,3,40,E-7,True,47
11,4,40,A7,False,
12,1,45,Dj7,False,
12,2,43,Dj7,True,45
12,3,41,Bb-7,False,
12,4,46,Eb7,True,38
13,1,39,Abj7,False,
13,2,48,Abj7,True,43
13,3,48,G-7,True,38
13,4,42,C7,True,43
14,1,50,Fj7,True,37
14,2,42,Fj7,True,43
14,3,44,C#-7,False,
14,4,37,F#7,False,
15,1,37,Bj7,True,38
15,2,47,Bj7,True,50
15,3,37,E-7,False,
15,4,40,A7,False,
16,1,45,Dj7,False,
16,2,36,Dj7,True,45
16,3,38,C#-7,False,
16,4,37,F#7,False,
17,1,44,Bj7,True,42
17,2,49,Bj7,True,42
17,3,38,Bj7,False,
17,4,44,Bj7,True,38
18,1,45,C#-7,True,37
18,2,46,C#-7,True,49
18,3,47,F#7,True,38
18,4,43,F#7,False,
19,1,42,Bj7,False,
19,2,42,Bj7,False,
19,3,42,Bj7,False,
19,4,35,Bj7,True,38
20,1,48,C#-7,True,49
20,2,37,C#-7,True,49
20,3,37,F#7,False,
20,4,36,F#7,True,41
21,1,48,Bj7,True,42
21,2,37,Bj7,False,
21,3,42,E-7,False,
21,4,49,A7,True,40
22,1,45,Dj7,False,
22,2,44,Dj7,True,45
22,3,40,Bb-7,True,41
22,4,38,Eb7,False,
23,1,39,Abj7,False,
23,2,43,Abj7,False,
23,3,38,G-7,False,
23,4,43,C7,False,
24,1,38,Fj7,True,42
24,2,45,Fj7,False,
24,3,38,C#-7,True,44
24,4,37,F#7,False,
25,1,42,Bj7,False,
25,2,45,Bj7,True,49
25,3,35,E-7,False,
25,4,37,A7,True,40
26,1,45,Dj7,False,
26,2,39,Dj7,True,45
26,3,44,C#-7,False,
26,4,41,F#7,False,
27,1,42,Bj7,False,
27,2,39,Bj7,True,38
27,3,47,Bj7,True,37
27,4,38,Bj7,True,37
28,1,41,C#-7,True,49
28,2,45,C#-7,True,37
28,3,40,F#7,True,49
28,4,49,F#7,False,
29,1,45,Bj7,True,49
29,2,37,Bj7,False,
29,3,49,Bj7,False,
29,4,41,Bj7,True,49
30,1,44,C#-7,True,37
30,2,48,C#-7,True,37
30,3,39,F#7,True,49
30,4,45,F#7,True,41
31,1,46,Bj7,True,42
31,2,49,Bj7,False,
31,3,47,E-7,False,
31,4,40,A7,False,
32,1,45,Dj7,False,
32,2,45,Dj7,False,
32,3,50,Bb-7,False,
32,4,42,Eb7,True,50
33,1,46,Abj7,True,38
33,2,50,Abj7,False,
33,3,38,G-7,False,
33,4,43,C7,False,
34,1,48,Fj7,False,
34,2,43,Fj7,False,
34,3,38,C#-7,True,44
34,4,41,F#7,False,
35,1,42,Bj7,False,
35,2,35,Bj7,True,49
35,3,46,E-7,True,47
35,4,43,A7,True,40
36,1,45,Dj7,False,
36,2,45,Dj7,False,
36,3,44,C#-7,False,
36,4,50,F#7,True,37
37,1,42,Bj7,False,
37,2,41,Bj7,True,37
37,3,44,Bj7,True,37
37,4,37,Bj7,False,
38,1,42,C#-7,True,49
38,2,37,C#-7,False,
38,3,37,F#7,True,37
38,4,37,F#7,False,
39,1,42,Bj7,False,
39,2,42,Bj7,False,
39,3,37,Bj7,True,37
39,4,49,Bj7,False,
40,1,49,C#-7,False,
40,2,42,C#-7,True,37
40,3,37,F#7,True,44
40,4,37,F#7,False,
41,1,42,Bj7,False,
41,2,42,Bj7,False,
41,3,47,E-7,False,
41,4,40,A7,False,
42,1,45,Dj7,False,
42,2,45,Dj7,False,
42,3,41,Bb-7,False,
42,4,47,Eb7,True,42
43,1,49,Abj7,True,39
43,2,43,Abj7,False,
43,3,50,G-7,False,
43,4,46,C7,True,43
44,1,37,Fj7,False,
44,2,43,Fj7,False,
44,3,48,C#-7,True,44
44,4,47,F#7,True,37
45,1,36,Bj7,True,42
45,2,45,Bj7,True,42
45,3,47,E-7,False,
45,4,40,A7,False,
46,1,45,Dj7,False,
46,2,50,Dj7,True,45
46,3,45,C#-7,True,44
46,4,37,F#7,False,
47,1,36,Bj7,True,42
47,2,41,Bj7,True,49
47,3,36,Bj7,True,42
47,4,37,Bj7,True,37
48,1,45,C#-7,True,37
48,2,49,C#-7,False,
48,3,43,F#7,True,37
48,4,37,F#7,False,
49,1,37,Bj7,True,42
49,2,42,Bj7,False,
49,3,42,Bj7,False,
49,4,37,Bj7,False,
50,1,49,C#-7,False,
50,2,48,C#-7,True,49
50,3,42,F#7,True,44
50,4,41,F#7,True,37
51,1,39,Bj7,True,42
51,2,49,Bj7,True,42
51,3,50,Bj7,False,
51,4,37,Bj7,False,
52,1,37,Bj7,False,
52,2,44,Bj7,True,42
52,3,50,Bj7,True,49
52,4,42,Bj7,True,44
53,1,37,Bj7,False,
53,2,47,Bj7,True,37
53,3,42,Bj7,False,
53,4,42,Bj7,True,42
