bar,beat,note,chord,replaced,original_value
1,1,51,Ab,False,
1,2,51,Ab,False,
1,3,51,Ab,False,
1,4,38,Ab,True,51
2,1,38,Db7,False,
2,2,38,Db7,False,
2,3,45,Db7,True,38
2,4,38,Db7,False,
3,1,43,C-7,False,
3,2,43,C-7,False,
3,3,41,C-7,True,43
3,4,43,C-7,False,
4,1,45,C-7,True,43
4,2,43,C-7,False,
4,3,48,F7,False,
4,4,45,F7,True,40
5,1,39,Bb7,True,41
5,2,41,Bb7,False,
5,3,40,Bb7,True,41
5,4,43,Bb7,True,41
6,1,42,Eb7,False,
6,2,41,Eb7,True,42
6,3,41,Eb7,True,42
6,4,47,Eb7,False,
7,1,42,Eb-7,False,
7,2,42,Eb-7,False,
7,3,44,Eb-7,True,42
7,4,41,Eb-7,True,40
8,1,51,Ab7,False,
8,2,51,Ab7,False,
8,3,51,Ab7,False,
8,4,43,Ab7,False,
9,1,47,Db,True,37
9,2,45,Db,True,38
9,3,38,Db,False,
9,4,37,Db,False,
10,1,44,Db,False,
10,2,44,Db,False,
10,3,37,Db,True,44
10,4,44,Db,False,
11,1,44,Db-7,False,
11,2,47,Db-7,True,44
11,3,45,Db-7,True,44
11,4,42,Db-7,True,44
12,1,43,Db-7,True,37
12,2,37,Db-7,False,
12,3,37,Gb7,False,
12,4,49,Gb7,False,
13,1,40,B-7,True,42
13,2,42,B-7,False,
13,3,42,B-7,False,
13,4,46,B-7,True,42
14,1,42,E7,True,47
14,2,50,E7,False,
14,3,43,E7,True,47
14,4,40,E7,True,47
15,1,40,A7,False,
15,2,39,A7,True,37
15,3,38,A7,True,40
15,4,38,A7,True,37
16,1,41,Bb-7,False,
16,2,40,Bb-7,True,41
16,3,42,Eb7,False,
16,4,47,Eb7,True,40
17,1,51,Ab7,False,
17,2,43,Ab7,True,51
17,3,38,Ab7,True,51
17,4,50,Ab7,False,
18,1,38,Db7,False,
18,2,45,Db7,True,38
18,3,38,Db7,False,
18,4,37,Db7,True,38
19,1,39,C-7,True,42
19,2,48,C-7,True,42
19,3,42,C-7,False,
19,4,42,C-7,False,
20,1,46,C-7,True,42
20,2,37,C-7,True,42
20,3,48,F7,True,37
20,4,47,F7,True,41
