bar,beat,note,chord,replaced,original_value
1,1,47,A-7,False,
1,2,40,A-7,False,
1,3,37,A-7,False,
1,4,48,A-7,True,40
2,1,40,D-7,True,47
2,2,47,D-7,True,50
2,3,40,D-7,False,
2,4,42,D-7,False,
3,1,43,A-7,False,
3,2,41,A-7,True,42
3,3,43,A-7,False,
3,4,47,A-7,False,
4,1,45,D7,False,
4,2,39,D7,True,47
4,3,47,D7,False,
4,4,45,D7,True,49
5,1,50,Gj7,False,
5,2,38,Gj7,True,52
5,3,50,Gj7,False,
5,4,50,Gj7,True,50
6,1,43,C79,False,
6,2,46,C79,True,42
6,3,50,C79,False,
6,4,44,C79,True,50
7,1,42,B-7,False,
7,2,45,B-7,True,43
7,3,46,B-7,True,50
7,4,50,B-7,True,50
8,1,47,E79b,True,50
8,2,47,E79b,True,48
8,3,38,E79b,True,47
8,4,49,E79b,True,41
9,1,42,A-7,True,40
9,2,50,A-7,True,47
9,3,43,A-7,False,
9,4,46,A-7,True,40
10,1,41,D79,True,44
10,2,47,D79,False,
10,3,37,D79,True,49
10,4,44,D79,True,45
11,1,42,Gj7,False,
11,2,38,Gj7,True,50
11,3,40,Gj7,False,
11,4,38,Gj7,True,49
12,1,50,B-7,False,
12,2,52,B-7,True,40
12,3,42,E7,False,
12,4,42,E7,True,47
13,1,40,A-7,False,
13,2,43,A-7,True,42
13,3,43,A-7,False,
13,4,44,A-7,True,47
14,1,49,D7,True,42
14,2,50,D7,False,
14,3,50,D7,False,
14,4,51,D7,False,
15,1,39,B-7,True,50
15,2,46,B-7,True,47
15,3,45,B-7,False,
15,4,43,B-7,False,
16,1,42,B-7,False,
16,2,40,B-7,False,
16,3,50,E79b,False,
16,4,47,E79b,False,
17,1,37,A-7,True,49
17,2,51,A-7,False,
17,3,40,A-7,False,
17,4,45,A-7,True,42
18,1,52,D-7,True,43
18,2,44,D-7,False,
18,3,47,D-7,False,
18,4,43,D-7,True,47
19,1,38,A-7,True,49
19,2,50,A-7,True,51
19,3,50,A-7,False,
19,4,42,A-7,False,
20,1,43,D7,False,
20,2,37,D7,True,42
20,3,45,D7,True,50
20,4,43,D7,True,51
21,1,50,Gj7,True,50
21,2,47,Gj7,False,
21,3,45,Gj7,False,
21,4,48,Gj7,True,42
22,1,43,C79,False,
22,2,38,C79,True,40
22,3,47,C79,False,
22,4,49,C79,True,47
23,1,45,B-7,False,
23,2,43,B-7,False,
23,3,42,B-7,True,42
23,4,42,B-7,True,40
24,1,42,E79b,False,
24,2,38,E79b,True,47
24,3,47,E79b,False,
24,4,46,E79b,True,51
25,1,49,A-7,True,52
25,2,50,A-7,True,43
25,3,42,A-7,False,
25,4,43,A-7,True,43
26,1,44,C-7,False,
26,2,45,C-7,True,49
26,3,38,F7,True,52
26,4,48,F7,True,50
27,1,50,Gj7,False,
27,2,42,Gj7,True,45
27,3,43,Gj7,False,
27,4,48,Gj7,True,42
28,1,48,Bbo7,True,48
28,2,52,Bbo7,True,42
28,3,47,Bbo7,False,
28,4,43,Bbo7,True,51
29,1,40,A-7,False,
29,2,43,A-7,False,
29,3,44,A-7,True,47
29,4,42,A-7,False,
30,1,42,D7,False,
30,2,37,D7,False,
30,3,52,D7,True,37
30,4,42,D7,False,
31,1,48,G,True,44
31,2,50,G,False,
31,3,46,G,True,52
31,4,41,G,False,
32,1,49,Bm7b5,True,42
32,2,37,Bm7b5,False,
32,3,45,E79b,True,50
32,4,37,E79b,True,42
33,1,50,A-7,True,43
33,2,42,A-7,False,
33,3,42,A-7,True,43
33,4,45,A-7,True,42
34,1,43,D-7,True,52
34,2,51,D-7,False,
34,3,49,D-7,False,
34,4,47,D-7,False,
35,1,45,A-7,True,45
35,2,43,A-7,True,43
35,3,46,A-7,True,42
35,4,40,A-7,False,
36,1,49,D7,True,38
36,2,41,D7,True,40
36,3,43,D7,False,
36,4,45,D7,False,
37,1,42,Gj7,True,50
37,2,40,Gj7,False,
37,3,42,Gj7,False,
37,4,39,Gj7,True,42
38,1,43,C79,False,
38,2,40,C79,False,
38,3,44,C79,True,45
38,4,49,C79,False,
39,1,52,B-7,True,52
39,2,42,B-7,True,41
39,3,42,B-7,False,
39,4,45,B-7,True,43
40,1,42,E79b,False,
40,2,37,E79b,True,42
40,3,37,E79b,True,37
40,4,37,E79b,False,
41,1,38,A-7,True,37
41,2,37,A-7,True,37
41,3,37,A-7,False,
41,4,42,A-7,True,41
42,1,52,D79,False,
42,2,37,D79,False,
42,3,44,D79,True,42
42,4,43,D79,True,43
43,1,42,Gj7,True,42
43,2,52,Gj7,True,50
43,3,51,Gj7,True,45
43,4,43,Gj7,False,
44,1,42,B-7,False,
44,2,40,B-7,False,
44,3,51,E7,False,
44,4,47,E7,False,
45,1,40,A-7,False,
45,2,47,A-7,True,42
45,3,49,A-7,True,43
45,4,46,A-7,True,47
46,1,48,D7,True,40
46,2,44,D7,False,
46,3,41,D7,True,49
46,4,50,D7,True,52
47,1,40,B-7,True,42
47,2,37,B-7,False,
47,3,49,B-7,True,50
47,4,49,B-7,False,
48,1,47,B-7,True,47
48,2,50,B-7,True,49
48,3,43,E79b,True,50
48,4,51,E79b,True,42
49,1,47,A-7,False,
49,2,38,A-7,True,40
49,3,50,A-7,True,50
49,4,49,A-7,False,
50,1,45,D-7,True,50
50,2,40,D-7,False,
50,3,52,D-7,True,42
50,4,38,D-7,True,43
51,1,37,A-7,True,45
51,2,38,A-7,True,47
51,3,48,A-7,True,47
51,4,40,A-7,False,
52,1,44,D7,True,50
52,2,49,D7,False,
52,3,47,D7,False,
52,4,45,D7,True,49
53,1,50,G,False,
53,2,42,G,False,
53,3,44,G,True,50
53,4,44,G,False,
54,1,45,C79,True,43
54,2,47,C79,False,
54,3,40,C79,True,50
54,4,49,C79,True,43
55,1,44,B-7,True,42
55,2,44,B-7,False,
55,3,50,B-7,False,
55,4,42,B-7,False,
56,1,49,E79b,True,40
56,2,37,E79b,True,41
56,3,38,E79b,True,42
56,4,49,E79b,True,47
57,1,46,A-7,True,40
57,2,43,A-7,False,
57,3,47,A-7,False,
57,4,50,A-7,False,
58,1,42,C-7,False,
58,2,38,C-7,True,42
58,3,37,F7,False,
58,4,52,F7,True,37
59,1,42,Gj7,False,
59,2,43,Gj7,False,
59,3,42,Gj7,False,
59,4,47,Gj7,True,43
60,1,47,Bbo7,True,42
60,2,48,Bbo7,False,
60,3,47,Bbo7,False,
60,4,47,Bbo7,True,42
61,1,52,A-7,False,
61,2,41,A-7,True,43
61,3,44,A-7,False,
61,4,45,A-7,False,
62,1,47,D7,False,
62,2,48,D7,False,
62,3,47,D7,True,49
62,4,37,D7,False,
63,1,43,G,True,42
63,2,48,G,True,37
63,3,50,A-7,False,
63,4,49,A-7,True,48
64,1,47,A-7/D,False,
64,2,39,A-7/D,True,45
64,3,43,G,False,
64,4,42,G,False,
65,1,47,A-7,False,
