bar,beat,note,chord,replaced,original_value
1,1,41,Fj7,False,
1,2,45,Fj7,True,42
1,3,41,Fj7,False,
1,4,52,Fj7,True,43
2,1,42,Fj7,False,
2,2,48,Fj7,False,
2,3,35,Fj7,True,41
2,4,38,Fj7,True,41
3,1,34,Em7b5,True,51
3,2,51,Em7b5,False,
3,3,45,Em7b5,False,
3,4,35,Em7b5,True,45
4,1,50,A7,False,
4,2,50,A7,False,
4,3,37,A7,False,
4,4,50,A7,False,
5,1,47,D-7,True,37
5,2,51,D-7,True,39
5,3,52,D-7,True,37
5,4,37,D-7,True,37
6,1,44,D-7,True,38
6,2,45,D-7,True,37
6,3,46,D-7,True,42
6,4,50,D-7,False,
7,1,41,C-7,False,
7,2,37,C-7,False,
7,3,37,C-7,False,
7,4,45,C-7,True,41
8,1,34,Bb7,True,47
8,2,47,Bb7,False,
8,3,48,Bb7,True,52
8,4,42,Bb7,False,
9,1,36,Bbj7,True,51
9,2,42,Bbj7,False,
9,3,48,Bbj7,False,
9,4,43,Bbj7,True,50
10,1,51,Eb7911#,False,
10,2,47,Eb7911#,True,40
10,3,45,Eb7911#,True,44
10,4,45,Eb7911#,False,
11,1,38,Fj7,True,42
11,2,52,Fj7,True,41
11,3,41,Fj7,True,42
11,4,34,Fj7,True,42
12,1,41,D-7,False,
12,2,51,D-7,False,
12,3,50,D-7,False,
12,4,50,D-7,False,
13,1,43,G7,False,
13,2,47,G7,False,
13,3,51,G7,True,48
13,4,50,G7,False,
14,1,41,G7,True,51
14,2,44,G7,True,50
14,3,38,G7,False,
14,4,38,G7,True,39
15,1,49,G-7,True,51
15,2,41,G-7,False,
15,3,51,G-7,False,
15,4,40,G-7,True,48
16,1,50,C7,False,
16,2,50,C7,False,
16,3,48,C7,False,
16,4,38,C7,True,41
17,1,46,Fj7,True,50
17,2,50,Fj7,False,
17,3,47,Fj7,False,
17,4,45,Fj7,False,
18,1,40,Fj7,True,41
18,2,36,Fj7,True,43
18,3,43,Fj7,False,
18,4,49,Fj7,True,41
19,1,42,Em7b5,True,45
19,2,46,Em7b5,True,48
19,3,48,Em7b5,True,51
19,4,45,Em7b5,False,
20,1,50,A7,False,
20,2,48,A7,True,48
20,3,41,A7,True,45
20,4,40,A7,True,50
21,1,43,D-7,False,
21,2,52,D-7,True,41
21,3,50,D-7,True,50
21,4,37,D-7,True,48
22,1,47,D-7,False,
22,2,43,D-7,False,
22,3,45,D-7,True,45
22,4,48,D-7,False,
23,1,41,C-7,False,
23,2,51,C-7,False,
23,3,48,C-7,False,
23,4,41,C-7,False,
24,1,49,F7,True,34
24,2,34,F7,False,
24,3,34,F7,True,42
