bar,beat,note,chord,replaced,original_value
1,1,34,Ebj7,False,
1,2,41,Ebj7,True,41
1,3,37,Ebj7,True,34
1,4,44,Ebj7,True,40
2,1,40,Ab7911#,True,51
2,2,50,Ab7911#,True,34
2,3,40,Ab7911#,True,43
2,4,51,Ab7911#,False,
3,1,42,Db7,True,44
3,2,48,Db7,True,42
3,3,41,Db7,False,
3,4,44,Db7,False,
4,1,34,Eb7,False,
4,2,41,Eb7,False,
4,3,47,Eb7,False,
4,4,40,Eb7,False,
5,1,37,Ab7,True,51
5,2,51,Ab7,True,43
5,3,38,Ab7,False,
5,4,38,Ab7,True,38
6,1,38,D7alt,False,
6,2,45,D7alt,False,
6,3,37,D7alt,True,43
6,4,40,D7alt,False,
7,1,38,Ebj7,False,
7,2,41,Ebj7,False,
7,3,36,Ebj7,True,34
7,4,45,Ebj7,False,
8,1,34,Db-7,True,44
8,2,50,Db-7,True,44
8,3,36,Gb7,True,49
8,4,38,Gb7,True,49
9,1,52,Fm7b5,True,48
9,2,40,Fm7b5,False,
9,3,43,Fm7b5,False,
9,4,34,Fm7b5,True,48
10,1,41,Bb7alt,False,
10,2,37,Bb7alt,True,41
10,3,51,B-7,True,42
10,4,39,E7,True,47
11,1,41,Ab7911#,True,51
11,2,45,Ab7911#,True,38
11,3,36,Ab7911#,True,38
11,4,49,Ab7911#,True,38
12,1,38,Ab7911#,False,
12,2,47,Ab7911#,True,41
12,3,34,Ab7911#,False,
12,4,52,Ab7911#,True,40
13,1,51,Ebj7,True,34
13,2,51,Ebj7,True,41
13,3,41,Ebj7,True,50
13,4,50,Ebj7,False,
14,1,40,Ab7911#,True,51
14,2,40,Ab7911#,True,49
14,3,45,Ab7911#,False,
14,4,42,Ab7911#,True,50
15,1,39,Db7,True,44
15,2,42,Db7,False,
15,3,41,Db7,False,
15,4,47,Db7,True,44
16,1,45,Eb7,False,
16,2,40,Eb7,True,38
16,3,47,Eb7,False,
16,4,39,Eb7,True,38
17,1,37,Ab7,True,51
17,2,38,Ab7,True,49
17,3,45,Ab7,True,34
17,4,52,Ab7,True,51
18,1,45,D7alt,False,
18,2,40,D7alt,False,
18,3,37,D7alt,True,43
18,4,45,D7alt,False,
19,1,38,Ebj7,False,
19,2,38,Ebj7,False,
19,3,43,Ebj7,False,
19,4,42,Ebj7,True,50
20,1,44,Db-7,False,
20,2,44,Db-7,False,
20,3,49,Gb7,False,
20,4,52,Gb7,True,49
21,1,47,Fm7b5,False,
21,2,42,Fm7b5,True,38
21,3,43,Fm7b5,False,
21,4,37,Fm7b5,False,
22,1,51,Bb7alt,True,41
22,2,38,Bb7alt,False,
22,3,42,B-7,False,
22,4,47,E7,False,
23,1,51,Ab7911#,False,
23,2,43,Ab7911#,False,
23,3,34,Ab7911#,False,
23,4,45,Ab7911#,True,48
24,1,51,Ab7911#,False,
24,2,49,Ab7911#,True,50
24,3,50,Ab7911#,True,48
24,4,50,Ab7911#,False,
25,1,34,Ebj7,False,
25,2,47,Ebj7,True,48
25,3,36,Ebj7,True,50
25,4,49,Ebj7,True,50
26,1,51,Ab7911#,False,
26,2,43,Ab7911#,True,49
26,3,45,Ab7911#,True,50
26,4,45,Ab7911#,False,
27,1,40,Db7,True,44
27,2,42,Db7,False,
27,3,49,Db7,True,41
27,4,47,Db7,True,40
28,1,34,Eb7,False,
28,2,42,Eb7,False,
28,3,36,Eb7,True,47
28,4,50,Eb7,False,
29,1,43,Ab7,True,51
29,2,38,Ab7,False,
29,3,50,Ab7,True,38
29,4,48,Ab7,True,51
30,1,41,D7alt,True,45
30,2,45,D7alt,False,
30,3,38,D7alt,False,
30,4,44,D7alt,False,
31,1,42,Ebj7,True,38
31,2,43,Ebj7,False,
31,3,34,Ebj7,False,
31,4,51,Ebj7,True,50
32,1,42,Db-7,True,44
32,2,51,Db-7,False,
32,3,43,Gb7,True,49
32,4,49,Gb7,False,
33,1,49,Fm7b5,True,48
33,2,43,NC,False,
33,3,37,NC,True,48
33,4,52,NC,False,
34,1,47,Bb7alt,True,41
34,2,50,Bb7alt,True,48
34,3,42,B-7,False,
34,4,47,E7,False,
35,1,51,Ab7911#,False,
35,2,47,Ab7911#,True,43
35,3,34,Ab7911#,False,
35,4,34,Ab7911#,True,48
36,1,51,Ab7911#,False,
36,2,50,Ab7911#,False,
36,3,35,Ab7911#,True,48
36,4,40,Ab7911#,True,45
37,1,39,Ebj7,True,38
