bar,beat,note,chord,replaced,original_value
1,1,37,Bb7,True,41
1,2,42,Bb7,False,
1,3,42,Bb7,False,
1,4,42,Bb7,True,45
2,1,45,Eb7,False,
2,2,49,Eb7,True,47
2,3,37,Eb7,True,48
2,4,37,Eb7,False,
3,1,50,Bb7,False,
3,2,37,Bb7,False,
3,3,51,Bb7,False,
3,4,38,Bb7,True,50
4,1,43,Bb7,True,43
4,2,42,Bb7,False,
4,3,41,Bb7,False,
4,4,50,Bb7,True,47
5,1,48,Eb7,True,47
5,2,50,Eb7,False,
5,3,48,Eb7,False,
5,4,51,Eb7,False,
6,1,39,Eb7,True,37
6,2,47,Eb7,False,
6,3,36,Eb7,True,47
6,4,48,Eb7,True,50
7,1,38,Bb7,True,48
7,2,45,Bb7,True,45
7,3,45,Bb7,False,
7,4,43,Bb7,True,47
8,1,36,D-7,True,48
8,2,48,D-7,True,40
8,3,36,G7,True,45
8,4,49,G7,True,42
9,1,43,C-7,False,
9,2,37,C-7,True,45
9,3,45,C-7,False,
9,4,47,C-7,False,
10,1,48,F7,False,
10,2,47,F7,True,50
10,3,51,F7,False,
10,4,36,F7,True,52
11,1,52,Bb7,True,37
11,2,45,Bb7,False,
11,3,50,Bb7,False,
11,4,35,Bb7,True,42
12,1,50,C-7,False,
12,2,47,C-7,True,49
12,3,48,F7,False,
12,4,43,F7,False,
13,1,37,Bb7,True,37
13,2,47,Bb7,True,37
13,3,37,Bb7,False,
13,4,37,Bb7,False,
14,1,44,Eb7,True,37
14,2,37,Eb7,False,
14,3,42,Eb7,True,48
14,4,52,Eb7,True,43
15,1,38,Bb7,True,50
15,2,37,Bb7,False,
15,3,38,Bb7,False,
15,4,37,Bb7,False,
16,1,48,Bb7,True,44
16,2,37,Bb7,False,
16,3,37,Bb7,False,
16,4,37,Bb7,False,
17,1,51,Eb7,True,37
17,2,41,Eb7,True,37
17,3,47,Eb7,True,37
17,4,43,Eb7,False,
18,1,41,Eb7,True,50
18,2,42,Eb7,False,
18,3,43,Eb7,False,
18,4,49,Eb7,False,
19,1,46,Bb7,True,48
19,2,45,Bb7,False,
19,3,49,Bb7,True,45
19,4,47,Bb7,False,
20,1,34,D-7,True,48
20,2,46,D-7,True,40
20,3,35,G7,True,45
20,4,50,G7,False,
21,1,43,C-7,False,
21,2,43,C-7,False,
21,3,38,C-7,True,37
21,4,49,C-7,False,
22,1,43,F7,True,48
22,2,40,F7,True,48
22,3,38,F7,True,49
22,4,52,F7,True,37
23,1,41,Bb7,False,
23,2,42,Bb7,False,
23,3,37,Bb7,True,43
23,4,48,Bb7,True,45
24,1,50,C-7,True,45
24,2,47,C-7,False,
24,3,51,F7,True,48
24,4,48,F7,True,49
25,1,49,Bb7,False,
25,2,52,Bb7,True,45
25,3,40,Bb7,True,45
25,4,47,Bb7,False,
26,1,40,Eb7,True,48
26,2,34,Eb7,True,50
26,3,51,Eb7,False,
26,4,38,Eb7,True,52
27,1,37,Bb7,False,
27,2,52,Bb7,False,
27,3,51,Bb7,False,
27,4,43,Bb7,True,50
28,1,43,Bb7,False,
28,2,39,Bb7,True,42
28,3,42,Bb7,False,
28,4,47,Bb7,False,
29,1,42,Eb7,True,47
29,2,50,Eb7,False,
29,3,51,Eb7,True,48
29,4,48,Eb7,True,51
30,1,47,Eb7,True,50
30,2,47,Eb7,False,
30,3,47,Eb7,False,
30,4,39,Eb7,True,50
31,1,48,Bb7,False,
31,2,39,Bb7,True,45
31,3,50,Bb7,False,
31,4,37,Bb7,False,
32,1,50,D-7,True,52
32,2,51,D-7,False,
32,3,34,G7,True,50
32,4,49,G7,True,50
33,1,43,C-7,False,
33,2,42,C-7,True,49
33,3,52,C-7,True,50
33,4,44,C-7,False,
34,1,44,F7,True,43
34,2,50,F7,False,
34,3,35,F7,True,48
34,4,34,F7,True,42
35,1,46,Bb7,True,37
35,2,49,Bb7,True,45
35,3,36,Bb7,True,50
35,4,34,Bb7,True,44
36,1,48,C-7,True,37
36,2,40,C-7,True,37
36,3,37,F7,False,
36,4,41,F7,True,38
37,1,44,Bb7,False,
37,2,35,Bb7,True,44
37,3,37,Bb7,False,
37,4,48,Bb7,True,37
38,1,42,Eb7,False,
38,2,37,Eb7,False,
38,3,43,Eb7,True,37
38,4,38,Eb7,True,37
39,1,37,Bb7,False,
39,2,44,Bb7,False,
39,3,51,Bb7,True,37
39,4,34,Bb7,True,37
40,1,45,Bb7,True,37
40,2,42,Bb7,True,37
40,3,50,Bb7,False,
40,4,45,Bb7,True,37
41,1,38,Eb7,True,37
41,2,50,Eb7,False,
41,3,37,Eb7,False,
41,4,37,Eb7,False,
42,1,48,Eb7,True,38
42,2,49,Eb7,True,37
42,3,37,Eb7,False,
42,4,50,Eb7,True,44
43,1,41,Bb7,True,37
43,2,45,Bb7,False,
43,3,45,Bb7,False,
43,4,47,Bb7,False,
44,1,48,D-7,False,
44,2,37,D-7,False,
44,3,40,G7,True,45
44,4,50,G7,False,
45,1,43,C-7,True,43
45,2,42,C-7,False,
45,3,41,C-7,False,
45,4,37,C-7,False,
46,1,49,F7,False,
46,2,49,F7,False,
46,3,48,F7,True,48
46,4,37,F7,False,
47,1,41,Bb7,False,
47,2,45,Bb7,False,
47,3,35,Bb7,True,45
47,4,42,Bb7,True,47
48,1,48,C-7,False,
48,2,51,C-7,True,50
48,3,34,F7,True,51
48,4,37,F7,False,
49,1,50,Bb7,False,
49,2,51,Bb7,True,45
49,3,52,Bb7,True,34
49,4,47,Bb7,False,
50,1,47,Eb7,True,48
50,2,50,Eb7,False,
50,3,51,Eb7,False,
50,4,37,Eb7,False,
51,1,37,Bb7,False,
51,2,38,Bb7,True,52
51,3,51,Bb7,False,
51,4,38,Bb7,True,50
52,1,43,Bb7,False,
52,2,45,Bb7,True,42
52,3,42,Bb7,False,
52,4,47,Bb7,False,
53,1,51,Eb7,True,47
53,2,39,Eb7,True,50
53,3,46,Eb7,True,48
53,4,47,Eb7,True,51
54,1,45,Eb7,True,50
54,2,37,Eb7,True,34
54,3,52,Eb7,True,47
54,4,50,Eb7,False,
55,1,38,Bb7,True,48
55,2,45,Bb7,False,
55,3,43,Bb7,True,50
55,4,50,Bb7,False,
56,1,37,D-7,False,
56,2,51,D-7,False,
56,3,50,G7,False,
56,4,46,G7,True,37
57,1,43,C-7,False,
57,2,50,C-7,True,44
57,3,45,C-7,True,37
57,4,37,C-7,True,37
58,1,38,F7,False,
58,2,49,F7,False,
58,3,43,F7,True,48
58,4,48,F7,False,
59,1,39,Bb7,True,50
59,2,40,Bb7,True,37
59,3,41,Bb7,True,37
59,4,37,Bb7,False,
60,1,37,C-7,False,
60,2,41,C-7,True,37
60,3,39,F7,True,38
60,4,37,F7,False,
61,1,37,Bb7,False,
61,2,46,Bb7,True,37
61,3,41,Bb7,True,44
61,4,37,Bb7,True,37
62,1,50,Eb7,True,37
62,2,41,Eb7,True,49
62,3,48,Eb7,False,
62,4,37,Eb7,False,
63,1,35,Bb7,True,37
63,2,50,Bb7,True,45
63,3,47,Bb7,True,50
63,4,38,Bb7,True,37
64,1,39,Bb7,True,51
64,2,37,Bb7,False,
64,3,46,Bb7,True,37
64,4,47,Bb7,True,45
65,1,52,Eb7,True,47
65,2,50,Eb7,False,
65,3,48,Eb7,False,
65,4,42,Eb7,True,51
66,1,49,Eb7,True,37
66,2,41,Eb7,True,47
66,3,52,Eb7,True,47
66,4,41,Eb7,True,50
67,1,48,Bb7,False,
67,2,45,Bb7,False,
67,3,47,Bb7,True,45
67,4,44,Bb7,True,47
68,1,47,D-7,True,48
68,2,45,D-7,True,40
68,3,47,G7,True,45
68,4,42,G7,False,
69,1,52,C-7,True,42
69,2,45,C-7,False,
69,3,47,C-7,True,45
69,4,50,C-7,True,47
70,1,48,F7,False,
70,2,50,F7,False,
70,3,51,F7,False,
70,4,43,F7,True,37
71,1,37,Bb7,False,
71,2,45,Bb7,False,
71,3,49,Bb7,True,50
71,4,38,Bb7,True,37
72,1,40,C-7,True,43
72,2,48,C-7,False,
72,3,37,F7,False,
72,4,37,F7,False,
73,1,38,Bb7,True,38
73,2,37,Bb7,True,37
73,3,37,Bb7,False,
73,4,39,Bb7,True,47
74,1,37,Eb7,False,
74,2,37,Eb7,False,
74,3,37,Eb7,False,
74,4,37,Eb7,False,
