bar,beat,note,chord,replaced,original_value
1,1,50,C6,True,43
1,2,45,C6,False,
1,3,47,F-7,False,
1,4,37,Bb7,True,41
2,1,38,E-7,False,
2,2,42,E-7,True,47
2,3,40,A7,True,38
2,4,34,A7,True,42
3,1,34,D-7,True,45
3,2,37,D-7,True,43
3,3,47,G7,True,38
3,4,50,G7,False,
4,1,43,Cj7,True,38
4,2,47,Cj7,False,
4,3,39,A-7,True,51
4,4,41,A-7,False,
5,1,33,D-7,True,45
5,2,36,D-7,True,45
5,3,51,G7,True,50
5,4,37,G7,True,42
6,1,38,Em7b5,True,47
6,2,42,Em7b5,True,41
6,3,45,A7,True,38
6,4,45,A7,True,42
7,1,49,D-7,True,33
7,2,41,D-7,True,51
7,3,50,G7,False,
7,4,48,G7,False,
8,1,50,C6,True,47
8,2,42,A7,True,42
8,3,36,D-7,True,51
8,4,50,G7,True,44
9,1,46,C6,True,43
9,2,35,C6,True,45
9,3,47,F-7,False,
9,4,35,Bb7,True,41
10,1,34,E-7,True,38
10,2,41,E-7,True,47
10,3,38,A7,False,
10,4,41,A7,False,
11,1,38,D-7,True,45
11,2,44,D-7,True,45
11,3,35,G7,True,38
11,4,42,G7,True,50
12,1,47,Cj7,False,
12,2,45,Cj7,True,38
12,3,51,A-7,False,
12,4,41,A-7,False,
13,1,40,D-7,True,45
13,2,33,D-7,True,45
13,3,50,G7,False,
13,4,43,G7,True,38
14,1,36,Em7b5,True,47
14,2,48,Em7b5,True,41
14,3,38,A7,False,
14,4,46,A7,True,47
15,1,45,D-7,False,
15,2,48,D-7,True,51
15,3,47,G7,True,50
15,4,37,G7,True,44
16,1,44,C6,False,
16,2,39,C6,True,50
16,3,50,G-7,False,
16,4,38,C7,False,
17,1,50,Fj7,True,48
17,2,38,Fj7,True,43
17,3,33,Fj7,True,38
17,4,43,Fj7,False,
18,1,49,E7,True,42
18,2,38,E7,True,42
18,3,47,E7,False,
18,4,47,E7,False,
19,1,51,A-7,True,38
19,2,47,A-7,False,
19,3,38,A-7,True,41
19,4,47,A-7,True,41
20,1,45,A-7,True,38
20,2,50,A-7,True,47
20,3,38,A-7,False,
20,4,43,A-7,False,
21,1,45,D7,True,45
21,2,47,D7,False,
21,3,49,D7,False,
21,4,40,D7,True,50
22,1,41,D7,True,38
22,2,38,D7,False,
22,3,35,D7,True,38
22,4,51,D7,True,38
23,1,50,D-7,True,38
23,2,34,D-7,True,38
23,3,48,Ab7,True,38
23,4,34,Ab7,True,41
24,1,46,G7,True,38
24,2,43,G7,True,38
24,3,38,G7,False,
24,4,44,G7,False,
25,1,43,C6,False,
25,2,43,C6,True,50
25,3,38,F-7,True,47
25,4,50,Bb7,True,51
26,1,38,A7,False,
26,2,36,A7,True,47
26,3,39,A7,True,44
26,4,51,A7,True,38
27,1,51,D-7,True,45
27,2,50,D-7,True,43
27,3,38,G7,False,
27,4,43,G7,True,50
28,1,42,Cj7,True,47
28,2,35,Cj7,True,38
28,3,43,A-7,True,51
28,4,45,A-7,True,51
29,1,33,D-7,True,38
29,2,39,D-7,True,45
29,3,37,G7,True,50
29,4,33,G7,True,38
30,1,40,Em7b5,True,47
30,2,34,Em7b5,True,41
30,3,46,A7,True,38
30,4,38,A7,False,
31,1,44,D-7,True,33
31,2,33,D-7,True,51
31,3,51,G7,True,50
31,4,44,G7,True,44
32,1,44,C6,True,43
32,2,50,A7,True,38
32,3,34,D-7,True,38
32,4,43,G7,True,50
33,1,40,C6,True,43
33,2,42,C6,True,45
33,3,46,F-7,True,47
