bar,beat,note,chord,replaced,original_value
1,1,41,Bb7,False,
1,2,41,Bb7,False,
1,3,41,Bb7,False,
1,4,41,Bb7,False,
2,1,36,Eb7,True,34
2,2,34,Eb7,True,34
2,3,39,Eb7,True,37
2,4,37,Eb7,False,
3,1,49,Bb7,True,41
3,2,37,Bb7,True,41
3,3,43,Bb7,False,
3,4,50,Bb7,True,44
4,1,50,Bb7,True,45
4,2,40,Bb7,True,48
4,3,47,Bb7,True,41
4,4,39,Bb7,True,37
5,1,40,Eb7,True,37
5,2,47,Eb7,True,38
5,3,45,Eb7,True,37
5,4,36,Eb7,True,37
6,1,34,Eb7,False,
6,2,38,Eb7,True,41
6,3,38,Eb7,True,37
6,4,39,Eb7,True,37
7,1,34,Bb7,True,41
7,2,48,Bb7,True,41
7,3,36,Bb7,True,37
7,4,48,Bb7,True,44
8,1,48,D-7,True,37
8,2,51,D-7,False,
8,3,50,G7,False,
8,4,42,G7,True,38
9,1,36,C7,True,43
9,2,35,C7,True,45
9,3,47,C7,True,42
9,4,39,C7,True,47
10,1,50,F7,True,48
10,2,48,F7,False,
10,3,48,F7,False,
10,4,40,F7,True,48
11,1,38,Bb7,True,41
11,2,44,Bb7,True,41
11,3,51,Bb7,True,34
11,4,47,Bb7,False,
12,1,45,Bb7,True,48
12,2,37,Bb7,True,42
12,3,43,Bb7,True,41
