bar,beat,note,chord,replaced,original_value
1,1,51,Bbj7,True,43
1,2,38,Bbj7,True,43
1,3,52,G79b/B,True,44
1,4,44,G79b/B,False,
2,1,44,C-7,True,43
2,2,43,C-7,False,
2,3,52,F7,True,37
2,4,48,F7,False,
3,1,39,Bbj7,True,44
3,2,51,Bbj7,False,
3,3,50,G7,False,
3,4,41,G7,True,43
4,1,47,C-7,True,43
4,2,47,C-7,True,47
4,3,51,F7,True,48
4,4,37,F7,True,40
5,1,41,Bbj7,True,41
5,2,45,Bbj7,False,
5,3,52,G79b/B,True,50
5,4,40,G79b/B,True,43
6,1,43,C-7,False,
6,2,44,C-7,True,47
6,3,48,F7,False,
6,4,52,F7,True,52
7,1,41,Bbj7,False,
7,2,49,Bbj7,True,45
7,3,40,Bbj7,True,45
7,4,47,Bbj7,True,47
8,1,52,C-7,True,47
8,2,37,C-7,True,48
8,3,50,F7,False,
8,4,44,F7,True,52
9,1,45,Bbj7,True,45
9,2,38,Bbj7,True,44
9,3,47,G79b/B,True,50
9,4,38,G79b/B,True,43
10,1,44,C-7,True,43
10,2,40,C-7,True,43
10,3,45,F7,True,52
10,4,52,F7,True,48
11,1,45,Bbj7,False,
11,2,52,Bbj7,True,51
11,3,50,G7,False,
11,4,50,G7,True,44
12,1,43,C-7,False,
12,2,47,C-7,False,
12,3,37,F7,True,48
12,4,40,F7,False,
13,1,41,Bbj7,False,
13,2,37,Bbj7,True,45
13,3,50,G79b/B,False,
13,4,42,G79b/B,True,44
14,1,52,C-7,True,43
14,2,52,C-7,True,50
14,3,38,F7,True,48
14,4,45,F7,True,52
15,1,46,Bbj7,True,41
15,2,44,Bbj7,True,45
15,3,47,Bbj7,True,50
15,4,50,Bbj7,True,48
16,1,43,F-7,True,47
16,2,50,F-7,True,42
16,3,52,Bb7,True,47
16,4,48,Bb7,True,45
17,1,50,Ebj7,True,42
17,2,44,Ebj7,True,44
17,3,47,C79b,True,44
17,4,42,C79b,True,43
18,1,48,F-7,True,48
18,2,37,F-7,True,42
18,3,48,Bb7,True,41
18,4,52,Bb7,True,51
19,1,47,Ebj7,True,50
19,2,50,Ebj7,True,43
19,3,52,C7,True,43
19,4,38,C7,True,49
20,1,37,F-7,True,48
20,2,43,F-7,True,42
20,3,40,Bb7,True,47
20,4,47,Bb7,False,
21,1,42,Ebj7,False,
21,2,46,Ebj7,True,50
21,3,46,C79b,True,43
21,4,47,C79b,False,
22,1,50,F-7,True,48
22,2,45,F-7,True,40
22,3,44,Bb7,True,41
22,4,45,Bb7,False,
23,1,41,Ebj7,True,42
23,2,41,Ebj7,False,
23,3,43,Ebj7,True,50
23,4,51,Ebj7,True,42
24,1,43,C-7,False,
24,2,47,C-7,True,50
24,3,49,F7,True,52
24,4,48,F7,True,40
25,1,40,Bbj7,True,42
25,2,43,Bbj7,True,42
25,3,41,G79b,True,42
25,4,37,G79b,True,42
26,1,52,C-7,True,43
26,2,52,C-7,True,43
26,3,42,F7,False,
26,4,49,F7,True,34
27,1,45,Bbj7,False,
27,2,49,Bbj7,True,44
27,3,38,G7,True,44
27,4,50,G7,True,44
28,1,49,C-7,True,43
28,2,43,C-7,False,
28,3,48,F7,True,42
28,4,44,F7,True,42
29,1,52,Bbj7,True,41
29,2,44,Bbj7,True,51
29,3,38,G79b,True,50
29,4,42,G79b,True,50
30,1,43,C-7,False,
30,2,39,C-7,True,50
30,3,50,F7,True,48
30,4,37,F7,True,52
31,1,41,Bbj7,True,42
31,2,48,Bbj7,True,45
31,3,43,Bbj7,True,45
31,4,41,Bbj7,True,47
32,1,44,Bbj7,True,48
32,2,50,Bbj7,False,
32,3,52,Bbj7,True,51
32,4,48,Bbj7,True,52
33,1,42,Bbj7,True,42
33,2,38,Bbj7,True,44
33,3,37,G79b/B,False,
33,4,38,G79b/B,True,43
34,1,37,C-7,True,38
34,2,46,C-7,True,43
34,3,43,F7,False,
34,4,46,F7,True,43
35,1,45,Bbj7,False,
35,2,44,Bbj7,True,40
35,3,47,G7,True,50
35,4,39,G7,True,44
36,1,38,C-7,True,49
36,2,52,C-7,True,42
36,3,46,F7,True,43
36,4,40,F7,True,40
37,1,41,Bbj7,True,41
37,2,39,Bbj7,True,41
37,3,50,G79b,False,
37,4,44,G79b,False,
38,1,44,C-7,True,43
38,2,50,C-7,True,49
38,3,48,F7,True,48
38,4,42,F7,False,
39,1,39,Bbj7,True,41
39,2,45,Bbj7,False,
39,3,41,G79b,True,45
39,4,47,G79b,False,
40,1,48,C-7,False,
40,2,41,C-7,True,50
40,3,41,F7,True,51
40,4,50,F7,True,52
41,1,41,Bbj7,False,
41,2,49,Bbj7,True,45
41,3,50,G79b/B,True,50
41,4,42,G79b/B,False,
42,1,38,C-7,True,43
42,2,45,C-7,True,43
42,3,48,F7,True,42
42,4,44,F7,True,48
43,1,45,Bbj7,False,
43,2,49,Bbj7,True,44
43,3,38,G7,True,44
43,4,44,G7,False,
44,1,52,C-7,True,43
44,2,39,C-7,True,49
44,3,42,F7,False,
44,4,42,F7,False,
45,1,47,Bbj7,True,41
45,2,39,Bbj7,True,45
45,3,49,G79b,True,50
45,4,44,G79b,False,
46,1,43,C-7,True,43
46,2,45,C-7,True,47
46,3,48,F7,False,
46,4,37,F7,True,52
47,1,47,Bbj7,True,41
47,2,47,Bbj7,True,45
47,3,38,G7,True,50
47,4,47,G7,True,48
48,1,48,F-7,True,41
48,2,38,F-7,True,41
48,3,46,Bb7,True,47
48,4,45,Bb7,False,
49,1,38,Ebj7,False,
49,2,49,Ebj7,True,42
49,3,51,C79b,True,43
49,4,50,C79b,True,41
50,1,51,F-7,True,51
50,2,50,F-7,False,
50,3,48,Bb7,False,
50,4,41,Bb7,True,41
51,1,50,Ebj7,False,
51,2,45,Ebj7,True,42
51,3,45,C7,True,43
51,4,52,C7,True,47
52,1,49,F-7,True,48
52,2,40,F-7,False,
52,3,48,Bb7,True,41
52,4,41,Bb7,True,41
53,1,43,Ebj7,True,34
53,2,50,Ebj7,True,50
53,3,45,C79b,True,43
53,4,43,C79b,True,43
54,1,52,F-7,True,48
54,2,50,F-7,True,42
54,3,51,Bb7,True,41
54,4,40,Bb7,True,45
55,1,44,Ebj7,True,42
55,2,41,Ebj7,False,
55,3,50,Ebj7,False,
55,4,41,Ebj7,True,34
56,1,43,C-7,False,
56,2,47,C-7,False,
56,3,42,F7,True,48
56,4,52,F7,True,40
57,1,40,Bbj7,True,48
57,2,44,Bbj7,True,34
57,3,45,G79b/B,False,
57,4,50,G79b/B,False,
58,1,51,C-7,True,43
58,2,47,C-7,False,
58,3,38,F7,True,48
58,4,43,F7,True,52
59,1,43,Bbj7,True,45
59,2,43,Bbj7,True,44
59,3,50,G7,True,50
59,4,38,G7,True,43
60,1,38,C-7,True,43
60,2,46,C-7,True,43
60,3,42,F7,False,
60,4,45,F7,True,42
61,1,42,Bbj7,False,
61,2,43,Bbj7,True,45
61,3,50,G79b,False,
61,4,48,G79b,True,42
62,1,39,C-7,True,43
62,2,37,C-7,True,47
62,3,48,F7,False,
62,4,51,F7,True,37
63,1,50,Bbj7,False,
63,2,43,Bbj7,True,45
63,3,38,Bbj7,True,34
63,4,47,Bbj7,False,
64,1,40,Bbj7,True,48
64,2,50,Bbj7,True,49
64,3,50,Bbj7,False,
64,4,44,Bbj7,True,52
65,1,50,Bbj7,True,45
65,2,51,Bbj7,True,51
65,3,38,G79b/B,True,50
65,4,52,G79b/B,True,50
66,1,46,C-7,True,43
66,2,43,C-7,False,
66,3,46,F7,True,42
66,4,49,F7,True,42
67,1,47,Bbj7,True,42
67,2,46,Bbj7,True,51
67,3,42,G7,True,50
67,4,52,G7,True,44
68,1,43,C-7,False,
68,2,51,C-7,True,49
68,3,41,F7,True,48
68,4,50,F7,True,40
69,1,48,Bbj7,True,45
69,2,41,Bbj7,True,51
69,3,44,G79b,True,50
69,4,45,G79b,True,44
70,1,42,C-7,True,43
70,2,50,C-7,True,47
70,3,46,F7,True,48
70,4,48,F7,True,40
71,1,45,Bbj7,False,
71,2,45,Bbj7,False,
71,3,47,G79b,False,
71,4,40,G79b,True,48
72,1,49,C-7,True,49
72,2,50,C-7,True,50
72,3,47,F7,True,52
72,4,38,F7,True,40
73,1,45,Bbj7,False,
73,2,48,Bbj7,True,44
73,3,43,G79b/B,True,44
73,4,46,G79b/B,True,44
74,1,37,C-7,True,43
74,2,51,C-7,True,49
74,3,42,F7,False,
74,4,50,F7,True,40
75,1,49,Bbj7,True,45
75,2,51,Bbj7,True,51
75,3,39,G7,True,50
75,4,42,G7,False,
76,1,41,C-7,True,43
76,2,39,C-7,True,47
76,3,48,F7,True,48
76,4,52,F7,False,
77,1,52,Bbj7,True,41
77,2,45,Bbj7,False,
77,3,42,G79b,True,50
77,4,37,G79b,True,42
78,1,42,C-7,True,43
78,2,43,C-7,True,49
78,3,37,F7,True,50
78,4,52,F7,True,42
79,1,38,Bbj7,True,41
79,2,45,Bbj7,True,45
79,3,50,G7,True,50
79,4,39,G7,True,48
80,1,52,F-7,True,42
80,2,50,F-7,True,41
80,3,39,Bb7,True,47
80,4,43,Bb7,True,45
81,1,40,Ebj7,True,38
81,2,51,Ebj7,True,42
81,3,46,C79b,True,43
81,4,40,C79b,True,42
82,1,48,F-7,True,51
82,2,51,F-7,True,50
82,3,51,Bb7,False,
82,4,43,Bb7,True,40
83,1,40,Ebj7,True,41
83,2,45,Ebj7,True,42
83,3,43,C7,False,
83,4,46,C7,True,47
84,1,37,F-7,True,48
84,2,40,F-7,True,42
84,3,52,Bb7,True,41
84,4,41,Bb7,False,
85,1,46,Ebj7,True,34
85,2,49,Ebj7,True,42
85,3,45,C79b,True,43
85,4,46,C79b,True,43
86,1,50,F-7,True,48
86,2,42,F-7,False,
86,3,41,Bb7,True,41
86,4,45,Bb7,False,
87,1,51,Ebj7,True,34
87,2,41,Ebj7,False,
87,3,50,Ebj7,False,
87,4,41,Ebj7,True,46
88,1,47,C-7,True,43
88,2,50,C-7,False,
88,3,45,F7,True,48
88,4,42,F7,True,52
89,1,45,Bbj7,False,
89,2,45,Bbj7,True,45
89,3,43,G79b/B,True,44
89,4,40,G79b/B,True,44
90,1,52,C-7,True,43
90,2,43,C-7,False,
90,3,41,F7,True,42
90,4,48,F7,True,42
91,1,47,Bbj7,True,41
91,2,48,Bbj7,True,41
91,3,50,G7,True,50
91,4,50,G7,False,
92,1,41,C-7,True,37
92,2,37,C-7,False,
92,3,49,F7,True,42
92,4,46,F7,True,42
93,1,43,Bbj7,True,41
93,2,50,Bbj7,True,45
93,3,42,G79b,True,50
93,4,45,G79b,True,42
94,1,40,C-7,True,43
94,2,44,C-7,True,47
94,3,48,F7,False,
94,4,39,F7,True,52
