bar,beat,note,chord,replaced,original_value
1,1,46,Ab,True,44
1,2,43,Ab,True,44
1,3,44,Ab,True,42
1,4,41,Ab,True,44
2,1,47,Ab,False,
2,2,42,Ab,False,
2,3,44,Ab,True,47
2,4,48,Ab,True,47
3,1,46,Ab,True,42
3,2,48,Ab,True,42
3,3,44,Ab,False,
3,4,40,Ab,True,42
4,1,42,F-7,False,
4,2,42,F-7,False,
4,3,42,F-7,True,42
4,4,44,F-7,True,42
5,1,42,Bb-7,False,
5,2,42,Bb-7,False,
5,3,49,Bb-7,True,47
5,4,48,Bb-7,True,47
6,1,50,Eb7,False,
6,2,50,Eb7,False,
6,3,42,Eb7,True,47
6,4,49,Eb7,True,49
7,1,49,Ab,True,48
7,2,49,Ab,True,50
7,3,45,Eb7,True,48
7,4,37,Eb7,True,47
8,1,48,Ab,True,42
8,2,47,Ab,True,42
8,3,47,Ab,True,42
8,4,42,Ab,True,42
9,1,46,Ab,True,44
9,2,43,Ab,False,
9,3,47,Ab,False,
9,4,43,Ab,True,42
10,1,49,Ab,True,42
10,2,44,Ab,True,42
10,3,42,Ab,True,44
10,4,50,Ab,True,37
11,1,43,Ab,True,42
11,2,46,Ab,True,42
11,3,37,Ab,True,42
11,4,38,Ab,True,42
12,1,50,F-7,True,42
12,2,44,F-7,True,43
12,3,42,F-7,False,
12,4,38,F-7,True,42
13,1,48,Bb-7,True,42
13,2,42,Bb-7,False,
13,3,47,Bb-7,True,47
13,4,37,Bb-7,True,47
14,1,47,Eb7,True,42
14,2,39,Eb7,True,42
14,3,42,Eb7,False,
14,4,38,Eb7,True,50
15,1,48,Ab,True,50
15,2,40,Ab,True,43
15,3,41,Eb7,True,43
15,4,42,Eb7,True,42
16,1,37,Ab,True,42
16,2,45,Ab,True,42
16,3,43,Ab,True,42
16,4,44,Ab,True,50
17,1,40,F-,True,48
17,2,46,F-,True,50
17,3,42,F-,False,
17,4,47,F-,False,
18,1,37,Ab+,True,47
18,2,42,Ab+,True,42
18,3,47,Ab+,True,50
18,4,43,Ab+,True,50
19,1,42,Ab,True,48
19,2,47,Ab,True,48
19,3,49,Ab,True,47
19,4,47,Ab,False,
20,1,42,F-6,False,
20,2,40,F-6,True,42
20,3,41,F-6,True,42
20,4,47,F-6,False,
21,1,45,F-7,True,48
21,2,41,F-7,True,50
21,3,45,Ab+,True,42
21,4,42,Ab+,False,
22,1,42,F-7,False,
22,2,44,F-7,True,42
22,3,47,Bb7,True,42
22,4,47,Bb7,True,42
23,1,42,Bb-7,False,
23,2,39,Bb-7,True,45
23,3,47,Bb-7,False,
23,4,49,Bb-7,True,45
24,1,40,Eb7,True,42
24,2,48,Eb7,True,42
24,3,49,Eb7,True,42
24,4,42,Eb7,False,
25,1,42,Ab,False,
25,2,49,Ab,True,42
25,3,44,Ab,False,
25,4,38,Ab,True,44
26,1,41,Ab,True,43
26,2,49,Ab,True,42
26,3,46,Ab,True,42
26,4,40,Ab,True,42
27,1,50,Ab,True,47
27,2,43,Ab,True,42
27,3,48,Ab,True,47
27,4,45,Ab,True,42
28,1,42,F-7,False,
28,2,50,F-7,False,
28,3,41,F-7,True,42
28,4,42,F-7,False,
29,1,42,Bb-7,False,
29,2,40,Bb-7,True,42
29,3,42,Bb-7,False,
29,4,47,Bb-7,False,
30,1,45,Eb7,True,34
30,2,37,Eb7,True,47
30,3,49,Eb7,True,34
30,4,45,Eb7,True,45
31,1,42,Ab,False,
31,2,47,Ab,True,42
31,3,46,Eb7,True,42
31,4,39,Eb7,True,42
32,1,40,Ab,True,42
32,2,47,Ab,True,42
32,3,37,Ab,True,42
32,4,40,Ab,True,50
33,1,45,Ab,True,47
33,2,41,Ab,True,47
33,3,46,Ab,True,42
33,4,42,Ab,False,
34,1,49,Ab,True,42
34,2,41,Ab,True,42
34,3,41,Ab,True,42
34,4,50,Ab,False,
35,1,40,Ab,True,50
35,2,48,Ab,False,
35,3,50,Ab,True,42
35,4,49,Ab,True,42
36,1,50,F-7,True,42
36,2,42,F-7,False,
36,3,42,F-7,False,
36,4,49,F-7,True,42
37,1,38,Bb-7,True,43
37,2,48,Bb-7,True,42
37,3,43,Bb-7,True,47
37,4,37,Bb-7,True,42
38,1,49,Eb7,True,42
38,2,48,Eb7,True,44
38,3,40,Eb7,True,47
38,4,38,Eb7,True,42
39,1,40,Ab,True,42
39,2,48,Ab,True,42
39,3,42,Ab,False,
39,4,42,Ab,False,
40,1,45,Eb7,True,44
40,2,43,Eb7,True,43
40,3,45,Eb7,True,42
40,4,47,Eb7,True,50
41,1,37,Ab,True,47
41,2,47,Ab,False,
41,3,47,Ab,True,44
41,4,42,Ab,False,
42,1,42,Ab,False,
42,2,40,Ab,True,42
42,3,38,Ab,True,42
42,4,50,Ab,False,
43,1,48,Ab,True,42
43,2,44,Ab,True,42
43,3,39,Ab,True,45
43,4,42,Ab,False,
44,1,41,F-7,True,42
44,2,45,F-7,True,42
44,3,41,F-7,True,42
44,4,48,F-7,True,42
45,1,49,Bb-7,True,42
45,2,46,Bb-7,True,42
45,3,44,Bb-7,True,47
45,4,40,Bb-7,True,45
46,1,42,Eb7,True,42
46,2,42,Eb7,False,
46,3,50,Eb7,True,47
46,4,47,Eb7,True,42
47,1,39,Ab,True,47
47,2,47,Ab,False,
47,3,43,Eb7,True,47
47,4,40,Eb7,True,42
48,1,39,Ab,True,42
48,2,49,Ab,True,42
48,3,42,Ab,True,50
48,4,39,Ab,True,50
49,1,44,F-,True,48
49,2,47,F-,True,50
49,3,41,F-,True,43
49,4,46,F-,True,42
50,1,49,Ab+,True,47
50,2,48,Ab+,True,47
50,3,47,Ab+,False,
50,4,37,Ab+,False,
51,1,42,Ab,True,47
51,2,50,Ab,True,44
51,3,40,Ab,True,42
51,4,42,Ab,False,
52,1,50,F-6,True,42
52,2,42,F-6,True,42
52,3,42,F-6,True,50
52,4,41,F-6,True,50
53,1,48,F-7,False,
53,2,38,F-7,True,48
53,3,41,F-7,True,47
53,4,39,F-7,True,47
54,1,41,D-7,True,42
54,2,42,D-7,False,
54,3,41,Bb7,True,42
54,4,44,Bb7,True,42
55,1,47,Eb7,False,
55,2,46,Eb7,True,42
55,3,39,Eb7,True,43
55,4,43,Eb7,False,
56,1,41,Eb7,True,42
56,2,44,Eb7,True,45
56,3,41,Eb7,True,42
56,4,48,Eb7,True,42
57,1,38,Ab,True,42
57,2,50,Ab,True,42
57,3,50,Ab,True,47
57,4,48,Ab,True,47
58,1,46,Ab,True,47
58,2,43,Ab,True,42
58,3,43,Ab,False,
58,4,37,Ab,True,37
59,1,39,Ab,True,48
59,2,43,Ab,True,42
59,3,43,Ab,True,43
59,4,40,Ab,True,42
60,1,42,F-7,True,47
60,2,45,F-7,True,42
60,3,43,F-7,True,48
60,4,50,F-7,True,47
61,1,44,Bb-7,False,
61,2,49,Bb-7,True,47
61,3,42,Bb-7,False,
61,4,42,Bb-7,False,
62,1,40,Eb7,True,42
62,2,48,Eb7,True,42
62,3,41,Eb7,True,45
62,4,40,Eb7,True,50
63,1,45,Ab,True,50
63,2,46,Ab,True,42
63,3,47,Eb7,True,42
63,4,41,Eb7,True,42
64,1,47,Ab,False,
64,2,48,Ab,True,47
64,3,50,Ab,False,
64,4,39,Ab,True,42
65,1,42,Ab,True,42
