bar,beat,note,chord,replaced,original_value
1,1,37,F7,False,
1,2,50,F7,True,37
1,3,50,F7,False,
1,4,37,F7,True,40
2,1,37,Bb7,True,41
2,2,40,Bb7,True,42
2,3,35,Bb7,True,43
2,4,34,Bb7,True,50
3,1,48,F7,False,
3,2,45,F7,True,40
3,3,41,F7,False,
3,4,48,F7,True,42
4,1,52,F7,True,43
4,2,37,F7,False,
4,3,45,F7,True,37
4,4,35,F7,True,50
5,1,42,Bb7,True,41
5,2,51,Bb7,True,45
5,3,43,Bb7,False,
5,4,44,Bb7,True,40
6,1,37,Bb7,True,41
6,2,37,Bb7,True,45
6,3,40,Bb7,True,42
6,4,39,Bb7,True,43
7,1,48,F7,False,
7,2,47,F7,True,38
7,3,36,F7,True,50
7,4,41,F7,False,
8,1,36,D7,True,38
8,2,45,D7,True,44
8,3,44,D7,True,39
8,4,45,D7,True,51
9,1,33,G-7,True,37
9,2,49,G-7,True,37
9,3,49,G-7,True,50
9,4,50,G-7,False,
10,1,45,C7,True,43
10,2,38,C7,True,40
10,3,38,C7,True,50
10,4,34,C7,True,38
11,1,51,F7,True,38
11,2,34,F7,True,37
11,3,38,F7,False,
11,4,38,F7,False,
12,1,49,F7,True,37
12,2,36,F7,True,38
12,3,37,F7,False,
12,4,49,F7,True,37
13,1,37,F7,False,
13,2,37,F7,False,
13,3,44,F7,True,37
13,4,45,F7,False,
14,1,49,Bb7,True,41
14,2,51,Bb7,True,42
14,3,44,Bb7,True,43
14,4,42,Bb7,True,45
15,1,46,F7,True,38
15,2,34,F7,True,33
15,3,37,F7,False,
15,4,37,F7,True,38
16,1,50,F7,False,
16,2,51,F7,True,50
16,3,49,F7,True,48
16,4,48,F7,True,45
17,1,36,Bb7,True,41
17,2,34,Bb7,True,45
17,3,36,Bb7,True,43
17,4,40,Bb7,False,
18,1,41,Bb7,False,
18,2,42,Bb7,True,42
18,3,45,Bb7,True,43
18,4,45,Bb7,False,
19,1,34,F7,True,48
19,2,47,F7,True,43
19,3,41,F7,True,37
19,4,50,F7,False,
20,1,40,D7,False,
20,2,38,D7,True,51
20,3,52,D7,True,45
20,4,47,D7,True,40
21,1,38,G-7,False,
21,2,42,G-7,True,40
21,3,45,G-7,True,50
21,4,44,G-7,False,
22,1,39,C7,True,43
22,2,36,C7,True,44
22,3,40,C7,True,45
22,4,39,C7,True,43
