bar,beat,note,chord,replaced,original_value
1,1,40,Eb7,True,38
1,2,40,Eb7,True,42
1,3,40,Eb7,True,41
1,4,37,Eb7,True,44
2,1,49,Ab7,True,51
2,2,37,Ab7,True,47
2,3,51,Ab7,False,
2,4,37,Ab7,False,
3,1,41,Eb7,False,
3,2,46,Eb7,True,37
3,3,41,Eb7,True,51
3,4,50,Eb7,False,
4,1,43,Eb7,False,
4,2,44,Eb7,True,43
4,3,47,Eb7,True,41
4,4,37,Eb7,True,41
5,1,48,Ab7,True,38
5,2,42,Ab7,True,43
5,3,45,Ab7,True,44
5,4,44,Ab7,True,45
6,1,41,Ab7,True,47
6,2,40,Ab7,True,51
6,3,37,Ab7,False,
6,4,47,Ab7,False,
7,1,50,Eb7,True,41
7,2,43,Eb7,True,37
7,3,49,Eb7,True,51
7,4,46,Eb7,True,50
8,1,44,C7,True,48
8,2,44,C7,True,47
8,3,45,C7,True,42
8,4,47,C7,True,50
9,1,51,F-7,True,48
9,2,50,F-7,False,
9,3,48,F-7,True,51
9,4,51,F-7,True,37
10,1,51,Bb7,True,41
10,2,45,Bb7,False,
10,3,40,Bb7,True,50
10,4,37,Bb7,True,41
11,1,45,Eb7,True,42
11,2,45,Eb7,False,
11,3,43,Eb7,True,43
11,4,47,Eb7,True,42
12,1,44,Eb7,True,41
12,2,39,Eb7,True,42
12,3,41,Eb7,True,43
12,4,49,Eb7,True,45
13,1,47,Eb7,True,47
13,2,46,Eb7,True,47
13,3,40,Eb7,True,50
13,4,40,Eb7,True,50
14,1,42,Ab7,True,51
14,2,37,Ab7,True,37
14,3,47,Ab7,True,41
14,4,43,Ab7,True,38
15,1,37,Eb7,True,51
15,2,48,Eb7,True,41
15,3,40,Eb7,True,43
15,4,43,Eb7,True,42
16,1,45,Eb7,True,41
16,2,39,Eb7,True,43
16,3,42,Eb7,True,44
16,4,38,Eb7,True,42
17,1,37,Ab7,True,37
17,2,38,Ab7,False,
17,3,43,Ab7,True,38
17,4,46,Ab7,True,38
18,1,47,Ab7,True,37
18,2,49,Ab7,True,38
18,3,50,Ab7,True,37
18,4,38,Ab7,True,37
19,1,50,Eb7,False,
19,2,47,Eb7,True,50
19,3,50,Eb7,True,43
19,4,39,Eb7,True,42
20,1,44,C7,True,41
20,2,50,C7,True,50
20,3,39,C7,True,43
20,4,40,C7,True,47
21,1,40,F-7,True,48
21,2,51,F-7,False,
21,3,42,F-7,True,43
21,4,40,F-7,True,47
22,1,44,Bb7,True,45
22,2,38,Bb7,True,38
22,3,48,Bb7,True,41
22,4,45,Bb7,True,45
23,1,48,Eb7,True,45
23,2,42,Eb7,True,50
23,3,45,Eb7,True,51
23,4,46,Eb7,True,38
24,1,50,Eb7,True,41
