bar,beat,note,chord,replaced,original_value
1,1,39,G-7,True,50
1,2,39,G-7,True,50
1,3,50,G-7,True,38
1,4,40,G-7,True,45
2,1,43,C7,True,43
2,2,50,C7,True,47
2,3,40,C7,True,38
2,4,41,C7,True,38
3,1,38,G-7,True,38
3,2,41,G-7,True,38
3,3,50,G-7,True,38
3,4,43,G-7,True,48
4,1,47,C7,False,
4,2,39,C7,True,45
4,3,43,C7,False,
4,4,47,C7,True,47
5,1,43,Fj7,True,50
5,2,46,Fj7,True,48
5,3,48,F7,True,38
5,4,49,F7,True,38
6,1,39,Bbj7,True,38
6,2,50,Bbj7,True,38
6,3,46,Bo7,True,50
6,4,41,Bo7,True,49
7,1,47,Fj7,True,48
7,2,38,Fj7,False,
7,3,38,Gj7,True,38
7,4,48,Gj7,True,38
8,1,51,A-7,True,38
8,2,44,A-7,True,38
8,3,42,D7,True,38
8,4,45,D7,True,51
9,1,42,G-7,True,50
9,2,49,G-7,True,38
9,3,40,G-7,True,38
9,4,47,G-7,True,45
10,1,43,C7,True,38
10,2,43,C7,True,38
10,3,50,C7,True,50
10,4,38,C7,True,38
11,1,38,G-7,True,38
11,2,47,G-7,True,40
11,3,49,G-7,True,38
11,4,45,G-7,True,50
12,1,45,C7,True,38
12,2,38,C7,False,
12,3,50,C7,True,49
12,4,44,C7,False,
13,1,42,Fj7,True,38
13,2,43,Fj7,True,44
13,3,38,F7,True,45
13,4,50,F7,True,49
14,1,50,Bbj7,False,
14,2,47,Bbj7,True,38
14,3,48,Bo7,True,38
14,4,38,Bo7,False,
15,1,38,Fj7,True,48
15,2,45,Fj7,True,38
15,3,41,C7,True,43
15,4,51,C7,True,47
16,1,41,Fj7,True,38
16,2,46,Fj7,True,48
16,3,38,Fj7,True,38
16,4,38,Fj7,True,44
17,1,38,A7,False,
17,2,50,A7,True,38
17,3,44,A7,False,
17,4,45,A7,False,
18,1,51,A7,True,47
18,2,49,A7,True,49
18,3,42,A7,True,50
18,4,38,A7,False,
19,1,39,D7,True,45
19,2,45,D7,True,38
19,3,41,D7,True,38
19,4,38,D7,False,
20,1,38,D7,False,
20,2,40,D7,True,49
20,3,47,D7,True,47
20,4,38,D7,False,
21,1,50,G7,True,38
21,2,48,G7,True,38
21,3,42,G7,True,45
21,4,44,G7,True,38
22,1,45,G7,True,38
22,2,38,G7,False,
22,3,48,G7,True,44
22,4,44,G7,True,38
23,1,38,C7,False,
23,2,38,C7,False,
23,3,48,C7,True,38
23,4,50,C7,False,
24,1,39,C7,True,48
24,2,42,C7,True,47
24,3,51,C7,True,45
24,4,43,C7,False,
25,1,50,G-7,True,50
25,2,50,G-7,False,
25,3,49,G-7,True,38
25,4,45,G-7,False,
26,1,46,C7,True,43
26,2,44,C7,True,47
26,3,50,C7,False,
26,4,43,C7,True,38
27,1,38,G-7,False,
27,2,48,G-7,True,38
27,3,50,G-7,False,
27,4,48,G-7,False,
28,1,41,C7,True,50
28,2,44,C7,True,38
28,3,43,C7,True,50
28,4,48,C7,True,49
29,1,50,Fj7,True,48
29,2,38,Fj7,True,43
29,3,49,F7,True,38
29,4,51,F7,True,45
30,1,38,Bbj7,False,
30,2,45,Bbj7,True,38
30,3,38,Bo7,True,43
30,4,38,Bo7,False,
31,1,44,Fj7,True,48
31,2,39,Fj7,True,38
31,3,40,G-7,True,38
31,4,38,G-7,False,
32,1,41,A-7,True,38
32,2,38,A-7,False,
32,3,45,D7,True,51
32,4,38,D7,False,
33,1,44,D7,True,38
