bar,beat,note,chord,replaced,original_value
1,1,51,Gb-7,True,37
1,2,51,Gb-7,False,
1,3,51,Gb-7,False,
1,4,46,Gb-7,True,37
2,1,49,Abm7b5,True,44
2,2,43,Abm7b5,False,
2,3,50,Db7,True,44
2,4,49,Db7,True,51
3,1,44,Gb-7,True,49
3,2,52,Gb-7,True,47
3,3,42,Gb-7,True,47
3,4,46,Gb-7,True,45
4,1,47,Gb-7,True,44
4,2,51,Gb-7,True,51
4,3,49,Gb-7,False,
4,4,50,Gb-7,True,44
5,1,38,G7,True,50
5,2,41,G7,True,52
5,3,39,G7,True,40
5,4,52,G7,True,33
6,1,52,G7,True,50
6,2,41,G7,True,45
6,3,50,G7,True,44
6,4,46,G7,True,51
7,1,49,Gb-7,False,
7,2,50,Gb-7,True,47
7,3,42,Gb-7,True,44
7,4,49,Gb-7,True,43
8,1,42,E-7,False,
8,2,45,E-7,True,41
8,3,43,A7,True,40
8,4,44,A7,False,
9,1,46,D7,True,45
9,2,44,D7,True,52
9,3,44,D7,True,45
9,4,52,D7,True,47
10,1,42,Db7,True,51
10,2,43,Db7,True,45
10,3,47,Db7,True,44
10,4,44,Db7,True,51
11,1,46,Gb-7,True,49
11,2,47,Gb-7,True,44
11,3,42,Gb-7,True,45
11,4,43,Gb-7,True,47
12,1,49,Db7,True,51
12,2,42,Db7,True,38
12,3,38,Db7,False,
12,4,52,Db7,True,44
13,1,44,Gb-7,True,44
13,2,38,Gb-7,True,44
13,3,45,Gb-7,True,38
13,4,41,Gb-7,True,51
14,1,44,Abm7b5,True,38
14,2,49,Abm7b5,True,38
14,3,47,Db7,True,44
14,4,50,Db7,True,51
15,1,52,Gb-7,True,49
15,2,47,Gb-7,True,47
15,3,48,Gb-7,True,47
15,4,45,Gb-7,False,
16,1,52,Gb-7,True,44
16,2,45,Gb-7,True,51
16,3,50,Gb-7,True,49
16,4,40,Gb-7,True,44
17,1,47,G7,True,50
17,2,51,G7,False,
17,3,45,G7,True,42
17,4,43,G7,True,45
18,1,40,G7,True,50
18,2,45,G7,True,44
18,3,46,G7,True,50
18,4,44,G7,True,44
19,1,49,Gb-7,False,
19,2,47,Gb-7,False,
19,3,45,Gb-7,True,44
19,4,40,Gb-7,True,43
20,1,41,E-7,True,42
20,2,41,E-7,False,
20,3,52,A7,False,
20,4,44,A7,True,52
21,1,38,D7,True,45
21,2,47,D7,True,52
21,3,50,D7,True,45
21,4,45,D7,False,
22,1,51,Db7,False,
22,2,40,Db7,True,45
22,3,39,Db7,True,44
22,4,44,Db7,True,51
23,1,38,Gb-7,True,49
23,2,38,Gb-7,True,47
23,3,39,Gb-7,True,47
23,4,45,Gb-7,True,51
24,1,38,Db7,True,51
24,2,38,Db7,True,33
24,3,46,Db7,True,50
24,4,44,Db7,False,
25,1,40,Gb-7,True,37
25,2,51,Gb-7,True,44
