bar,beat,note,chord,replaced,original_value
1,1,46,C-7,True,43
1,2,51,C-7,True,43
1,3,38,C-7,True,50
1,4,45,C-7,True,43
2,1,46,G79b,True,38
2,2,44,G79b,True,50
2,3,43,G79b,True,38
2,4,41,G79b,True,50
3,1,44,C-7,True,43
3,2,43,C-7,True,43
3,3,46,C-7,True,50
3,4,49,C-7,True,51
4,1,45,Asus7,True,40
4,2,52,Asus7,True,42
4,3,40,Asus7,True,42
4,4,43,Asus7,True,40
5,1,37,Ab7,True,38
5,2,43,Ab7,True,49
5,3,49,Ab7,True,47
5,4,40,Ab7,True,40
6,1,49,G79b,True,42
6,2,51,G79b,True,45
6,3,45,G79b,True,50
6,4,49,G79b,True,42
7,1,52,C-7,True,43
7,2,43,C-7,True,41
7,3,49,C-7,True,40
7,4,41,C-7,True,38
8,1,37,C-7,True,38
8,2,45,C-7,True,45
8,3,39,C-7,True,50
8,4,41,C-7,True,42
9,1,38,C-7,True,43
9,2,52,C-7,True,43
9,3,42,C-7,True,50
9,4,37,C-7,True,43
10,1,39,G79b,True,38
10,2,46,G79b,True,50
10,3,41,G79b,True,45
10,4,41,G79b,True,50
11,1,47,C-7,True,43
11,2,52,C-7,True,50
11,3,45,C-7,True,40
11,4,43,C-7,True,41
12,1,50,Asus7,True,40
12,2,41,Asus7,True,42
12,3,44,Asus7,True,47
12,4,51,Asus7,True,52
13,1,45,Ab7,True,51
13,2,41,Ab7,True,49
13,3,37,Ab7,True,46
13,4,50,Ab7,True,43
14,1,43,G7,True,45
14,2,40,G7,True,39
14,3,48,G7,True,38
14,4,46,G7,True,43
15,1,40,C-7,True,43
15,2,42,C-7,True,50
15,3,52,C-7,True,40
15,4,51,C-7,True,44
16,1,40,C-7,True,43
16,2,50,C-7,True,41
16,3,50,C-7,True,50
16,4,52,C-7,True,49
17,1,38,F-7,True,48
17,2,47,F-7,True,43
17,3,48,F-7,True,50
17,4,43,F-7,True,48
18,1,42,G-7,True,50
18,2,43,G-7,True,38
18,3,49,G-7,True,45
18,4,49,G-7,True,43
19,1,47,F-7,True,48
19,2,40,F-7,True,38
19,3,45,F-7,True,39
19,4,44,F-7,True,38
20,1,45,A7alt,True,40
20,2,43,A7alt,True,47
20,3,43,A7alt,True,37
20,4,51,A7alt,True,50
21,1,50,Ab7,True,50
21,2,51,Ab7,True,49
21,3,38,Ab7,True,48
21,4,42,Ab7,True,42
22,1,44,G79b,True,45
22,2,45,G79b,True,38
22,3,49,G79b,True,38
22,4,51,G79b,True,42
23,1,45,C-7,True,43
23,2,42,C-7,True,43
23,3,43,C-7,True,50
23,4,44,C-7,True,43
24,1,40,C-7,True,43
24,2,45,C-7,True,47
24,3,49,C-7,True,43
24,4,39,C-7,True,49
25,1,46,F-7,True,48
25,2,48,F-7,True,43
25,3,50,F-7,True,39
25,4,47,F-7,True,48
26,1,41,G-7,True,38
26,2,43,G-7,True,45
26,3,46,G-7,True,50
26,4,51,G-7,True,47
27,1,51,F-7,True,48
27,2,48,F-7,True,48
27,3,38,F-7,True,43
27,4,41,F-7,True,43
28,1,39,A7alt,True,40
28,2,37,A7alt,True,47
28,3,52,A7alt,True,50
28,4,52,A7alt,True,44
29,1,46,Ab7,True,51
29,2,43,Ab7,True,49
29,3,45,Ab7,True,41
29,4,47,Ab7,True,51
30,1,41,G79b,True,50
30,2,37,G79b,True,48
30,3,38,G79b,True,45
30,4,43,G79b,True,47
31,1,46,C-7,True,43
31,2,45,C-7,True,50
31,3,40,C-7,True,37
31,4,50,C-7,True,50
32,1,49,C-7,True,50
32,2,48,C-7,True,47
32,3,45,C-7,True,50
32,4,44,C-7,True,47
33,1,39,C-7,True,43
33,2,38,C-7,True,41
33,3,52,C-7,True,43
33,4,49,C-7,True,48
34,1,48,G79b,True,38
34,2,52,G79b,True,45
34,3,38,G79b,True,50
34,4,45,G79b,True,42
35,1,40,C-7,True,43
35,2,44,C-7,True,43
35,3,41,C-7,True,42
35,4,49,C-7,True,41
36,1,47,Asus7,True,40
36,2,41,Asus7,True,47
36,3,49,Asus7,True,52
36,4,46,Asus7,True,47
37,1,49,Ab7,True,51
37,2,39,Ab7,True,47
37,3,49,Ab7,True,43
37,4,40,Ab7,True,39
38,1,47,G79b,True,38
38,2,43,G79b,True,45
38,3,40,G79b,True,50
38,4,43,G79b,True,42
39,1,45,C-7,True,43
39,2,43,C-7,True,50
39,3,44,C-7,True,41
39,4,48,C-7,True,42
40,1,52,C-7,True,43
40,2,52,C-7,True,43
40,3,51,C-7,True,45
40,4,37,C-7,True,47
41,1,44,NC,True,48
41,2,46,NC,True,43
41,3,48,NC,True,43
41,4,42,NC,True,48
42,1,45,NC,True,50
42,2,48,NC,True,38
