bar,beat,note,chord,replaced,original_value
1,1,51,Bb,True,41
1,2,39,Bb,True,37
1,3,44,F/A,True,52
1,4,52,F/A,True,38
2,1,48,G-,True,38
2,2,38,G-,True,50
2,3,38,G-/F,True,48
2,4,43,G-/F,True,48
3,1,48,Eb/G,True,50
3,2,46,Eb/G,True,50
3,3,41,Bb/F,True,48
3,4,42,Bb/F,True,48
4,1,42,F,True,48
4,2,39,F,True,48
4,3,44,F,True,48
4,4,46,F7,True,48
5,1,50,Bb,True,48
5,2,48,Bb,True,48
5,3,51,F/A,True,52
5,4,43,F/A,True,50
6,1,46,G-,True,41
6,2,48,G-,True,50
6,3,44,G-/F,True,48
6,4,44,G-/F,True,48
7,1,44,Eb/G,True,48
7,2,48,Eb/G,True,50
7,3,48,Bb/F,True,48
7,4,42,Bb/F,True,48
8,1,43,F,True,48
8,2,49,F,True,48
8,3,43,F#o,True,48
8,4,48,F#o,True,49
9,1,47,G-,True,50
9,2,42,G-,True,50
9,3,50,G-,True,50
9,4,42,G-,True,50
10,1,41,D/F#,True,37
10,2,44,D/F#,True,37
10,3,51,D/F#,True,37
10,4,40,D/F#,True,37
11,1,49,F-,True,48
11,2,40,F-,True,48
11,3,49,F-,True,48
11,4,47,F-,True,48
12,1,52,G7,True,50
12,2,45,G7,True,50
12,3,47,G7,True,52
12,4,50,G7,True,42
13,1,48,C-,True,43
13,2,50,C-,True,42
13,3,38,C-,True,42
13,4,44,C-,True,43
14,1,45,Fsus,True,48
14,2,46,Fsus,True,48
14,3,45,Fsus,True,48
14,4,38,Fsus,True,48
15,1,42,Bb,True,41
15,2,46,Bb,True,37
15,3,39,F/A,True,52
15,4,38,F/A,True,52
16,1,38,G-,True,50
16,2,45,G-,True,50
16,3,38,G-/F,True,48
16,4,48,G-/F,True,48
17,1,47,Eb/G,True,50
17,2,45,Eb/G,True,50
17,3,52,Fsus,True,48
17,4,41,F,True,48
18,1,39,Bb,True,41
18,2,48,Bb,True,51
18,3,51,Absus7,True,51
18,4,40,Ab7,True,51
19,1,38,Db,True,44
19,2,50,Db,True,44
19,3,39,Co,True,43
19,4,41,Co,True,41
20,1,47,Bb-,True,41
20,2,39,Bb-,True,41
20,3,42,Eb/G,True,37
20,4,49,Eb/G,True,51
21,1,44,Ab,True,51
21,2,40,Ab,True,51
21,3,51,Eb/G,True,50
21,4,41,C,True,43
22,1,38,F-,True,48
22,2,46,F-,True,48
22,3,51,Ab,True,51
22,4,41,Ab,True,51
23,1,44,Db,True,44
23,2,49,Db,True,44
23,3,42,Co,True,43
23,4,43,Co,True,42
24,1,41,Bb-,True,41
24,2,52,Bb-,True,41
24,3,38,Eb/G,True,37
24,4,51,Eb/G,True,51
25,1,41,Ab,True,51
25,2,41,Ab,True,51
25,3,51,Go,True,50
25,4,42,Go,True,50
26,1,46,F7,True,48
26,2,39,F7,True,48
26,3,39,F7,True,48
26,4,41,F7,True,48
27,1,38,Bb,True,41
27,2,39,Bb,True,41
27,3,38,F/A,True,52
27,4,47,F/A,True,50
28,1,51,G-,True,50
28,2,52,G-,True,48
28,3,40,G-/F,True,48
28,4,38,G-/F,True,48
29,1,42,Eb/G,True,50
29,2,52,Eb/G,True,50
29,3,49,Fsus,True,48
29,4,49,Fsus,True,48
30,1,38,F,True,48
30,2,51,F,True,48
30,3,40,F,True,48
30,4,46,F,True,48
31,1,48,Bb,True,41
31,2,45,Bb,True,41
31,3,42,F/A,True,52
31,4,47,F/A,True,50
32,1,50,G-,True,50
32,2,51,G-,True,37
32,3,44,G-/F,True,48
32,4,44,G-/F,True,48
33,1,48,Eb/G,True,50
33,2,42,Eb/G,True,48
33,3,41,Fsus,True,48
33,4,39,Fsus,True,48
34,1,38,F,True,48
34,2,38,F,True,48
34,3,52,F,True,48
34,4,41,F#o,True,37
35,1,38,G-,True,50
35,2,50,G-,True,50
35,3,48,G-,True,50
35,4,47,G-,True,50
