bar,beat,note,chord,replaced,original_value
1,1,40,Ebj7,True,34
1,2,36,Ebj7,True,34
1,3,44,Eo7,True,34
1,4,45,Eo7,True,47
2,1,47,F-7,True,48
2,2,50,F-7,True,47
2,3,37,Bb7,True,49
2,4,50,Bb7,True,37
3,1,39,Ebj7,True,50
3,2,37,Ebj7,True,41
3,3,37,Ab79,True,39
3,4,35,Ab79,True,43
4,1,36,Gm7b5,True,50
4,2,38,Gm7b5,True,44
4,3,38,C7,True,43
4,4,44,C7,True,43
5,1,40,F-,True,42
5,2,35,F-,True,43
5,3,47,C+7,True,50
5,4,35,C+7,True,43
6,1,47,F-7,True,43
6,2,47,F-7,True,43
6,3,45,Bb7,True,41
6,4,43,Bb7,True,41
7,1,40,G7,True,38
7,2,51,G7,True,38
7,3,48,C7,True,43
7,4,36,C7,True,43
8,1,40,F-7,True,48
8,2,46,F-7,True,50
8,3,37,Bb7,True,51
8,4,47,Bb7,True,48
9,1,47,Ebj7,True,42
9,2,36,Ebj7,True,41
9,3,50,Eo7,True,47
9,4,39,Eo7,True,41
10,1,44,F-7,True,48
10,2,51,F-7,True,43
10,3,35,F-7,True,49
10,4,44,F-7,True,43
11,1,49,Ebj7,True,50
11,2,45,Ebj7,True,45
11,3,47,Abj7,True,51
11,4,34,Abj7,True,38
12,1,49,Gm7b5,True,50
12,2,36,Gm7b5,True,44
12,3,35,C7,True,43
12,4,49,C7,True,37
13,1,38,F-,True,42
13,2,42,F-,True,43
13,3,35,C+7,True,47
13,4,46,C+7,True,43
14,1,45,F-7,True,43
14,2,51,F-7,True,43
14,3,38,Bb7,True,48
14,4,41,Bb7,True,45
15,1,34,Ebj7,True,45
15,2,40,Ebj7,True,42
15,3,38,Ebj7,True,42
15,4,50,Ebj7,True,42
16,1,35,Bb-7,True,42
16,2,41,Bb-7,True,42
16,3,48,Eb79,True,47
16,4,41,Eb79,True,47
17,1,51,Abj7,True,39
17,2,47,Abj7,True,43
17,3,37,F-7,True,39
17,4,41,F-7,True,35
18,1,42,A-7,True,40
18,2,39,A-7,True,47
18,3,35,D7,True,45
18,4,40,D7,True,45
19,1,40,G-7,True,38
19,2,47,G-7,True,45
19,3,38,G-7,True,50
19,4,40,G-7,True,45
20,1,36,Em7b5,True,47
20,2,38,Em7b5,True,43
20,3,44,A79b,True,43
20,4,39,A79b,True,43
21,1,39,D-7,True,38
21,2,46,D-7,True,37
21,3,51,G-7,True,38
21,4,49,G-7,True,37
22,1,38,C-7,True,37
22,2,40,C-7,True,45
22,3,43,F7,True,37
22,4,37,F7,True,40
23,1,47,F7,True,41
23,2,51,F7,True,40
23,3,47,F7,True,41
23,4,51,F7,True,40
24,1,36,Bb+7,True,41
24,2,34,Bb+7,True,42
24,3,40,Bb+7,True,37
24,4,51,Bb+7,True,47
25,1,51,Ebj7,True,45
25,2,51,Ebj7,True,41
25,3,35,Eo7,True,47
25,4,41,Eo7,True,41
26,1,48,F-7,True,43
26,2,41,F-7,True,43
26,3,37,Bb7,True,49
26,4,49,Bb7,True,43
27,1,39,Ebj7,True,50
27,2,34,Ebj7,True,38
27,3,43,Ab79,True,39
27,4,43,Ab79,True,45
28,1,35,Gm7b5,True,50
28,2,50,Gm7b5,True,44
28,3,48,C7,True,47
28,4,51,C7,True,43
29,1,39,F-7,True,48
29,2,51,F-7,True,50
29,3,40,C+7,True,43
29,4,50,C+7,True,47
30,1,40,F-7,True,42
30,2,40,F-7,True,43
30,3,39,Bb7,True,41
30,4,37,Bb7,True,48
31,1,46,G7,True,50
31,2,42,G7,True,41
31,3,43,Db7911#,True,44
31,4,38,Db7911#,True,44
32,1,36,C7,True,43
32,2,44,C7,True,37
32,3,35,C7,True,37
32,4,38,C7,True,43
33,1,48,F-,True,48
33,2,39,F-,True,51
33,3,45,B7911#,True,48
33,4,47,B7911#,True,40
34,1,40,Bbsus79,True,41
34,2,45,Bbsus79,True,48
34,3,43,Bb7,True,47
34,4,50,Bb7,True,43
35,1,38,Eb6,True,35
35,2,36,Eb6,True,42
35,3,36,Ebsus,True,40
35,4,42,Ebsus,True,42
36,1,43,Eb6,True,35
36,2,35,Eb6,True,40
36,3,41,Ebsus,True,40
36,4,38,Ebsus,True,47
37,1,49,Eb6,True,35
37,2,45,Eb6,True,40
37,3,41,Ebsus,True,40
37,4,39,Ebsus,True,47
38,1,41,Eb6,True,35
38,2,44,Eb6,True,43
38,3,41,Ebsus,True,40
38,4,36,Ebsus,True,40
39,1,47,Ebsus,True,40
39,2,39,Ebsus,True,40
39,3,50,Ebsus,True,40
39,4,47,Ebsus,True,40
40,1,35,Ebsus,True,40
40,2,42,Ebsus,True,40
