bar,beat,note,chord,replaced,original_value
1,1,47,D79b,True,42
1,2,47,D79b,True,38
1,3,45,D79b,True,38
1,4,37,D79b,True,37
2,1,48,D79b,True,42
2,2,45,D79b,True,44
2,3,44,D79b,True,44
2,4,49,D79b,True,43
3,1,48,G-7,True,42
3,2,45,G-7,True,50
3,3,41,G-7,True,41
3,4,46,G-7,True,41
4,1,39,Am7b5,True,40
4,2,39,Am7b5,True,45
4,3,40,D79b,True,51
4,4,46,D79b,True,51
5,1,39,G-7,True,50
5,2,42,G-7,True,48
5,3,51,G-7,True,48
5,4,50,G-7,True,47
6,1,51,Am7b5,True,45
6,2,40,Am7b5,True,44
6,3,39,D79b,True,42
6,4,45,D79b,True,40
7,1,50,G-7,True,50
7,2,51,G-7,True,48
7,3,50,G-7,True,47
7,4,42,G-7,True,41
8,1,39,Am7b5,True,40
8,2,40,Am7b5,True,44
8,3,47,D79b,True,45
8,4,43,D79b,True,45
9,1,42,G-7,True,38
9,2,37,G-7,True,42
9,3,43,G-7,True,43
9,4,39,G-7,True,44
10,1,37,G-7,True,45
10,2,49,G-7,True,47
10,3,49,G-7,True,48
10,4,43,G-7,True,49
11,1,38,G-7,True,50
11,2,39,G-7,True,45
11,3,51,G-7,True,50
11,4,49,G-7,True,45
12,1,43,C7,True,50
12,2,47,C7,True,45
12,3,50,C7,True,50
12,4,48,C7,True,45
13,1,44,C7,True,50
13,2,42,C7,True,48
13,3,49,C7,True,47
13,4,42,C7,True,47
14,1,49,C7,True,45
14,2,45,C7,True,44
14,3,39,C7,True,42
14,4,45,C7,True,45
15,1,40,C7,True,38
15,2,39,C7,True,40
15,3,38,C7,True,41
15,4,38,C7,True,47
16,1,38,C7,True,44
16,2,51,C7,True,47
16,3,45,C7,True,39
16,4,42,C7,True,50
17,1,45,Am7b5,True,42
17,2,44,Am7b5,True,43
17,3,38,Am7b5,True,44
17,4,37,Am7b5,True,51
18,1,39,D7,True,40
18,2,46,D7,True,42
18,3,42,D7,True,44
18,4,47,D7,True,45
19,1,44,G-7,True,38
19,2,47,G-7,True,42
19,3,46,G-7,True,44
19,4,42,G-7,True,44
20,1,48,Am7b5,True,45
20,2,38,Am7b5,True,47
20,3,37,D79b,True,48
20,4,51,D79b,True,49
21,1,48,G-7,True,50
21,2,42,G-7,True,48
21,3,45,G-7,True,47
21,4,42,G-7,True,47
22,1,44,Am7b5,True,45
22,2,42,Am7b5,True,44
22,3,42,D79b,True,42
22,4,45,D79b,True,40
23,1,43,G-7,True,44
23,2,51,G-7,True,48
23,3,46,G-7,True,47
23,4,41,G-7,True,40
24,1,43,Am7b5,True,40
24,2,40,Am7b5,True,44
24,3,41,D79b,True,45
24,4,37,D79b,True,49
25,1,47,G-7,True,42
25,2,49,G-7,True,42
25,3,46,G-7,True,43
25,4,50,G-7,True,44
26,1,44,G-7,True,44
26,2,51,G-7,True,47
26,3,44,G-7,True,48
26,4,45,G-7,True,49
27,1,44,G-7,True,50
27,2,38,G-7,True,38
27,3,43,G-7,True,43
27,4,43,G-7,True,38
28,1,40,Am7b5,True,37
28,2,43,Am7b5,True,37
28,3,50,D79b,True,43
28,4,42,D79b,True,42
29,1,39,G-7,True,37
29,2,49,G-7,True,38
29,3,38,G-7,True,37
29,4,39,G-7,True,37
30,1,47,Am7b5,True,37
30,2,48,Am7b5,True,38
30,3,48,D79b,True,42
30,4,42,D79b,True,43
31,1,51,G-7,True,44
31,2,46,G-7,True,44
31,3,49,G-7,True,43
31,4,50,G-7,True,44
32,1,47,Am7b5,True,44
32,2,51,Am7b5,True,43
32,3,38,D7,True,38
32,4,41,D7,True,38
33,1,49,G-7,True,37
33,2,46,G-7,True,48
33,3,40,G-7,True,47
33,4,43,G-7,True,47
34,1,37,D7,True,45
34,2,50,D7,True,44
34,3,48,G-7,True,42
34,4,47,G-7,True,40
35,1,51,G-7,True,38
35,2,39,G-7,True,48
35,3,43,G-7,True,47
35,4,42,G-7,True,41
36,1,42,Am7b5,True,40
36,2,44,Am7b5,True,44
36,3,41,D79b,True,45
36,4,38,D79b,True,45
37,1,41,G-7,True,38
37,2,39,G-7,True,42
37,3,41,G-7,True,44
37,4,45,G-7,True,44
38,1,47,Am7b5,True,45
38,2,43,Am7b5,True,47
38,3,49,D79b,True,48
38,4,49,D79b,True,49
39,1,41,G-7,True,37
39,2,42,G-7,True,48
39,3,48,G-7,True,47
39,4,47,G-7,True,40
40,1,42,Am7b5,True,40
40,2,50,Am7b5,True,47
40,3,47,D79b,True,45
40,4,43,D79b,True,38
41,1,42,G-7,True,38
41,2,40,G-7,True,48
41,3,43,G-7,True,47
41,4,38,G-7,True,47
42,1,40,G-7,True,45
42,2,47,G-7,True,44
42,3,51,G-7,True,42
42,4,39,G-7,True,47
43,1,45,C7,True,47
43,2,45,C7,True,47
43,3,38,C7,True,48
43,4,48,C7,True,47
44,1,37,C7,True,47
44,2,44,C7,True,45
44,3,46,C7,True,45
44,4,39,C7,True,44
45,1,51,C7,True,43
45,2,48,C7,True,44
45,3,41,C7,True,42
45,4,40,C7,True,42
46,1,39,C7,True,42
46,2,41,C7,True,42
46,3,44,C7,True,42
46,4,47,C7,True,38
47,1,39,C7,True,38
47,2,50,C7,True,48
47,3,48,C7,True,47
47,4,39,C7,True,45
48,1,39,C7,True,43
48,2,40,C7,True,42
48,3,50,C7,True,40
48,4,49,C7,True,38
49,1,44,Am7b5,True,40
49,2,49,Am7b5,True,40
49,3,47,Am7b5,True,42
49,4,48,Am7b5,True,47
50,1,38,D7,True,48
50,2,43,D7,True,42
50,3,37,D7,True,44
50,4,37,D7,True,45
51,1,41,G-7,True,38
51,2,41,G-7,True,42
51,3,50,G-7,True,43
51,4,47,G-7,True,44
52,1,44,Am7b5,True,48
52,2,37,Am7b5,True,47
52,3,39,D79b,True,47
52,4,48,D79b,True,48
53,1,42,G-7,True,38
53,2,51,G-7,True,38
53,3,44,G-7,True,43
53,4,46,G-7,True,47
54,1,42,Am7b5,True,47
54,2,49,Am7b5,True,37
54,3,47,D79b,True,37
54,4,42,D79b,True,38
55,1,39,G-7,True,37
55,2,51,G-7,True,42
55,3,38,G-7,True,42
55,4,47,G-7,True,48
56,1,49,Am7b5,True,48
56,2,48,Am7b5,True,48
56,3,50,D79b,True,37
56,4,45,D79b,True,38
57,1,49,G-7,True,38
57,2,38,G-7,True,38
57,3,48,G-7,True,43
