bar,beat,note,chord,replaced,original_value
1,1,47,E-7,True,47
1,2,39,E-7,True,38
1,3,46,A7,True,40
1,4,47,A7,True,44
2,1,43,D-7,True,45
2,2,41,D-7,True,43
2,3,44,Bm7b5,True,42
2,4,44,Bm7b5,True,38
3,1,43,E-7,True,37
3,2,45,E-7,True,51
3,3,46,A7,True,44
3,4,40,A7,True,44
4,1,49,D-7,True,44
4,2,42,D-7,True,45
4,3,37,G7,True,37
4,4,48,G7,True,42
5,1,38,G-7,True,50
5,2,40,G-7,True,38
5,3,40,C7,True,43
5,4,43,C7,True,44
6,1,44,D-,True,45
6,2,42,D-,True,42
6,3,49,D-,True,43
6,4,44,D-,True,38
7,1,43,Bbj7,True,41
7,2,49,Bbj7,True,48
7,3,48,A-7,True,37
7,4,44,A-7,True,45
8,1,47,G-7,True,38
8,2,47,G-7,True,42
8,3,47,F-7,True,48
8,4,38,F-7,True,41
9,1,46,E-7,True,47
9,2,50,E-7,True,38
9,3,37,A7,True,40
9,4,43,A7,True,44
10,1,48,D-7,True,45
10,2,45,D-7,True,43
10,3,45,Bm7b5,True,42
10,4,42,Bm7b5,True,42
11,1,48,E-7,True,41
11,2,38,E-7,True,41
11,3,48,A7,True,40
11,4,43,A7,True,40
12,1,48,D-7,True,45
12,2,42,D-7,True,40
12,3,43,G7,True,38
12,4,49,G7,True,45
13,1,41,G-7,True,50
13,2,38,G-7,True,50
13,3,43,C7,True,43
13,4,43,C7,True,44
14,1,40,D-,True,45
14,2,39,D-,True,42
14,3,50,D-,True,43
14,4,50,D-,True,50
15,1,49,Bbj7,True,41
15,2,43,Bbj7,True,48
15,3,47,A-7,True,37
15,4,40,A-7,True,45
16,1,50,G-7,True,38
16,2,41,G-7,True,42
16,3,41,C7,True,43
16,4,45,C7,True,47
17,1,44,F6,True,48
17,2,42,F6,True,42
17,3,48,D-7,True,43
17,4,42,D-7,True,43
18,1,49,Em7b5,True,42
18,2,45,Em7b5,True,42
18,3,41,Em7b5,True,40
18,4,42,Em7b5,True,48
19,1,47,A7,True,47
19,2,50,A7,True,37
19,3,37,A7,True,38
19,4,45,A7,True,37
20,1,49,D-7,True,45
20,2,41,D-7,True,44
20,3,48,C-7,True,43
20,4,46,F7,True,48
21,1,49,Bbj7,True,41
21,2,43,Bbj7,True,42
21,3,43,A+7,True,41
21,4,37,A+7,True,41
22,1,42,D-7,True,44
22,2,49,D-7,True,44
22,3,38,D-7,True,45
22,4,50,D-7,True,37
23,1,44,Gsus79,True,50
23,2,41,Gsus79,True,50
