bar,beat,note,chord,replaced,original_value
1,1,47,Bb7,True,52
1,2,52,Bb7,True,41
1,3,37,Bb7,True,43
1,4,48,Bb7,True,45
2,1,48,Eb7,True,45
2,2,45,Eb7,True,48
2,3,50,Eb7,True,50
2,4,50,Eb7,True,38
3,1,44,Bb7,True,41
3,2,42,Bb7,True,38
3,3,42,Bb7,True,44
3,4,50,Bb7,True,40
4,1,42,Bb7,True,37
4,2,41,Bb7,True,50
4,3,47,Bb7,True,48
4,4,37,Bb7,True,45
5,1,46,Eb7,True,45
5,2,51,Eb7,True,51
5,3,50,Eb7,True,50
5,4,38,Eb7,True,41
6,1,42,Eb7,True,37
6,2,41,Eb7,True,42
6,3,46,Eb7,True,44
6,4,40,Eb7,True,43
7,1,43,Bb7,True,41
7,2,47,Bb7,True,50
7,3,46,Bb7,True,48
7,4,37,Bb7,True,52
8,1,37,D-7,True,41
8,2,37,D-7,True,45
8,3,51,G7,True,44
8,4,38,G7,True,48
9,1,45,C-7,True,50
9,2,51,C-7,True,43
9,3,42,C-7,True,37
9,4,50,C-7,True,50
10,1,37,F7,True,49
10,2,42,F7,True,42
10,3,51,F7,True,48
10,4,50,F7,True,50
11,1,46,Bb7,True,37
11,2,41,Bb7,True,43
11,3,42,Bb7,True,37
11,4,38,Bb7,True,50
12,1,48,C-7,True,48
12,2,46,C-7,True,45
12,3,40,F7,True,42
12,4,37,F7,True,48
13,1,40,Bb7,True,41
13,2,38,Bb7,True,45
13,3,37,Bb7,True,45
