bar,beat,note,chord,replaced,original_value
1,1,41,F79#,True,42
1,2,42,F79#,True,42
1,3,42,F79#,True,43
1,4,41,F79#,True,42
2,1,42,F79#,True,42
2,2,41,F79#,True,48
2,3,42,F79#,True,41
2,4,42,F79#,True,43
3,1,43,F79#,True,42
3,2,42,F79#,True,42
3,3,43,F79#,True,42
3,4,42,F79#,True,47
4,1,41,F79#,True,48
4,2,41,F79#,True,48
4,3,43,F79#,True,42
4,4,41,F79#,True,43
5,1,42,F79#,True,42
5,2,41,F79#,True,43
5,3,43,F79#,True,43
5,4,43,F79#,True,47
6,1,42,F79#,True,47
6,2,42,F79#,True,48
6,3,41,F79#,True,42
6,4,43,F79#,True,43
7,1,42,F79#,True,42
7,2,42,F79#,True,42
7,3,43,F79#,True,43
7,4,42,F79#,True,47
8,1,43,F79#,True,47
8,2,43,F79#,True,48
8,3,43,F79#,True,41
8,4,41,F79#,True,42
9,1,43,F79#,True,41
9,2,43,F79#,True,42
9,3,43,F79#,True,42
9,4,42,F79#,True,42
10,1,42,F79#,True,47
10,2,42,F79#,True,47
10,3,42,F79#,True,42
10,4,42,F79#,True,42
11,1,43,F79#,True,42
11,2,43,F79#,True,42
11,3,42,F79#,True,42
11,4,43,F79#,True,47
12,1,42,F79#,True,47
12,2,42,F79#,True,47
12,3,41,F79#,True,42
12,4,43,F79#,True,42
13,1,42,F79#,True,41
13,2,42,F79#,True,41
13,3,43,F79#,True,42
13,4,42,F79#,True,42
14,1,42,F79#,True,47
14,2,42,F79#,True,48
14,3,41,F79#,True,42
14,4,42,F79#,True,43
15,1,41,F79#,True,42
15,2,43,F79#,True,41
15,3,41,F79#,True,42
15,4,43,F79#,True,41
16,1,43,F79#,True,41
16,2,43,F79#,True,41
16,3,41,F79#,True,41
16,4,41,F79#,True,42
17,1,42,F79#,True,41
17,2,42,F79#,True,41
17,3,43,F79#,True,42
17,4,43,F79#,True,42
18,1,42,F79#,True,42
18,2,42,F79#,True,41
18,3,41,F79#,True,42
18,4,43,F79#,True,43
19,1,41,F79#,True,41
19,2,42,F79#,True,41
19,3,43,F79#,True,42
19,4,41,F79#,True,42
20,1,41,F79#,True,42
20,2,43,F79#,True,42
20,3,41,F79#,True,37
20,4,43,F79#,True,43
21,1,42,F79#,True,42
21,2,43,F79#,True,41
21,3,41,F79#,True,42
21,4,43,F79#,True,42
22,1,43,F79#,True,41
22,2,41,F79#,True,41
22,3,43,F79#,True,42
22,4,43,F79#,True,43
