bar,beat,note,chord,replaced,original_value
1,1,43,Cj7,False,
1,2,45,Cj7,False,
1,3,47,Cj7,False,
1,4,50,Cj7,False,
2,1,52,F#m7b5,False,
2,2,50,F#m7b5,False,
2,3,42,F#m7b5,False,
2,4,52,F#m7b5,False,
3,1,47,Cj7,False,
3,2,50,Cj7,False,
3,3,52,Cj7,False,
3,4,50,Cj7,False,
4,1,42,F#-7,False,
4,2,42,F#-7,False,
4,3,52,B7,False,
4,4,38,B7,False,
5,1,45,Em7b5,False,
5,2,37,Em7b5,False,
5,3,48,Em7b5,False,
5,4,50,Em7b5,False,
6,1,37,A7,False,
6,2,37,A7,False,
6,3,52,A7,False,
6,4,37,A7,False,
7,1,48,Em7b5,False,
7,2,41,Em7b5,False,
7,3,45,Em7b5,False,
7,4,48,Em7b5,False,
8,1,37,A7,False,
8,2,50,A7,False,
8,3,52,A7,False,
8,4,52,A7,False,
9,1,45,D-7,False,
9,2,47,D-7,False,
9,3,48,D-7,False,
9,4,45,D-7,False,
10,1,50,G7,False,
10,2,52,G7,False,
10,3,42,G7,False,
10,4,50,G7,False,
11,1,50,Cj7,False,
11,2,50,Cj7,False,
11,3,37,Cj7,False,
11,4,43,Cj7,False,
12,1,52,F#m7b5,False,
12,2,42,F#m7b5,False,
12,3,43,B7,False,
12,4,42,B7,False,
13,1,37,E-7,False,
13,2,50,E-7,False,
13,3,42,E-7,False,
13,4,50,E-7,False,
14,1,43,A7,False,
14,2,47,A7,False,
14,3,49,A7,False,
14,4,52,A7,False,
15,1,42,D7,False,
15,2,49,D7,False,
15,3,42,D7,False,
15,4,52,D7,False,
16,1,45,D-7,False,
16,2,48,D-7,False,
16,3,50,G7,False,
16,4,42,G7,False,
17,1,38,Cj7,False,
17,2,50,Cj7,False,
17,3,37,Cj7,False,
17,4,45,Cj7,False,
18,1,42,F#m7b5,False,
18,2,42,F#m7b5,False,
18,3,52,F#m7b5,False,
18,4,42,F#m7b5,False,
19,1,47,Cj7,False,
19,2,50,Cj7,False,
19,3,42,Cj7,False,
19,4,42,Cj7,False,
20,1,37,F#m7b5,False,
20,2,37,F#m7b5,False,
20,3,37,B7,False,
20,4,42,B7,False,
21,1,45,Em7b5,False,
21,2,37,Em7b5,False,
21,3,48,Em7b5,False,
21,4,45,Em7b5,False,
22,1,37,A7,False,
22,2,50,A7,False,
22,3,52,A7,False,
22,4,52,A7,False,
23,1,41,Em7b5,False,
23,2,45,Em7b5,False,
23,3,50,Em7b5,False,
23,4,48,Em7b5,False,
24,1,37,A7,False,
24,2,50,A7,False,
24,3,52,A7,False,
24,4,38,A7,False,
25,1,42,D-7,False,
25,2,37,D-7,False,
25,3,37,D-7,False,
25,4,52,D-7,False,
26,1,50,G7,False,
26,2,50,G7,False,
26,3,48,G7,False,
26,4,48,G7,False,
27,1,47,Cj7,False,
27,2,47,Cj7,False,
27,3,48,F7,False,
27,4,48,F7,False,
28,1,37,E7,False,
28,2,37,E7,False,
28,3,52,A-7,False,
28,4,52,A-7,False,
29,1,45,D-7,False,
29,2,38,D-7,False,
29,3,42,D-7,False,
29,4,45,D-7,False,
30,1,50,G7,False,
30,2,50,G7,False,
30,3,48,G7,False,
30,4,45,G7,False,
31,1,37,Cj7,False,
31,2,37,Cj7,False,
31,3,42,Cj7,False,
31,4,42,Cj7,False,
32,1,45,D-7,False,
32,2,45,D-7,False,
32,3,50,G7,False,
32,4,45,G7,False,
33,1,43,G7,False,
33,2,45,G7,False,
