bar,beat,note,chord
1,1,50,Ab
1,2,50,Ab
1,3,47,Ab
1,4,42,Ab
2,1,51,Ab
2,2,42,Ab
2,3,47,Ab
2,4,42,Ab
3,1,50,Ab
3,2,50,Ab
3,3,51,Ab
3,4,40,Ab
4,1,42,Ab
4,2,50,Ab
4,3,42,Ab
4,4,50,Ab
5,1,50,Ab
5,2,51,Ab
5,3,51,Ab
5,4,38,Ab
6,1,50,Ab
6,2,50,Ab
6,3,52,Ab
6,4,51,Ab
7,1,42,Eb7
7,2,50,Eb7
7,3,50,Eb7
7,4,50,Eb7
8,1,50,Eb7
8,2,42,Eb7
8,3,47,Eb7
8,4,47,Eb7
9,1,47,Eb7
9,2,42,Eb7
9,3,34,Eb7
9,4,42,Eb7
10,1,42,Eb7
10,2,47,Eb7
10,3,42,Eb7
10,4,42,Eb7
11,1,50,Eb7
11,2,51,Eb7
11,3,51,Eb7
11,4,51,Eb7
12,1,47,Eb7
12,2,42,Eb7
12,3,47,Eb7
12,4,42,Eb7
13,1,34,Eb7
13,2,51,Eb7
13,3,50,Eb7
13,4,50,Eb7
14,1,42,Eb7
14,2,47,Eb7
14,3,50,Eb7
14,4,42,Eb7
15,1,50,Ab
15,2,51,Ab
15,3,51,Ab
15,4,42,Ab
16,1,41,Ab
16,2,41,Ab
16,3,41,Ab
16,4,42,Ab
17,1,51,Ab
17,2,51,Ab
17,3,51,Ab
17,4,39,Ab
18,1,51,Ab
18,2,50,Ab
18,3,42,Ab
18,4,42,Ab
19,1,50,Ab
19,2,51,Ab
19,3,42,Ab
19,4,40,Ab
20,1,50,Ab
20,2,50,Ab
20,3,51,Ab
20,4,42,Ab
21,1,42,Ab7
21,2,51,Ab7
21,3,42,Ab7
21,4,42,Ab7
22,1,47,Ab7
22,2,42,Ab7
22,3,42,Ab7
22,4,34,Ab7
23,1,42,Db
23,2,34,Db
23,3,47,Db
23,4,38,Db
24,1,51,Db
24,2,51,Db
24,3,42,Db
24,4,42,Db
25,1,34,Db
25,2,34,Db
25,3,42,Db
25,4,42,Db
26,1,34,Db-
26,2,40,Db-
26,3,42,Db-
26,4,47,Db-
27,1,47,Ab
27,2,40,Ab
27,3,47,Ab
27,4,38,Ab
28,1,51,F7
28,2,42,F7
28,3,47,F7
28,4,42,F7
29,1,34,Bb7
29,2,50,Bb7
29,3,50,Bb7
29,4,50,Bb7
30,1,38,Eb7
30,2,38,Eb7
30,3,47,Eb7
30,4,50,Eb7
31,1,51,Ab
31,2,51,Ab
31,3,47,Ab
31,4,51,Ab
32,1,42,Ab
32,2,45,Ab
32,3,45,Ab
32,4,42,Ab
33,1,34,Ab
33,2,47,Ab
33,3,42,Ab
33,4,40,Ab
34,1,50,Ab
34,2,50,Ab
34,3,40,Ab
