bar,beat,note,chord
1,1,48,Fj7
1,2,45,Fj7
1,3,43,Fj7
1,4,48,Fj7
2,1,45,Fj7
2,2,43,Fj7
2,3,45,Fj7
2,4,47,Fj7
3,1,48,Fj7
3,2,50,Fj7
3,3,37,Fj7
3,4,37,Fj7
4,1,50,Fj7/A
4,2,45,Fj7/A
4,3,47,Abo7
4,4,49,Abo7
5,1,50,G-7
5,2,37,G-7
5,3,50,G-7
5,4,45,G-7
6,1,42,C7
6,2,43,C7
6,3,37,C7
6,4,50,C7
7,1,47,F6
7,2,43,F6
7,3,40,D7
7,4,47,D7
8,1,45,G-7
8,2,50,G-7
8,3,50,C7
8,4,47,C7
9,1,48,Fj7
9,2,37,Fj7
9,3,50,Fj7
9,4,37,Fj7
10,1,43,Fj7
10,2,44,Fj7
10,3,42,Fj7
10,4,43,Fj7
11,1,50,Fj7
11,2,50,Fj7
11,3,50,Fj7
11,4,50,Fj7
12,1,48,Fj7/A
12,2,47,Fj7/A
12,3,45,Abo7
12,4,50,Abo7
13,1,50,G-7
13,2,42,G-7
13,3,42,G-7
13,4,43,G-7
14,1,42,C7
14,2,42,C7
14,3,42,C7
14,4,50,C7
15,1,48,F6
15,2,50,F6
15,3,50,F6
15,4,50,F6
16,1,43,F6
16,2,42,F6
16,3,43,F6
16,4,42,F6
17,1,50,C-7
17,2,50,C-7
17,3,48,C-7
17,4,43,C-7
18,1,37,F7
18,2,37,F7
18,3,45,F7
18,4,45,F7
19,1,37,Bbj7
19,2,50,Bbj7
19,3,48,Bbj7
19,4,45,Bbj7
20,1,45,Bbj7
20,2,48,Bbj7
20,3,37,Bbj7
20,4,37,Bbj7
21,1,50,Bb-7
21,2,48,Bb-7
21,3,47,Bb-7
21,4,47,Bb-7
22,1,45,Eb79
22,2,47,Eb79
22,3,48,Eb79
22,4,49,Eb79
23,1,50,D7
23,2,42,D7
23,3,42,D7
23,4,42,D7
24,1,43,G-7
24,2,42,G-7
24,3,37,C7
24,4,42,C7
25,1,47,Fj7
25,2,42,Fj7
25,3,42,Fj7
25,4,37,Fj7
26,1,37,Fj7
26,2,43,Fj7
26,3,43,Fj7
26,4,37,Fj7
27,1,42,G7
27,2,42,G7
27,3,42,G7
27,4,37,G7
28,1,37,G7
28,2,37,G7
28,3,50,G7
28,4,48,G7
29,1,50,G-7
29,2,50,G-7
29,3,37,G-7
29,4,50,G-7
30,1,50,C7
30,2,44,C7
30,3,43,C7
30,4,47,C7
31,1,40,F6
31,2,40,F6
31,3,42,D7
31,4,42,D7
32,1,42,G-7
32,2,43,G-7
32,3,45,C7
32,4,47,C7
33,1,48,Fj7
33,2,48,Fj7
33,3,45,Fj7
33,4,43,Fj7
34,1,48,Fj7
34,2,45,Fj7
34,3,50,Fj7
34,4,45,Fj7
35,1,50,Fj7
