bar,beat,note,chord
1,1,37,C-
1,2,37,C-
1,3,38,C-/Bb
1,4,37,C-/Bb
2,1,41,Ab
2,2,51,Ab
2,3,38,G7
2,4,37,G7
3,1,37,C-
3,2,37,C-
3,3,50,C-/Bb
3,4,50,C-/Bb
4,1,41,Ab
4,2,51,Ab
4,3,38,G7
4,4,42,G7
5,1,37,C-
5,2,37,C-
5,3,50,C-/Bb
5,4,50,C-/Bb
6,1,41,Ab
6,2,50,Ab
6,3,51,G7
6,4,41,G7
7,1,42,C-
7,2,42,C-
7,3,51,C-/Bb
7,4,41,C-/Bb
8,1,51,Ab
8,2,50,Ab
8,3,50,G7
8,4,38,G7
9,1,50,C-
9,2,37,C-
9,3,50,C-/Bb
9,4,50,C-/Bb
10,1,41,Ab
10,2,51,Ab
10,3,38,G7
10,4,37,G7
11,1,37,C-
11,2,37,C-
11,3,50,C-/Bb
11,4,50,C-/Bb
12,1,41,Ab
12,2,50,Ab
12,3,38,G7
12,4,50,G7
13,1,50,C-
13,2,37,C-
13,3,50,C-/Bb
13,4,50,C-/Bb
14,1,41,Ab
14,2,50,Ab
14,3,50,G7
14,4,37,G7
15,1,42,C-
15,2,42,C-
15,3,41,C-/Bb
15,4,51,C-/Bb
16,1,50,Ab
16,2,38,Ab
16,3,37,G7
16,4,38,G7
17,1,37,C7
17,2,37,C7
17,3,37,C7
17,4,37,C7
18,1,37,C7
18,2,37,C7
18,3,37,C7
18,4,37,C7
19,1,37,F7
19,2,37,F7
19,3,37,F7
19,4,37,F7
20,1,37,F7
20,2,37,F7
20,3,37,F7
20,4,37,F7
21,1,37,Bb7
21,2,37,Bb7
21,3,42,Bb7
21,4,37,Bb7
22,1,38,Bb7
22,2,38,Bb7
22,3,42,Bb7
22,4,37,Bb7
23,1,37,Eb7
23,2,37,Eb7
23,3,42,Eb7
23,4,41,Eb7
24,1,50,D-
24,2,50,D-
24,3,50,G7
24,4,50,G7
25,1,50,C-
25,2,42,C-
25,3,50,C-/Bb
25,4,50,C-/Bb
26,1,42,Ab
26,2,50,Ab
26,3,51,G7
26,4,38,G7
27,1,40,C-
27,2,38,C-
27,3,50,C-/Bb
27,4,50,C-/Bb
28,1,41,Ab
28,2,38,Ab
28,3,37,G7
28,4,37,G7
29,1,37,C-
29,2,37,C-
29,3,50,C-/Bb
29,4,50,C-/Bb
30,1,40,Ab
30,2,38,Ab
30,3,51,G7
30,4,40,G7
31,1,42,C-
31,2,42,C-
31,3,50,C-/Bb
31,4,37,C-/Bb
32,1,50,Ab
32,2,50,Ab
32,3,50,G7
32,4,41,G7
33,1,41,NC
33,2,42,NC
33,3,37,NC
