bar,beat,note,chord
1,1,37,F
1,2,41,F
1,3,41,F
1,4,40,F
2,1,43,G-7
2,2,42,G-7
2,3,42,C7
2,4,50,C7
3,1,50,A-7
3,2,50,A-7
3,3,50,D79b
3,4,51,D79b
4,1,50,G-7
4,2,50,G-7
4,3,50,C79b
4,4,50,C79b
5,1,37,Fj7
5,2,40,Fj7
5,3,42,Fj7
5,4,51,Fj7
6,1,50,G-7
6,2,49,G-7
6,3,50,C7
6,4,51,C7
7,1,50,A-7
7,2,40,A-7
7,3,40,A-7
7,4,50,A-7
8,1,49,D79b
8,2,41,D79b
8,3,42,D79b
8,4,50,D79b
9,1,50,B-7
9,2,42,B-7
9,3,42,E7
9,4,47,E7
10,1,50,A-7
10,2,50,A-7
10,3,49,D7
10,4,45,D7
11,1,50,G-7
11,2,45,G-7
11,3,43,C7
11,4,50,C7
12,1,48,Fj7
12,2,49,Fj7
12,3,45,Fj7
12,4,47,Fj7
13,1,47,E-7
13,2,45,E-7
13,3,44,A7
13,4,40,A7
14,1,45,D-7
14,2,45,D-7
14,3,45,G7
14,4,45,G7
15,1,40,G-7
15,2,38,G-7
15,3,44,G-7
15,4,50,G-7
16,1,50,C7
16,2,50,C7
16,3,45,C7
16,4,45,C7
17,1,50,F
17,2,51,F
17,3,34,F
17,4,34,F
18,1,47,G-7
18,2,45,G-7
18,3,45,C7
18,4,47,C7
19,1,47,A-7
19,2,50,A-7
19,3,34,D79b
19,4,34,D79b
20,1,47,G-7
20,2,50,G-7
20,3,34,C79b
20,4,47,C79b
21,1,47,Fj7
21,2,42,Fj7
21,3,34,Fj7
21,4,47,Fj7
22,1,47,G-7
22,2,47,G-7
22,3,45,C7
22,4,50,C7
23,1,50,A-7
23,2,40,A-7
23,3,50,A-7
23,4,50,A-7
24,1,37,D79b
24,2,41,D79b
24,3,45,D79b
24,4,37,D79b
25,1,37,B-7
25,2,37,B-7
25,3,50,E7
25,4,51,E7
26,1,37,A-7
26,2,50,A-7
26,3,49,D7
26,4,45,D7
27,1,50,G-7
27,2,50,G-7
27,3,42,C7
27,4,41,C7
28,1,41,F69
28,2,44,F69
28,3,45,F69
28,4,49,F69
29,1,50,G-7
29,2,45,G-7
29,3,50,G-7
29,4,45,G-7
30,1,43,C7
30,2,45,C7
30,3,47,C7
30,4,50,C7
31,1,48,F69
31,2,40,F69
31,3,42,F69
31,4,49,F69
32,1,50,F69
32,2,45,F69
32,3,43,F69
32,4,50,F69
33,1,48,F
33,2,40,F
33,3,45,F
33,4,37,F
34,1,50,G-7
34,2,37,G-7
34,3,51,C7
34,4,50,C7
35,1,37,A-7
35,2,48,A-7
35,3,38,D79b
35,4,50,D79b
36,1,50,G-7
36,2,38,G-7
36,3,38,C79b
36,4,45,C79b
37,1,48,Fj7
37,2,48,Fj7
37,3,48,Fj7
37,4,48,Fj7
