bar,beat,note,chord
1,1,50,Gj7
1,2,45,Gj7
1,3,47,Gj7
1,4,49,Gj7
2,1,50,Gj7
2,2,42,Gj7
2,3,43,Gj7
2,4,44,Gj7
3,1,45,Gj7
3,2,50,Gj7
3,3,49,Gj7
3,4,52,Gj7
4,1,50,Gj7
4,2,42,Gj7
4,3,52,Gj7
4,4,45,Gj7
5,1,50,Gj7
5,2,50,Gj7
5,3,43,Gj7
5,4,43,Gj7
6,1,42,Bbo
6,2,42,Bbo
6,3,41,Bbo
6,4,41,Bbo
7,1,52,A-7
7,2,50,A-7
7,3,47,A-7
7,4,40,A-7
8,1,45,D7
8,2,43,D7
8,3,42,D7
8,4,47,D7
9,1,52,A-7
9,2,42,A-7
9,3,43,A-7
9,4,45,A-7
10,1,47,D7
10,2,49,D7
10,3,50,D7
10,4,51,D7
11,1,52,A-7
11,2,50,A-7
11,3,47,A-7
11,4,52,A-7
12,1,45,D7
12,2,43,D7
12,3,42,D7
12,4,47,D7
13,1,52,A-7
13,2,42,A-7
13,3,42,A-7
13,4,44,A-7
14,1,42,D7
14,2,42,D7
14,3,50,D7
14,4,49,D7
15,1,37,Gj7
15,2,37,Gj7
15,3,51,Gj7
15,4,47,Gj7
16,1,52,Gj7
16,2,50,Gj7
16,3,49,Gj7
16,4,47,Gj7
17,1,45,G7
17,2,50,G7
17,3,37,G7
17,4,52,G7
18,1,50,G7
18,2,42,G7
18,3,45,G7
18,4,50,G7
19,1,48,Bm7b5
19,2,47,Bm7b5
19,3,45,Bm7b5
19,4,43,Bm7b5
20,1,42,E7
20,2,40,E7
20,3,51,E7
20,4,47,E7
21,1,52,A-7
21,2,42,A-7
21,3,43,A-7
21,4,47,A-7
22,1,50,A-7
22,2,42,A-7
22,3,52,A-7
22,4,50,A-7
23,1,42,C-7
23,2,42,C-7
23,3,41,F7
23,4,42,F7
24,1,45,A-7
24,2,43,A-7
24,3,40,D7
24,4,45,D7
25,1,50,Gj7
25,2,50,Gj7
25,3,38,Gj7
25,4,42,Gj7
26,1,42,Gj7
26,2,45,Gj7
26,3,50,Gj7
26,4,43,Gj7
27,1,48,Bm7b5
27,2,52,Bm7b5
27,3,43,Bm7b5
27,4,48,Bm7b5
28,1,47,E7
28,2,45,E7
28,3,42,E7
28,4,47,E7
29,1,52,A-7
29,2,50,A-7
29,3,47,A-7
29,4,40,A-7
30,1,45,D7
30,2,52,D7
30,3,37,D7
30,4,42,D7
31,1,37,Gj7
31,2,37,Gj7
31,3,45,Gj7
31,4,37,Gj7
32,1,37,Gj7
32,2,43,Gj7
32,3,45,Gj7
32,4,45,Gj7
33,1,38,Gj7
33,2,50,Gj7
33,3,50,Gj7
33,4,50,Gj7
34,1,50,Gj7
34,2,37,Gj7
34,3,47,Gj7
34,4,42,Gj7
35,1,50,Gj7
35,2,42,Gj7
35,3,43,Gj7
35,4,40,Gj7
36,1,45,Gj7
36,2,47,Gj7
36,3,49,Gj7
36,4,37,Gj7
37,1,50,Gj7
37,2,42,Gj7
37,3,50,Gj7
37,4,38,Gj7
38,1,50,Bbo
38,2,37,Bbo
38,3,50,Bbo
38,4,37,Bbo
39,1,52,A-7
39,2,50,A-7
39,3,42,A-7
39,4,38,A-7
40,1,42,D7
40,2,42,D7
40,3,51,D7
40,4,47,D7
41,1,52,A-7
41,2,42,A-7
41,3,42,A-7
41,4,52,A-7
42,1,51,A-7
42,2,48,A-7
42,3,47,A-7
42,4,45,A-7
43,1,43,A-7
43,2,42,A-7
43,3,52,A-7
43,4,47,A-7
44,1,45,D7
44,2,43,D7
