bar,beat,note,chord
1,1,41,Bb-7
1,2,38,Bb-7
1,3,38,Bb-7
1,4,42,Bb-7
2,1,42,B-7
2,2,42,B-7
2,3,47,E7
2,4,47,E7
3,1,42,Bb-7
3,2,38,Bb-7
3,3,38,Bb-7
3,4,38,Bb-7
4,1,42,B-7
4,2,47,B-7
4,3,47,E7
4,4,47,E7
5,1,44,Aj7
5,2,40,Aj7
5,3,38,Aj7
5,4,38,Aj7
6,1,51,Ab7
6,2,47,Ab7
6,3,47,Ab7
6,4,38,Ab7
7,1,50,Gj7
7,2,42,Gj7
7,3,50,Gj7
7,4,42,Gj7
8,1,49,Gb7
8,2,44,Gb7
8,3,49,Gb7
8,4,44,Gb7
9,1,49,Gb-7
9,2,44,Gb-7
9,3,49,Gb-7
9,4,49,Gb-7
10,1,50,G-7
10,2,45,G-7
10,3,43,C7
10,4,43,C7
11,1,49,Gb-7
11,2,44,Gb-7
11,3,37,Gb-7
11,4,49,Gb-7
12,1,50,G-7
12,2,42,G-7
12,3,43,C7
12,4,43,C7
13,1,48,Fj7
13,2,43,Fj7
13,3,48,Fj7
13,4,47,Fj7
14,1,52,A7
14,2,47,A7
14,3,38,A7
14,4,37,A7
15,1,45,D-7
15,2,40,D-7
15,3,45,D-7
15,4,40,D-7
16,1,50,G7
16,2,42,G7
16,3,50,G7
16,4,44,G7
17,1,43,C-7
17,2,43,C-7
17,3,43,C-7
17,4,43,C-7
18,1,48,F7
18,2,42,F7
18,3,38,F7
18,4,42,F7
19,1,52,Am7b5
19,2,45,Am7b5
19,3,45,D7
19,4,52,D7
20,1,50,G-7
20,2,42,G-7
20,3,48,G-7
20,4,48,G-7
21,1,47,Em7b5
21,2,41,Em7b5
21,3,47,Em7b5
21,4,47,Em7b5
22,1,52,A7
22,2,37,A7
22,3,38,A7
22,4,37,A7
23,1,38,F-7
23,2,48,F-7
23,3,48,F-7
23,4,42,F-7
24,1,42,Bb7
24,2,38,Bb7
24,3,38,Bb7
24,4,38,Bb7
25,1,41,Bb-7
25,2,38,Bb-7
25,3,38,Bb-7
25,4,45,Bb-7
26,1,42,B-7
26,2,47,B-7
26,3,47,E7
26,4,37,E7
27,1,40,Bb-7
27,2,48,Bb-7
27,3,42,Bb-7
27,4,38,Bb-7
28,1,42,B-7
28,2,47,B-7
28,3,47,E7
28,4,47,E7
29,1,43,Cm7b5
29,2,49,Cm7b5
29,3,43,Cm7b5
29,4,49,Cm7b5
30,1,48,F7
30,2,43,F7
30,3,47,F7
30,4,43,F7
31,1,41,Bbm7b5
31,2,48,Bbm7b5
31,3,40,Bbm7b5
31,4,48,Bbm7b5
32,1,40,Eb7
32,2,47,Eb7
32,3,40,Eb7
32,4,40,Eb7
33,1,51,Abj7
33,2,40,Abj7
33,3,51,Abj7
33,4,51,Abj7
34,1,42,B-7
34,2,38,B-7
34,3,47,E7
34,4,47,E7
35,1,42,Bb-7
35,2,37,Bb-7
35,3,41,Bb-7
35,4,38,Bb-7
36,1,42,B-7
36,2,42,B-7
36,3,47,E7
36,4,47,E7
37,1,41,Bb-7
37,2,37,Bb-7
37,3,38,Bb-7
37,4,38,Bb-7
38,1,42,B-7
38,2,47,B-7
38,3,47,E7
38,4,47,E7
39,1,52,Aj7
39,2,38,Aj7
39,3,38,Aj7
39,4,37,Aj7
40,1,51,Ab7
40,2,47,Ab7
40,3,51,Ab7
40,4,38,Ab7
41,1,50,Gj7
41,2,45,Gj7
41,3,50,Gj7
41,4,49,Gj7
42,1,49,Gb7
42,2,44,Gb7
42,3,49,Gb7
42,4,44,Gb7
43,1,49,Gb-7
43,2,44,Gb-7
43,3,49,Gb-7
43,4,49,Gb-7
44,1,50,G-7
44,2,42,G-7
44,3,43,C7
44,4,43,C7
45,1,49,Gb-7
45,2,44,Gb-7
45,3,49,Gb-7
45,4,37,Gb-7
46,1,50,G-7
46,2,44,G-7
46,3,43,C7
46,4,43,C7
47,1,48,Fj7
47,2,43,Fj7
47,3,48,Fj7
47,4,42,Fj7
48,1,52,A7
48,2,37,A7
48,3,37,A7
48,4,37,A7
49,1,45,D-7
49,2,40,D-7
49,3,45,D-7
49,4,52,D-7
50,1,50,G7
50,2,42,G7
50,3,42,G7
50,4,45,G7
51,1,43,C-7
51,2,50,C-7
51,3,43,C-7
51,4,50,C-7
52,1,48,F7
52,2,43,F7
52,3,48,F7
52,4,48,F7
53,1,52,Am7b5
53,2,44,Am7b5
53,3,45,D7
53,4,52,D7
54,1,50,G-7
54,2,44,G-7
54,3,48,G-7
54,4,47,G-7
55,1,47,Em7b5
55,2,41,Em7b5
55,3,47,Em7b5
55,4,47,Em7b5
56,1,52,A7
56,2,40,A7
56,3,40,A7
56,4,52,A7
57,1,48,F-7
57,2,51,F-7
