bar,beat,note,chord
1,1,43,C6
1,2,45,C6
1,3,47,F-7
1,4,41,Bb7
2,1,38,E-7
2,2,47,E-7
2,3,38,A7
2,4,42,A7
3,1,45,D-7
3,2,43,D-7
3,3,38,G7
3,4,50,G7
4,1,38,Cj7
4,2,47,Cj7
4,3,51,A-7
4,4,41,A-7
5,1,45,D-7
5,2,45,D-7
5,3,50,G7
5,4,42,G7
6,1,47,Em7b5
6,2,41,Em7b5
6,3,38,A7
6,4,42,A7
7,1,33,D-7
7,2,51,D-7
7,3,50,G7
7,4,48,G7
8,1,47,C6
8,2,42,A7
8,3,51,D-7
8,4,44,G7
9,1,43,C6
9,2,45,C6
9,3,47,F-7
9,4,41,Bb7
10,1,38,E-7
10,2,47,E-7
10,3,38,A7
10,4,41,A7
11,1,45,D-7
11,2,45,D-7
11,3,38,G7
11,4,50,G7
12,1,47,Cj7
12,2,38,Cj7
12,3,51,A-7
12,4,41,A-7
13,1,45,D-7
13,2,45,D-7
13,3,50,G7
13,4,38,G7
14,1,47,Em7b5
14,2,41,Em7b5
14,3,38,A7
14,4,47,A7
15,1,45,D-7
15,2,51,D-7
15,3,50,G7
15,4,44,G7
16,1,44,C6
16,2,50,C6
16,3,50,G-7
16,4,38,C7
17,1,48,Fj7
17,2,43,Fj7
17,3,38,Fj7
17,4,43,Fj7
18,1,42,E7
18,2,42,E7
18,3,47,E7
18,4,47,E7
19,1,38,A-7
19,2,47,A-7
19,3,41,A-7
19,4,41,A-7
20,1,38,A-7
20,2,47,A-7
20,3,38,A-7
20,4,43,A-7
21,1,45,D7
21,2,47,D7
21,3,49,D7
21,4,50,D7
22,1,38,D7
22,2,38,D7
22,3,38,D7
22,4,38,D7
23,1,38,D-7
23,2,38,D-7
23,3,38,Ab7
23,4,41,Ab7
24,1,38,G7
24,2,38,G7
24,3,38,G7
24,4,44,G7
25,1,43,C6
25,2,50,C6
25,3,47,F-7
25,4,51,Bb7
26,1,38,A7
26,2,47,A7
26,3,44,A7
26,4,38,A7
27,1,45,D-7
27,2,43,D-7
27,3,38,G7
27,4,50,G7
28,1,47,Cj7
28,2,38,Cj7
28,3,51,A-7
28,4,51,A-7
29,1,38,D-7
29,2,45,D-7
29,3,50,G7
29,4,38,G7
30,1,47,Em7b5
30,2,41,Em7b5
30,3,38,A7
30,4,38,A7
31,1,33,D-7
31,2,51,D-7
31,3,50,G7
31,4,44,G7
32,1,43,C6
32,2,38,A7
32,3,38,D-7
32,4,50,G7
33,1,43,C6
33,2,45,C6
33,3,47,F-7
