bar,beat,note,chord
1,1,43,F7alt
1,2,48,F7alt
1,3,52,F7alt
1,4,45,F7alt
2,1,41,Bb7alt
2,2,41,Bb7alt
2,3,43,Bb7alt
2,4,44,Bb7alt
3,1,48,F7alt
3,2,52,F7alt
3,3,45,F7alt
3,4,43,F7alt
4,1,48,F7alt
4,2,42,F7alt
4,3,45,F7alt
4,4,52,F7alt
5,1,41,Bb7
5,2,48,Bb7
5,3,41,Bb7
5,4,51,Bb7
6,1,41,Bo7
6,2,38,Bo7
6,3,50,Bo7
6,4,45,Bo7
7,1,39,F7
7,2,42,F7
7,3,42,F7
7,4,45,F7
8,1,37,Db-7
8,2,42,Db-7
8,3,37,Gb7
8,4,49,Gb7
9,1,49,G-7
9,2,51,G-7
9,3,40,C7
9,4,44,C7
10,1,51,Ab-7
10,2,45,Ab-7
10,3,44,Db+7
10,4,52,Db+7
11,1,51,A-7
11,2,48,A-7
11,3,49,D7
11,4,45,D7
12,1,51,G7alt
12,2,37,G7alt
12,3,50,G7alt
12,4,45,G7alt
13,1,48,C
13,2,52,C
13,3,50,Db/C
13,4,41,Db/C
14,1,52,D/C
14,2,42,D/C
14,3,43,Eb/C
14,4,45,Eb/C
15,1,48,F7alt
15,2,38,F7alt
15,3,37,F7alt
15,4,37,F7alt
16,1,38,Bb7alt
16,2,37,Bb7alt
16,3,50,Bb7alt
16,4,37,Bb7alt
17,1,48,F7alt
17,2,43,F7alt
17,3,38,F7alt
17,4,37,F7alt
18,1,38,F7alt
18,2,37,F7alt
18,3,37,F7alt
18,4,45,F7alt
19,1,41,Bb7
19,2,48,Bb7
19,3,41,Bb7
19,4,51,Bb7
20,1,41,Bo7
20,2,42,Bo7
20,3,50,Bo7
20,4,45,Bo7
21,1,43,F7
21,2,42,F7
21,3,42,F7
21,4,41,F7
22,1,38,Db-7
22,2,42,Db-7
22,3,50,Gb7
22,4,45,Gb7
23,1,38,G7
23,2,50,G7
23,3,38,C7
23,4,37,C7
24,1,47,Ab-7
24,2,43,Ab-7
24,3,44,Db+7
24,4,52,Db+7
25,1,52,A-7
25,2,47,A-7
25,3,49,D7
25,4,52,D7
26,1,51,G7alt
26,2,45,G7alt
26,3,50,G7alt
26,4,45,G7alt
27,1,48,C
27,2,52,C
27,3,50,Db/C
27,4,42,Db/C
28,1,48,D/C
28,2,52,D/C
28,3,45,Eb/C
28,4,38,Eb/C
29,1,48,F7alt
29,2,38,F7alt
29,3,52,F7alt
29,4,40,F7alt
30,1,43,Bb7alt
30,2,45,Bb7alt
30,3,50,Bb7alt
30,4,47,Bb7alt
31,1,48,F7alt
31,2,52,F7alt
31,3,41,F7alt
31,4,41,F7alt
32,1,43,F7alt
32,2,38,F7alt
32,3,38,F7alt
32,4,33,F7alt
33,1,41,Bb7
33,2,40,Bb7
33,3,37,Bb7
33,4,37,Bb7
34,1,38,Bo7
34,2,37,Bo7
34,3,38,Bo7
34,4,38,Bo7
35,1,37,F7
35,2,50,F7
35,3,50,F7
35,4,38,F7
36,1,44,Db-7
36,2,49,Db-7
36,3,50,Gb7
36,4,45,Gb7
37,1,37,G-7
37,2,52,G-7
37,3,41,C7
37,4,45,C7
38,1,38,Ab-7
38,2,45,Ab-7
38,3,44,Db+7
38,4,52,Db+7
39,1,52,A-7
39,2,37,A-7
39,3,48,D7
39,4,45,D7
40,1,51,G7alt
40,2,52,G7alt
40,3,37,G7alt
40,4,45,G7alt
41,1,43,C
41,2,48,C
41,3,38,Db/C
41,4,42,Db/C
42,1,39,D/C
42,2,45,D/C
42,3,50,Eb/C
42,4,45,Eb/C
43,1,47,F7alt
43,2,42,F7alt
43,3,38,F7alt
43,4,47,F7alt
44,1,38,Bb7alt
44,2,37,Bb7alt
44,3,50,Bb7alt
44,4,45,Bb7alt
45,1,38,F7alt
45,2,48,F7alt
45,3,43,F7alt
45,4,48,F7alt
46,1,49,F7alt
46,2,51,F7alt
46,3,50,F7alt
46,4,45,F7alt
47,1,41,Bb7
47,2,48,Bb7
47,3,41,Bb7
47,4,51,Bb7
48,1,41,Bo7
48,2,37,Bo7
48,3,50,Bo7
48,4,45,Bo7
49,1,43,F7
49,2,43,F7
49,3,51,F7
49,4,50,F7
50,1,37,Db-7
50,2,37,Db-7
50,3,50,Gb7
50,4,45,Gb7
51,1,50,G-7
51,2,47,G-7
51,3,47,C7
51,4,38,C7
52,1,37,Ab-7
52,2,38,Ab-7
52,3,38,Db+7
52,4,45,Db+7
53,1,52,A-7
53,2,48,A-7
53,3,49,D7
53,4,52,D7
54,1,51,G7alt
54,2,42,G7alt
54,3,50,G7alt
54,4,45,G7alt
55,1,37,C
55,2,52,C
55,3,41,Db/C
55,4,42,Db/C
56,1,43,D/C
56,2,48,D/C
56,3,50,Eb/C
56,4,45,Eb/C
57,1,33,F7alt
57,2,48,F7alt
57,3,43,F7alt
57,4,48,F7alt
58,1,49,Bb7alt
58,2,52,Bb7alt
58,3,42,Bb7alt
58,4,42,Bb7alt
