bar,beat,note,chord
1,1,37,Bb7
1,2,50,Bb7
1,3,48,Bb7
1,4,41,Bb7
2,1,34,Eb7
2,2,34,Eb7
2,3,47,Em7b5
2,4,47,Em7b5
3,1,48,Bb7
3,2,34,Bb7
3,3,45,Bb7
3,4,43,Bb7
4,1,41,Bb7
4,2,45,Bb7
4,3,50,Bb7
4,4,47,Bb7
5,1,34,Eb7
5,2,48,Eb7
5,3,50,Eb7
5,4,41,Eb7
6,1,34,Eb7
6,2,34,Eb7
6,3,47,Eb7
6,4,47,Eb7
7,1,48,Bb7
7,2,48,Bb7
7,3,34,Bb7
7,4,34,Bb7
8,1,45,D-7
8,2,37,D-7
8,3,51,G7
8,4,37,G7
9,1,42,C-7
9,2,41,C-7
9,3,37,C-7
9,4,50,C-7
10,1,48,F7
10,2,34,F7
10,3,45,F7
10,4,43,F7
11,1,41,Bb7
11,2,43,Bb7
11,3,45,F7
11,4,48,F7
12,1,37,Bb7
12,2,37,G7
12,3,50,C-7
12,4,48,F7
13,1,41,Bb7
13,2,48,Bb7
13,3,45,Bb7
13,4,41,Bb7
14,1,37,A-7
14,2,37,A-7
14,3,45,D7
14,4,40,D7
15,1,50,G-7
15,2,50,G-7
15,3,37,G-7
15,4,37,G-7
16,1,48,F-7
16,2,48,F-7
16,3,42,Bb7
16,4,47,Bb7
17,1,34,Eb7
17,2,48,Eb7
17,3,50,Eb7
17,4,41,Eb7
18,1,34,Eb7
18,2,34,Eb7
18,3,51,Eb7
18,4,51,Eb7
19,1,45,Eb-7
19,2,45,Eb-7
19,3,40,D7
19,4,45,D7
20,1,44,Db7
20,2,37,Db7
20,3,49,G7
20,4,50,G7
21,1,43,C-7
21,2,45,C-7
21,3,34,C-7
21,4,50,C-7
22,1,43,C7
22,2,47,C7
22,3,48,F7
22,4,51,F7
23,1,41,Bb7
23,2,50,Bb7
23,3,48,G7
23,4,42,G7
24,1,41,C-7
24,2,43,C-7
24,3,45,F7
24,4,48,F7
25,1,37,Bb7
25,2,50,Bb7
