bar,beat,note,chord
1,1,50,G
1,2,50,G
1,3,40,G
1,4,38,G
2,1,38,C-7
2,2,40,C-7
2,3,40,F7
2,4,38,F7
3,1,51,G
3,2,37,G
3,3,50,G
3,4,50,G
4,1,51,C-7
4,2,40,C-7
4,3,40,F7
4,4,40,F7
5,1,40,Bb
5,2,40,Bb
5,3,51,Bb
5,4,38,Bb
6,1,38,A-7
6,2,50,A-7
6,3,50,D7
6,4,40,D7
7,1,50,G
7,2,50,G
7,3,51,G
7,4,51,G
8,1,51,A-7
8,2,38,A-7
8,3,40,D7
8,4,38,D7
9,1,38,G
9,2,40,G
9,3,51,G
9,4,51,G
10,1,51,C-7
10,2,38,C-7
10,3,38,F7
10,4,40,F7
11,1,38,G
11,2,38,G
11,3,38,G
11,4,40,G
12,1,40,C-7
12,2,51,C-7
12,3,40,F7
12,4,40,F7
13,1,40,Bb
13,2,51,Bb
13,3,51,Bb
13,4,50,Bb
14,1,37,A-6
14,2,50,A-6
14,3,49,D7
14,4,47,D7
15,1,45,G
15,2,47,G
15,3,49,G
15,4,50,G
16,1,50,G7
16,2,50,G7
16,3,50,G7
16,4,39,G7
17,1,38,C-
17,2,45,C-
17,3,45,C-
17,4,49,C-
18,1,40,Ab7
18,2,41,Ab7
18,3,50,G7
18,4,50,G7
19,1,50,C-
19,2,40,C-
19,3,40,C-
19,4,50,C-
20,1,48,Ab7
20,2,47,Ab7
20,3,45,G7
20,4,42,G7
21,1,43,Eb
21,2,47,Eb
21,3,50,Eb
21,4,50,Eb
22,1,51,F-7
22,2,51,F-7
22,3,45,Bb7
22,4,48,Bb7
23,1,42,Eb7
23,2,50,Eb7
23,3,40,Eb7
23,4,38,Eb7
24,1,38,A-7
24,2,51,A-7
24,3,50,D7
24,4,38,D7
25,1,50,G
25,2,38,G
25,3,38,G
25,4,40,G
26,1,40,C-7
26,2,51,C-7
26,3,51,F7
26,4,51,F7
27,1,38,G
27,2,50,G
27,3,50,G
27,4,50,G
28,1,38,C-7
28,2,38,C-7
28,3,40,F7
28,4,40,F7
29,1,42,Bb
29,2,38,Bb
29,3,50,Bb
29,4,47,Bb
30,1,38,A-7
30,2,40,A-7
30,3,40,D7
30,4,49,D7
31,1,50,G
31,2,50,G
31,3,47,G
31,4,41,G
32,1,40,A-7
32,2,40,A-7
32,3,38,D7
32,4,37,D7
33,1,38,G
33,2,40,G
33,3,40,G
33,4,42,G
34,1,44,C-7
34,2,44,C-7
34,3,44,F7
34,4,49,F7
35,1,50,G
35,2,40,G
35,3,40,G
35,4,51,G
36,1,40,C-7
36,2,38,C-7
36,3,51,F7
36,4,51,F7
37,1,51,Bb
37,2,45,Bb
37,3,38,Bb
37,4,40,Bb
38,1,40,A-7
38,2,47,A-7
38,3,40,D7
38,4,40,D7
39,1,38,G
39,2,38,G
39,3,38,G
39,4,40,G
40,1,40,A-7
40,2,40,A-7
40,3,40,D7
40,4,51,D7
41,1,50,G
41,2,42,G
41,3,42,G
41,4,50,G
42,1,50,C-7
42,2,38,C-7
42,3,48,F7
42,4,47,F7
43,1,45,G
43,2,50,G
43,3,40,G
43,4,42,G
44,1,38,C-7
44,2,38,C-7
44,3,38,F7
44,4,40,F7
45,1,38,Bb
45,2,38,Bb
45,3,38,Bb
45,4,40,Bb
46,1,38,A-7
46,2,38,A-7
46,3,38,D7
46,4,38,D7
47,1,38,G
47,2,51,G
47,3,37,G
47,4,50,G
48,1,48,G7
48,2,47,G7
48,3,45,G7
48,4,44,G7
49,1,44,C-
49,2,50,C-
49,3,50,C-
49,4,50,C-
50,1,38,Ab7
50,2,50,Ab7
50,3,49,G7
50,4,45,G7
51,1,43,C-
51,2,45,C-
51,3,45,C-
51,4,50,C-
52,1,50,Ab7
52,2,50,Ab7
52,3,48,G7
52,4,45,G7
53,1,42,Eb
53,2,42,Eb
53,3,50,Eb
53,4,50,Eb
54,1,38,F-7
54,2,40,F-7
54,3,40,Bb7
54,4,40,Bb7
55,1,39,Eb7
55,2,51,Eb7
55,3,38,Eb7
55,4,40,Eb7
56,1,40,A-7
56,2,44,A-7
56,3,40,D7
56,4,49,D7
57,1,50,G
57,2,50,G
57,3,38,G
57,4,50,G
58,1,38,C-7
58,2,44,C-7
58,3,50,F7
58,4,40,F7
59,1,50,G
59,2,50,G
59,3,38,G
59,4,39,G
60,1,50,C-7
60,2,38,C-7
60,3,43,F7
60,4,43,F7
61,1,50,Bb
61,2,38,Bb
61,3,45,Bb
61,4,45,Bb
62,1,47,A-7
62,2,47,A-7
62,3,49,D7
62,4,49,D7
63,1,50,G
63,2,42,G
63,3,47,G
63,4,47,G
64,1,40,G
64,2,40,G
64,3,47,G
64,4,49,G
65,1,50,G
65,2,40,G
65,3,45,G
65,4,50,G
66,1,38,C-7
66,2,39,C-7
66,3,38,F7
66,4,51,F7
67,1,50,F7
67,2,40,F7
67,3,45,F7
67,4,50,F7
68,1,50,F7
68,2,50,F7
68,3,47,F7
68,4,40,F7
69,1,38,F7
69,2,50,F7
69,3,50,F7
69,4,47,F7
