bar,beat,note,chord
1,1,49,Bb6
1,2,42,Bb6
1,3,50,G-7
1,4,50,G-7
2,1,50,C-7
2,2,50,C-7
2,3,39,F7
2,4,50,F7
3,1,50,Bb6
3,2,50,Bb6
3,3,50,G-7
3,4,37,G-7
4,1,50,C-7
4,2,37,C-7
4,3,50,F7
4,4,50,F7
5,1,50,Bb6
5,2,50,Bb6
5,3,37,Bb7
5,4,49,Bb7
6,1,47,Eb6
6,2,37,Eb6
6,3,37,Eo7
6,4,50,Eo7
7,1,48,Bb6
7,2,50,Bb6
7,3,49,F7
7,4,37,F7
8,1,38,Bb6
8,2,37,Bb6
8,3,48,Bb6
8,4,49,Bb6
9,1,42,Bb6
9,2,40,Bb6
9,3,47,G-7
9,4,50,G-7
10,1,49,C-7
10,2,42,C-7
10,3,50,F7
10,4,49,F7
11,1,49,Bb6
11,2,42,Bb6
11,3,49,G-7
11,4,37,G-7
12,1,49,C-7
12,2,37,C-7
12,3,48,F7
12,4,37,F7
13,1,50,Bb6
13,2,50,Bb6
13,3,51,Bb7
13,4,48,Bb7
14,1,34,Eb6
14,2,34,Eb6
14,3,50,Eo7
14,4,42,Eo7
15,1,41,Bb6
15,2,50,Bb6
15,3,50,F7
15,4,42,F7
16,1,49,Bb6
16,2,37,Bb6
16,3,48,Bb6
16,4,50,Bb6
17,1,50,D7
17,2,42,D7
17,3,50,D7
17,4,50,D7
18,1,50,D7
18,2,49,D7
18,3,47,D7
18,4,47,D7
19,1,50,G7
19,2,50,G7
19,3,45,G7
19,4,50,G7
20,1,50,G7
20,2,49,G7
20,3,47,G7
20,4,50,G7
21,1,50,C7
21,2,50,C7
21,3,50,C7
21,4,50,C7
22,1,50,C7
22,2,49,C7
22,3,48,C7
22,4,42,C7
23,1,48,F7
23,2,50,F7
23,3,50,F7
23,4,50,F7
24,1,50,F7
24,2,50,F7
24,3,50,F7
24,4,49,F7
25,1,42,Bb6
25,2,41,Bb6
25,3,50,G-7
25,4,50,G-7
26,1,49,C-7
26,2,50,C-7
26,3,50,F7
26,4,49,F7
27,1,50,Bb6
27,2,50,Bb6
27,3,50,G-7
27,4,50,G-7
28,1,50,C-7
28,2,37,C-7
28,3,49,F7
28,4,50,F7
29,1,50,Bb6
29,2,50,Bb6
29,3,50,Bb7
29,4,45,Bb7
30,1,45,Eb6
30,2,49,Eb6
30,3,47,Eo7
30,4,47,Eo7
31,1,37,Bb6
31,2,49,Bb6
31,3,48,F7
31,4,37,F7
32,1,38,Bb6
32,2,38,Bb6
32,3,48,Bb6
32,4,48,Bb6
33,1,37,Bb6
33,2,45,Bb6
33,3,49,G-7
33,4,49,G-7
34,1,49,C-7
34,2,37,C-7
34,3,48,F7
34,4,48,F7
35,1,48,Bb6
35,2,49,Bb6
35,3,50,G-7
35,4,47,G-7
36,1,49,C-7
36,2,49,C-7
36,3,49,F7
36,4,37,F7
37,1,50,Bb6
37,2,50,Bb6
37,3,50,Bb7
37,4,49,Bb7
38,1,34,Eb6
38,2,50,Eb6
38,3,38,Eo7
38,4,50,Eo7
39,1,48,Bb6
39,2,48,Bb6
39,3,50,F7
39,4,50,F7
40,1,42,Bb6
40,2,42,Bb6
40,3,49,Bb6
40,4,49,Bb6
41,1,50,Bb6
41,2,50,Bb6
41,3,37,G-7
41,4,37,G-7
42,1,37,C-7
42,2,37,C-7
42,3,50,F7
42,4,50,F7
43,1,50,Bb6
43,2,50,Bb6
43,3,50,G-7
43,4,37,G-7
44,1,37,C-7
44,2,37,C-7
44,3,50,F7
44,4,50,F7
45,1,50,Bb6
45,2,50,Bb6
45,3,51,Bb7
45,4,48,Bb7
46,1,42,Eb6
46,2,49,Eb6
46,3,49,Eo7
46,4,47,Eo7
47,1,37,Bb6
47,2,50,Bb6
47,3,48,F7
47,4,48,F7
48,1,38,Bb6
48,2,49,Bb6
48,3,48,Bb6
48,4,50,Bb6
49,1,50,D7
49,2,50,D7
49,3,50,D7
49,4,49,D7
50,1,49,D7
50,2,50,D7
50,3,45,D7
50,4,50,D7
51,1,50,G7
51,2,50,G7
51,3,50,G7
51,4,37,G7
52,1,50,G7
52,2,50,G7
52,3,50,G7
52,4,50,G7
53,1,50,C7
53,2,50,C7
53,3,50,C7
53,4,37,C7
54,1,50,C7
54,2,50,C7
54,3,50,C7
54,4,50,C7
55,1,50,F7
55,2,37,F7
55,3,37,F7
55,4,37,F7
56,1,49,F7
56,2,37,F7
56,3,37,F7
56,4,48,F7
57,1,41,Bb6
57,2,37,Bb6
57,3,50,G-7
57,4,50,G-7
58,1,37,C-7
58,2,37,C-7
58,3,49,F7
58,4,50,F7
59,1,50,Bb6
59,2,50,Bb6
59,3,37,G-7
59,4,37,G-7
60,1,38,C-7
60,2,37,C-7
60,3,37,F7
60,4,48,F7
61,1,50,Bb6
61,2,50,Bb6
61,3,45,Bb7
61,4,45,Bb7
62,1,45,Eb7
62,2,45,Eb7
62,3,47,Eo7
62,4,47,Eo7
63,1,47,Bb6
63,2,49,Bb6
63,3,50,F7
63,4,49,F7
64,1,41,Bb6
64,2,42,Bb6
64,3,42,Bb6
64,4,49,Bb6
65,1,50,Bb6
65,2,50,Bb6
65,3,50,Bb6
65,4,50,Bb6
