bar,beat,note,chord
1,1,37,Gb-7
1,2,44,Gb-7
1,3,52,Gb-7
1,4,37,Gb-7
2,1,51,Abm7b5
2,2,42,Abm7b5
2,3,44,Db7
2,4,38,Db7
3,1,38,Gb-7
3,2,38,Gb-7
3,3,51,Gb-7
3,4,51,Gb-7
4,1,49,Gb-7
4,2,48,Gb-7
4,3,44,Gb-7
4,4,49,Gb-7
5,1,50,G7
5,2,50,G7
5,3,42,G7
5,4,45,G7
6,1,51,G7
6,2,50,G7
6,3,45,G7
6,4,44,G7
7,1,49,Gb-7
7,2,48,Gb-7
7,3,44,Gb-7
7,4,43,Gb-7
8,1,42,E-7
8,2,42,E-7
8,3,52,A7
8,4,47,A7
9,1,45,D7
9,2,33,D7
9,3,33,D7
9,4,47,D7
10,1,51,Db7
10,2,33,Db7
10,3,44,Db7
10,4,51,Db7
11,1,49,Gb-7
11,2,44,Gb-7
11,3,45,Gb-7
11,4,50,Gb-7
12,1,51,Db7
12,2,45,Db7
12,3,44,Db7
12,4,47,Db7
13,1,37,Gb-7
13,2,44,Gb-7
13,3,47,Gb-7
13,4,48,Gb-7
14,1,49,Gb-7
14,2,44,Gb-7
14,3,47,Gb-7
14,4,48,Gb-7
15,1,49,Gb-7
15,2,44,Gb-7
15,3,47,Gb-7
15,4,48,Gb-7
16,1,49,Gb-7
16,2,44,Gb-7
16,3,51,Gb-7
16,4,49,Gb-7
17,1,50,G7
17,2,50,G7
17,3,42,G7
17,4,45,G7
18,1,52,G7
18,2,51,G7
18,3,44,G7
18,4,44,G7
19,1,49,Gb-7
19,2,48,Gb-7
19,3,44,Gb-7
19,4,43,Gb-7
20,1,42,E-7
20,2,42,E-7
20,3,40,A7
20,4,38,A7
21,1,45,D7
21,2,52,D7
21,3,45,D7
21,4,47,D7
22,1,51,Db7
22,2,33,Db7
22,3,44,Db7
22,4,51,Db7
23,1,37,Gb-7
23,2,44,Gb-7
23,3,45,Gb-7
23,4,47,Gb-7
24,1,51,Db7
24,2,47,Db7
24,3,50,Db7
24,4,44,Db7
25,1,37,Gb-7
25,2,51,Gb-7
25,3,51,Gb-7
25,4,37,Gb-7
26,1,44,Gb-7
