bar,beat,note,chord
1,1,42,Fm7b5
1,2,42,Fm7b5
1,3,41,Fm7b5
1,4,48,Fm7b5
2,1,43,Bb7
2,2,43,Bb7
2,3,51,Bb7
2,4,44,Bb7
3,1,42,Ebj7
3,2,48,Ebj7
3,3,41,Ebj7
3,4,42,Ebj7
4,1,43,Ebj7
4,2,41,Ebj7
4,3,40,Ebj7
4,4,40,Ebj7
5,1,39,Fm7b5
5,2,39,Fm7b5
5,3,38,Fm7b5
5,4,38,Fm7b5
6,1,38,Bb7
6,2,40,Bb7
6,3,40,Bb7
6,4,40,Bb7
7,1,47,Ebj7
7,2,43,Ebj7
7,3,44,Ebj7
7,4,44,Ebj7
8,1,43,Ebj7
8,2,40,Ebj7
8,3,44,Ebj7
8,4,44,Ebj7
9,1,44,Am7b5
9,2,41,Am7b5
9,3,41,Am7b5
9,4,41,Am7b5
10,1,51,Ab-7
10,2,39,Ab-7
10,3,39,Ab-7
10,4,40,Ab-7
11,1,40,G-7
11,2,41,G-7
11,3,41,G-7
11,4,44,G-7
12,1,52,Gbo7
12,2,44,Gbo7
12,3,44,Gbo7
12,4,40,Gbo7
13,1,43,F-7
13,2,43,F-7
13,3,38,F-7
13,4,44,F-7
14,1,37,Bb7
14,2,40,Bb7
14,3,40,Bb7
14,4,40,Bb7
15,1,44,Ebj7
15,2,43,Ebj7
15,3,48,Ebj7
15,4,43,Ebj7
16,1,41,Ebj7
16,2,40,Ebj7
16,3,38,Ebj7
16,4,38,Ebj7
17,1,47,Fm7b5
17,2,37,Fm7b5
17,3,51,Fm7b5
17,4,43,Fm7b5
18,1,44,Bb7
18,2,43,Bb7
18,3,43,Bb7
18,4,44,Bb7
19,1,40,Ebj7
19,2,40,Ebj7
19,3,45,Ebj7
19,4,44,Ebj7
20,1,37,Ebj7
20,2,43,Ebj7
20,3,43,Ebj7
20,4,44,Ebj7
21,1,45,Fm7b5
21,2,48,Fm7b5
21,3,44,Fm7b5
21,4,44,Fm7b5
