bar,beat,note,chord
1,1,38,F
1,2,38,F
1,3,42,F
1,4,38,F
2,1,38,F
2,2,38,F
2,3,40,F
2,4,43,F
3,1,37,F
3,2,38,F
3,3,40,F
3,4,40,F
4,1,37,C7
4,2,37,C7
4,3,38,C7
4,4,40,C7
5,1,37,F
5,2,38,F
5,3,38,F
5,4,38,F
6,1,38,Bb
6,2,38,Bb
6,3,38,Bb-
6,4,42,Bb-
7,1,37,F
7,2,37,F
7,3,40,F
7,4,40,F
8,1,37,G7
8,2,37,C7
8,3,37,F
8,4,38,F
9,1,38,F
9,2,38,F
9,3,40,F
9,4,40,F
10,1,37,F
10,2,38,F
10,3,38,F
10,4,40,F
11,1,37,F
11,2,38,F
11,3,40,F
11,4,40,F
12,1,37,C7
12,2,37,C7
12,3,40,C7
12,4,43,C7
13,1,37,F
13,2,38,F
13,3,40,F
13,4,38,F
14,1,38,Bb
14,2,37,Bb
14,3,38,Bb-
14,4,37,Bb-
15,1,37,F
15,2,37,F
15,3,43,F
15,4,40,F
16,1,40,G7
16,2,37,C7
16,3,37,F
16,4,38,F
