bar,beat,note,chord
1,1,42,Bb
1,2,41,Bb
1,3,41,Bb
1,4,40,Bb
2,1,41,Bb
2,2,41,Bb
2,3,41,Bb
2,4,41,Bb
3,1,41,Bb
3,2,41,Bb
3,3,42,Bb
3,4,42,Bb
4,1,41,Bb
4,2,41,Bb
4,3,41,Bb
4,4,44,Bb
5,1,41,Eb
5,2,42,Eb
5,3,41,Eb
5,4,41,Eb
6,1,42,Eb
6,2,42,Eb
6,3,41,Eb
6,4,42,Eb
7,1,41,Bb
7,2,41,Bb
7,3,41,Bb
7,4,41,Bb
8,1,38,G7
8,2,40,G7
8,3,42,G7
8,4,45,G7
9,1,45,C-7
9,2,40,C-7
9,3,38,C-7
9,4,43,C-7
10,1,48,F7
10,2,42,F7
10,3,48,F7
10,4,47,F7
11,1,41,Bb
11,2,40,Bb
11,3,48,Bb
11,4,48,Bb
12,1,42,Bb
12,2,38,Bb
12,3,42,Bb
12,4,43,Bb
13,1,41,NC
