bar,beat,note,chord
1,1,38,D-
1,2,38,D-
1,3,38,D-
1,4,40,D-
2,1,50,G-
2,2,50,G-
2,3,50,G-
2,4,40,G-
3,1,40,D-
3,2,38,D-
3,3,38,D-
3,4,40,D-
4,1,40,G-
4,2,50,G-
4,3,50,G-
4,4,38,G-
5,1,44,D-
5,2,38,D-
5,3,38,D-
5,4,38,D-
6,1,50,G-
6,2,50,G-
6,3,50,G-
6,4,38,G-
7,1,40,D-
7,2,38,D-
7,3,38,D-
7,4,38,D-
8,1,50,G-
8,2,50,G-
8,3,50,G-
8,4,38,G-
9,1,51,Abj7
9,2,38,Abj7
9,3,45,Abj7
9,4,45,Abj7
10,1,50,G-
10,2,50,G-
10,3,41,G-
10,4,41,G-
11,1,51,Abj7
11,2,45,Abj7
11,3,45,Abj7
11,4,45,Abj7
12,1,47,G-
12,2,47,G-
12,3,52,A7
12,4,40,A7
13,1,44,D-
13,2,38,D-
13,3,38,D-
13,4,38,D-
14,1,50,G-
14,2,50,G-
14,3,50,G-
14,4,40,G-
15,1,44,D-
15,2,38,D-
15,3,38,D-
15,4,37,D-
16,1,50,G-
16,2,50,G-
16,3,50,G-
16,4,38,G-
17,1,50,D-
17,2,40,D-
17,3,38,D-
17,4,40,D-
18,1,40,G-
18,2,50,G-
18,3,50,G-
18,4,38,G-
19,1,50,D-
19,2,40,D-
19,3,38,D-
19,4,40,D-
20,1,50,G-
20,2,49,G-
20,3,50,G-
20,4,50,G-
21,1,38,D-
21,2,38,D-
21,3,38,D-
21,4,40,D-
22,1,50,G-
22,2,50,G-
22,3,50,G-
22,4,40,G-
23,1,38,D-
23,2,38,D-
23,3,38,D-
23,4,38,D-
24,1,38,G-
24,2,50,G-
24,3,40,G-
24,4,50,G-
25,1,51,Abj7
25,2,38,Abj7
25,3,40,Abj7
25,4,51,Abj7
26,1,50,G-
26,2,45,G-
26,3,45,G-
26,4,45,G-
27,1,39,Abj7
27,2,40,Abj7
27,3,45,Abj7
27,4,38,Abj7
28,1,47,G-
28,2,47,G-
28,3,52,A7
28,4,40,A7
29,1,44,D-
29,2,38,D-
29,3,38,D-
29,4,40,D-
30,1,50,G-
30,2,50,G-
30,3,50,G-
30,4,50,G-
31,1,50,D-
31,2,38,D-
31,3,38,D-
31,4,40,D-
32,1,38,G-
32,2,50,G-
32,3,38,G-
32,4,40,G-
33,1,50,G-
33,2,38,G-
33,3,50,A7
33,4,50,A7
34,1,45,D-
34,2,45,D-
34,3,45,D-
34,4,45,D-
35,1,38,G-
35,2,38,G-
35,3,40,A7
35,4,40,A7
36,1,45,D-
36,2,45,D-
36,3,45,D-
36,4,45,D-
37,1,38,G-
37,2,38,G-
37,3,40,A7
37,4,40,A7
38,1,45,D-
38,2,45,D-
38,3,45,D-
38,4,45,D-
39,1,38,G-
39,2,38,G-
39,3,40,G-
39,4,40,G-
40,1,40,A7
40,2,40,A7
40,3,40,Eb7
40,4,41,Eb7
41,1,41,D-
41,2,41,D-
41,3,41,D-
41,4,40,D-
42,1,45,A7
42,2,38,A7
42,3,50,Eb7
42,4,40,Eb7
43,1,45,D-
43,2,38,D-
43,3,38,D-
43,4,40,D-
44,1,50,G-
44,2,50,G-
44,3,50,G-
44,4,38,G-
45,1,44,D-
45,2,38,D-
45,3,38,D-
45,4,40,D-
46,1,50,G-
46,2,50,G-
46,3,50,G-
46,4,50,G-
47,1,38,D-
47,2,38,D-
47,3,38,D-
47,4,40,D-
48,1,50,Bb-
48,2,50,Bb-
48,3,50,Bb-
48,4,38,Bb-
49,1,50,D-
49,2,38,D-
49,3,38,D-
49,4,38,D-
50,1,38,G-
50,2,50,G-
50,3,38,G-
50,4,38,G-
51,1,38,D-
51,2,38,D-
