bar,beat,note,chord
1,1,41,Bbj7
1,2,44,Bbj7
1,3,44,Bbj7
1,4,38,Bbj7
2,1,37,Eb7
2,2,44,Eb7
2,3,37,Eb7
2,4,43,Eb7
3,1,44,Ab7
3,2,44,Ab7
3,3,45,Ab7
3,4,45,Ab7
4,1,50,G7
4,2,50,G7
4,3,51,G7
4,4,50,G7
5,1,44,C7
5,2,43,C7
5,3,42,C7
5,4,42,C7
6,1,43,C7
6,2,43,C7
6,3,37,C7
6,4,37,C7
7,1,38,C-7
7,2,38,C-7
7,3,38,C-7
7,4,38,C-7
8,1,40,F7
8,2,40,F7
8,3,43,F7
8,4,43,F7
9,1,45,Bbj7
9,2,45,Bbj7
9,3,48,Bbj7
9,4,48,Bbj7
10,1,34,Eb7
10,2,34,Eb7
10,3,37,Eb7
10,4,43,Eb7
11,1,51,Ab7
11,2,51,Ab7
11,3,45,Ab7
11,4,45,Ab7
12,1,50,G7
12,2,50,G7
12,3,50,G7
12,4,45,G7
13,1,43,C7
13,2,43,C7
13,3,37,C7
13,4,37,C7
14,1,42,C-7
14,2,42,C-7
14,3,44,F7
14,4,48,F7
15,1,48,Bb6
15,2,44,Bb6
15,3,45,Bb6
15,4,37,Bb6
16,1,43,Bb6
16,2,43,Bb6
16,3,44,Bb6
16,4,43,Bb6
17,1,45,Am7b5
17,2,45,Am7b5
17,3,45,D7
17,4,45,D7
18,1,45,G-6
18,2,45,G-6
18,3,45,G-6
18,4,45,G-6
19,1,45,G-6
19,2,45,G-6
19,3,44,D7
19,4,44,D7
20,1,45,G-6
20,2,45,G-6
20,3,45,G-6
20,4,45,G-6
21,1,45,Am7b5
21,2,45,Am7b5
21,3,45,D7
21,4,45,D7
22,1,45,G-7
22,2,45,G-7
22,3,45,G-7
22,4,45,G-7
23,1,43,C7
23,2,43,C7
23,3,37,C7
23,4,37,C7
24,1,42,F7
24,2,42,F7
24,3,48,F7
24,4,37,F7
25,1,40,Bbj7
25,2,41,Bbj7
25,3,41,Bbj7
25,4,41,Bbj7
26,1,34,Eb7
26,2,48,Eb7
26,3,50,Eb7
26,4,50,Eb7
27,1,37,Ab7
27,2,50,Ab7
27,3,51,Ab7
27,4,51,Ab7
28,1,50,G7
28,2,50,G7
28,3,44,G7
28,4,44,G7
29,1,43,C7
29,2,43,C7
29,3,43,C7
29,4,37,C7
30,1,42,C-7
30,2,42,C-7
30,3,42,F7
30,4,37,F7
31,1,37,Bb6
31,2,42,Bb6
31,3,43,Bb6
31,4,44,Bb6
32,1,50,F7
32,2,48,F7
32,3,45,F7
32,4,42,F7
33,1,45,Bbj7
33,2,41,Bbj7
33,3,47,Bbj7
33,4,47,Bbj7
34,1,34,Eb7
34,2,34,Eb7
34,3,34,Eb7
34,4,34,Eb7
35,1,45,Ab7
35,2,45,Ab7
35,3,51,Ab7
35,4,43,Ab7
36,1,50,G7
36,2,50,G7
36,3,42,G7
36,4,42,G7
37,1,44,C7
37,2,45,C7
37,3,44,C7
37,4,44,C7
38,1,37,C7
38,2,49,C7
38,3,50,C7
38,4,42,C7
39,1,43,C-7
39,2,45,C-7
39,3,44,C-7
39,4,45,C-7
40,1,44,F7
40,2,44,F7
40,3,44,F7
40,4,44,F7
41,1,41,Bbj7
41,2,37,Bbj7
41,3,37,Bbj7
41,4,37,Bbj7
42,1,37,Eb7
42,2,37,Eb7
42,3,37,Eb7
42,4,37,Eb7
43,1,44,Ab7
43,2,44,Ab7
43,3,51,Ab7
43,4,44,Ab7
44,1,50,G7
44,2,50,G7
44,3,44,G7
44,4,44,G7
45,1,43,C7
45,2,43,C7
45,3,43,C7
45,4,43,C7
46,1,48,C-7
46,2,48,C-7
46,3,44,F7
46,4,44,F7
47,1,44,Bb6
47,2,41,Bb6
47,3,41,Bb6
47,4,41,Bb6
48,1,41,Bb6
48,2,41,Bb6
48,3,43,Bb6
48,4,41,Bb6
49,1,45,Am7b5
49,2,45,Am7b5
49,3,45,D7
49,4,44,D7
50,1,45,G-6
50,2,45,G-6
50,3,45,G-6
50,4,45,G-6
51,1,45,Am7b5
51,2,45,Am7b5
51,3,45,D7
51,4,45,D7
52,1,44,G-6
52,2,45,G-6
52,3,45,G-6
52,4,44,G-6
53,1,44,Am7b5
53,2,44,Am7b5
53,3,45,D7
53,4,44,D7
54,1,44,G-7
54,2,45,G-7
54,3,45,G-7
54,4,43,G-7
55,1,43,C7
55,2,43,C7
55,3,49,C7
55,4,48,C7
56,1,48,F7
56,2,43,F7
56,3,42,F7
56,4,42,F7
57,1,41,Bbj7
57,2,37,Bbj7
57,3,42,Bbj7
57,4,42,Bbj7
58,1,34,Eb7
58,2,34,Eb7
58,3,37,Eb7
58,4,43,Eb7
59,1,51,Ab7
59,2,43,Ab7
59,3,45,Ab7
59,4,45,Ab7
60,1,50,G7
60,2,50,G7
60,3,42,G7
60,4,42,G7
61,1,43,C7
61,2,43,C7
61,3,37,C7
61,4,37,C7
62,1,48,C-7
62,2,37,C-7
62,3,42,F7
62,4,42,F7
63,1,41,Bb6
63,2,41,Bb6
63,3,47,Bb6
63,4,47,Bb6
64,1,48,F7
64,2,48,F7
64,3,48,F7
64,4,48,F7
65,1,43,Bbj7
65,2,41,Bbj7
65,3,44,Bbj7
65,4,44,Bbj7
