bar,beat,note,chord
1,1,44,Db7
1,2,44,Db7
1,3,48,Db7
1,4,48,Db7
2,1,37,Gb7
2,2,37,Gb7
2,3,51,Go
2,4,38,Go
3,1,44,Db7
3,2,48,Db7
3,3,49,Db7
3,4,50,Db7
4,1,51,Db7
4,2,49,Db7
4,3,48,Db7
4,4,44,Db7
5,1,37,Gb7
5,2,37,Gb7
5,3,44,Gb7
5,4,44,Gb7
6,1,49,Gb7
6,2,49,Gb7
6,3,51,Go
6,4,51,Go
7,1,44,Db7
7,2,44,Db7
7,3,42,Db7
7,4,44,Db7
8,1,48,Bb-
8,2,48,Bb-
8,3,47,Eb7
8,4,47,Eb7
9,1,34,Ab7
9,2,45,Ab7
9,3,38,Ab7
9,4,51,Ab7
10,1,44,Gb7
10,2,37,Gb7
10,3,44,Gb7
10,4,45,Gb7
11,1,44,Db7
11,2,48,Db7
11,3,49,Db7
11,4,50,Db7
12,1,51,Db7
12,2,45,Db7
12,3,44,Db7
12,4,44,Db7
13,1,44,NC
