bar,beat,note,chord
1,1,51,F-7
1,2,43,F-7
1,3,37,F-7
1,4,43,F-7
2,1,41,Bb-7
2,2,43,Bb-7
2,3,44,Bb-7
2,4,45,Bb-7
3,1,47,Eb7
3,2,50,Eb7
3,3,41,Eb7
3,4,42,Eb7
4,1,34,Abj7
4,2,41,Abj7
4,3,51,Abj7
4,4,45,Abj7
5,1,44,Dbj7
5,2,48,Dbj7
5,3,44,Dbj7
5,4,48,Dbj7
6,1,45,D-7
6,2,50,D-7
6,3,42,G7
6,4,44,G7
7,1,50,Cj7
7,2,42,Cj7
7,3,43,Cj7
7,4,47,Cj7
8,1,45,Cj7
8,2,50,Cj7
8,3,50,Cj7
8,4,42,Cj7
9,1,43,C-7
9,2,47,C-7
9,3,50,C-7
9,4,47,C-7
10,1,48,F-7
10,2,50,F-7
10,3,51,F-7
10,4,48,F-7
11,1,42,Bb7
11,2,44,Bb7
11,3,41,Bb7
11,4,45,Bb7
12,1,47,Ebj7
12,2,41,Ebj7
12,3,50,Ebj7
12,4,50,Ebj7
13,1,51,Abj7
13,2,43,Abj7
13,3,44,Abj7
13,4,47,Abj7
14,1,38,Am7b5
14,2,42,Am7b5
14,3,43,D7
14,4,45,D7
15,1,50,Gj7
15,2,37,Gj7
15,3,42,Gj7
15,4,45,Gj7
16,1,50,Gj7
16,2,42,Gj7
16,3,37,Gj7
16,4,37,Gj7
17,1,40,Am7b5
17,2,43,Am7b5
17,3,47,Am7b5
17,4,50,Am7b5
18,1,49,D7
18,2,37,D7
18,3,42,D7
18,4,40,D7
19,1,45,Gj7
19,2,50,Gj7
19,3,42,Gj7
19,4,45,Gj7
20,1,50,Gj7
20,2,42,Gj7
20,3,51,Gj7
20,4,50,Gj7
21,1,37,F#m7b5
21,2,42,F#m7b5
21,3,44,F#m7b5
21,4,47,F#m7b5
22,1,37,B7
22,2,37,B7
22,3,42,B7
22,4,48,B7
23,1,47,Ej7
23,2,42,Ej7
23,3,45,Ej7
23,4,42,Ej7
24,1,43,C7
24,2,49,C7
24,3,50,C7
24,4,37,C7
25,1,38,F-7
25,2,37,F-7
25,3,38,F-7
25,4,42,F-7
26,1,41,Bb-7
26,2,43,Bb-7
26,3,38,Bb-7
26,4,38,Bb-7
27,1,50,Eb7
27,2,42,Eb7
27,3,47,Eb7
27,4,50,Eb7
28,1,51,Abj7
28,2,47,Abj7
28,3,52,Abj7
28,4,45,Abj7
29,1,44,Dbj7
29,2,48,Dbj7
29,3,51,Dbj7
29,4,43,Dbj7
30,1,44,Db-7
30,2,50,Db-7
30,3,50,Db-7
30,4,44,Db-7
31,1,43,C-7
31,2,49,C-7
31,3,37,C-7
31,4,43,C-7
32,1,42,Bo
32,2,40,Bo
