bar,beat,note,chord
1,1,51,Ab6
1,2,51,Ab6
1,3,48,Ab6
1,4,47,Ab6
2,1,34,Ab6
2,2,44,Ab6
2,3,43,Ab6
2,4,40,Ab6
3,1,38,Ab-6
3,2,41,Ab-6
3,3,42,Ab-6
3,4,42,Ab-6
4,1,42,Ab-6
4,2,42,Ab-6
4,3,44,Db7
4,4,41,Db7
5,1,34,Eb
5,2,41,Eb
5,3,51,F-7
5,4,45,F-7
6,1,38,G-7
6,2,40,G-7
6,3,35,C7
6,4,47,C7
7,1,47,F-7
7,2,48,F-7
7,3,38,F-7
7,4,43,Eo7
8,1,48,F-7
8,2,38,F-7
8,3,51,F-7
8,4,50,F-7
9,1,41,Bb7
9,2,41,Bb7
9,3,47,Bbo
9,4,42,Bbo
10,1,41,F-7
10,2,41,F-7
10,3,42,Bb7
10,4,45,Bb7
11,1,34,Ebj7
11,2,34,Ebj7
11,3,51,Ebj7
11,4,45,Ebj7
12,1,50,G-7
12,2,50,G-7
12,3,43,C-7
12,4,43,C-7
13,1,48,F79
13,2,47,F79
13,3,52,F79
13,4,41,F79
14,1,50,C-7
14,2,48,C-7
14,3,45,F7
14,4,43,F7
15,1,41,Bb7
15,2,41,Bb7
15,3,41,Bbsus7
15,4,41,Bbsus7
16,1,41,Bbo7
16,2,48,Bbo7
16,3,41,Bb7
16,4,34,Eb+7
17,1,43,Ab6
17,2,43,Ab6
17,3,37,Ab6
17,4,37,Ab6
18,1,51,Ab6
18,2,38,Ab6
18,3,41,Ab6
18,4,37,Ab6
19,1,42,Ab-6
19,2,42,Ab-6
19,3,41,Ab-6
19,4,37,Ab-6
20,1,51,Ab-6
20,2,38,Ab-6
20,3,44,Db7
20,4,42,Db7
21,1,50,Eb
21,2,41,Eb
21,3,51,Eb
21,4,38,Eb
22,1,38,G-7
22,2,50,G-7
22,3,34,C7
22,4,43,C7
23,1,48,F-7
23,2,48,F-7
23,3,43,F-7
23,4,43,Eo
24,1,48,F-7
24,2,48,F-7
24,3,48,F-7
24,4,48,F-7
25,1,48,Ab-7
25,2,50,Ab-7
25,3,51,Ab-7
25,4,45,Ab-7
26,1,44,Db7913
26,2,44,Db7913
26,3,42,Db7913
26,4,41,Db7913
27,1,34,Ebj7
27,2,34,Ebj7
27,3,51,C-7
27,4,51,C-7
28,1,50,G-7
28,2,37,G-7
28,3,43,C7
28,4,43,C7
29,1,48,F-7
29,2,48,F-7
29,3,38,F-7
29,4,50,F-7
30,1,39,Bb7
30,2,41,Bb7
30,3,42,Bb7
30,4,41,Bb7
31,1,34,Eb6
31,2,34,Eb6
31,3,51,Eb6
31,4,34,Eb6
32,1,50,Bb-7
32,2,50,Bb-7
32,3,41,Eb7
32,4,34,Eb7
33,1,39,Ab6
33,2,38,Ab6
33,3,41,Ab6
33,4,41,Ab6
34,1,39,Ab6
34,2,41,Ab6
34,3,43,Ab6
34,4,44,Ab6
35,1,51,Ab-6
35,2,51,Ab-6
35,3,49,Ab-6
35,4,48,Ab-6
36,1,44,Ab-6
36,2,44,Ab-6
36,3,45,Db7
36,4,41,Db7
37,1,50,Eb
37,2,41,Eb
37,3,34,Eb
37,4,39,Eb
38,1,38,G-7
38,2,50,G-7
38,3,47,C7
38,4,44,C7
39,1,48,F-7
39,2,51,F-7
39,3,47,F-7
39,4,43,Eo7
40,1,48,F-7
40,2,48,F-7
40,3,38,F-7
40,4,43,F-7
41,1,41,Bb7
41,2,45,Bb7
41,3,43,Bbo
41,4,45,Bbo
42,1,48,F-7
42,2,51,F-7
42,3,45,Bb7
42,4,41,Bb7
43,1,34,Eb
43,2,34,Eb
43,3,39,Eb
43,4,43,Eb
44,1,38,C-7
44,2,38,C-7
44,3,43,G-7
44,4,43,G-7
45,1,40,F79
45,2,41,F79
45,3,42,F79
45,4,44,F79
46,1,43,C-7
46,2,43,C-7
46,3,40,F7
46,4,48,F7
47,1,41,Bb7
47,2,41,Bb7
47,3,47,Bbsus7
47,4,43,Bbsus7
48,1,48,Bbo7
48,2,48,Bbo7
48,3,34,Bb7
48,4,41,Bb7
49,1,51,Ab6
49,2,40,Ab6
49,3,44,Ab6
49,4,44,Ab6
50,1,43,Ab6
50,2,48,Ab6
50,3,51,Ab6
50,4,41,Ab6
51,1,51,Ab-6
51,2,42,Ab-6
51,3,51,Ab-6
51,4,48,Ab-6
52,1,48,Ab-6
52,2,51,Ab-6
52,3,48,Db7
52,4,47,Db7
53,1,34,Eb6
53,2,42,Eb6
53,3,51,Eb6
53,4,33,Eb6
54,1,38,G-7
54,2,38,G-7
54,3,43,C7
54,4,43,C7
55,1,43,F-7
55,2,43,F-7
55,3,43,F-7
55,4,43,F-7
56,1,48,F-7
56,2,48,F-7
56,3,48,F-7
56,4,48,F-7
57,1,48,Ab-7
57,2,48,Ab-7
57,3,48,Ab-7
57,4,47,Ab-7
58,1,44,Db7
58,2,44,Db7
58,3,42,Db7
58,4,41,Db7
59,1,34,Ebj7
59,2,41,Ebj7
59,3,51,C-7
59,4,39,C-7
60,1,38,G-7
60,2,38,G-7
60,3,43,C7
60,4,43,C7
61,1,48,F-7
61,2,48,F-7
61,3,44,F-7
61,4,43,F-7
62,1,43,Bb7
62,2,48,Bb7
62,3,41,Bb7
62,4,41,Bb7
63,1,41,Ebj7
63,2,41,Ebj7
63,3,41,Ebj7
63,4,41,Ebj7
64,1,41,Bb-7
64,2,34,Bb-7
64,3,47,Eb7
64,4,34,Eb7
65,1,47,Ab6
65,2,51,Ab6
65,3,34,Ab6
65,4,40,Ab6
66,1,39,Ab6
66,2,40,Ab6
