bar,beat,note,chord
1,1,43,C-69
1,2,50,C-69
1,3,50,C-69
1,4,43,C-69
2,1,45,Dm7b5
2,2,51,Dm7b5
2,3,50,G+7
2,4,50,G+7
3,1,50,C-69
3,2,50,C-69
3,3,50,C-69
3,4,45,C-69
4,1,43,C7
4,2,47,C7
4,3,50,C7
4,4,50,C7
5,1,48,F-69
5,2,50,F-69
5,3,51,F-69
5,4,50,F-69
6,1,51,C+7
6,2,50,C+7
6,3,50,C+7
6,4,50,C+7
7,1,50,F-69
7,2,37,F-69
7,3,37,F-69
7,4,37,F-69
8,1,37,F-69
8,2,43,F-69
8,3,38,F-69
8,4,47,F-69
9,1,49,Dm7b5
9,2,47,Dm7b5
9,3,48,Dm7b5
9,4,37,Dm7b5
10,1,38,G+7
10,2,38,G+7
10,3,50,G+7
10,4,50,G+7
11,1,48,F-7
11,2,50,F-7
11,3,51,F-7
11,4,49,F-7
12,1,37,Bb7
12,2,38,Bb7
12,3,50,Bb7
12,4,50,Bb7
13,1,37,Eb-7
13,2,37,Eb-7
13,3,38,Ab7
13,4,37,Ab7
14,1,51,Dm7b5
14,2,38,Dm7b5
14,3,51,G+7
14,4,50,G+7
15,1,43,C-69
15,2,50,C-69
15,3,48,C-69
15,4,47,C-69
16,1,45,Dm7b5
16,2,51,Dm7b5
16,3,50,G7
16,4,50,G7
17,1,37,C-69
17,2,37,C-69
17,3,38,C-69
17,4,37,C-69
18,1,38,Dm7b5
18,2,38,Dm7b5
18,3,37,G+7
18,4,50,G+7
19,1,50,C-69
19,2,50,C-69
19,3,45,C-69
19,4,43,C-69
20,1,42,C7
20,2,50,C7
20,3,37,C7
20,4,50,C7
21,1,37,F-69
21,2,50,F-69
21,3,50,F-69
21,4,50,F-69
22,1,51,C+7
22,2,50,C+7
22,3,50,C+7
22,4,43,C+7
23,1,48,F-69
23,2,50,F-69
23,3,51,F-69
23,4,38,F-69
24,1,51,F-69
24,2,50,F-69
24,3,48,F-69
24,4,48,F-69
25,1,49,Dm7b5
25,2,49,Dm7b5
25,3,48,Dm7b5
25,4,37,Dm7b5
26,1,50,Dm7b5
26,2,50,Dm7b5
26,3,42,Dm7b5
26,4,50,Dm7b5
27,1,48,F-7
27,2,50,F-7
27,3,51,F-7
27,4,48,F-7
28,1,37,Bb7
28,2,50,Bb7
28,3,48,Bb7
28,4,37,Bb7
29,1,49,Eb-7
29,2,38,Eb-7
29,3,51,Ab7
29,4,42,Ab7
30,1,45,Dm7b5
30,2,51,Dm7b5
30,3,50,G+7
30,4,37,G+7
31,1,51,C-69
31,2,37,C-69
31,3,37,C-69
31,4,37,C-69
32,1,38,C-69
32,2,37,C-69
32,3,50,C-69
32,4,50,C-69
33,1,50,G-7
33,2,50,G-7
33,3,50,G-7
33,4,50,G-7
34,1,43,C7
34,2,50,C7
34,3,50,C7
34,4,50,C7
35,1,37,F-7
35,2,50,F-7
35,3,51,F-7
35,4,37,F-7
36,1,51,Bb7
36,2,50,Bb7
36,3,48,Bb7
36,4,50,Bb7
37,1,50,Eb-7
37,2,50,Eb-7
37,3,50,Eb-7
37,4,42,Eb-7
38,1,51,Ab7
38,2,37,Ab7
38,3,51,Ab7
38,4,42,Ab7
39,1,45,Dm7b5
39,2,48,Dm7b5
39,3,51,Dm7b5
39,4,45,Dm7b5
40,1,50,G+7
40,2,37,G+7
40,3,37,G+7
40,4,37,G+7
41,1,50,C-69
41,2,50,C-69
41,3,38,C-69
41,4,37,C-69
42,1,40,Dm7b5
42,2,37,Dm7b5
42,3,37,G+7
