bar,beat,note,chord
1,1,48,F-7
1,2,48,F-7
1,3,41,Bb7
1,4,41,Bb7
2,1,34,Ebj7
2,2,41,Ebj7
2,3,50,C-7
2,4,34,C-7
3,1,45,Dm7b5
3,2,51,Dm7b5
3,3,50,G79b
3,4,50,G79b
4,1,43,C-7
4,2,50,C-7
4,3,34,C-7
4,4,43,C-7
5,1,45,Dm7b5
5,2,51,Dm7b5
5,3,50,G79b
5,4,50,G79b
6,1,43,C-7
6,2,43,C-7
6,3,41,C-7
6,4,41,C-7
7,1,52,D7
7,2,52,D7
7,3,51,Ab7911#
7,4,51,Ab7911#
8,1,45,Gj7
8,2,48,Gj7
8,3,50,Gj7
8,4,50,Gj7
9,1,52,Am7b5
9,2,34,Am7b5
9,3,45,D79#
9,4,49,D79#
10,1,50,G7
10,2,52,G7
10,3,42,G7
10,4,45,G7
11,1,44,G-7
11,2,44,G-7
11,3,43,C7
11,4,43,C7
12,1,48,F-7
12,2,34,F-7
12,3,43,C7
12,4,34,C7
13,1,48,F-7
13,2,50,F-7
13,3,51,Bb79
13,4,44,Bb79
14,1,34,Db7911#
14,2,50,Db7911#
14,3,43,C7
14,4,43,C7
15,1,48,F-7
15,2,48,F-7
15,3,41,Bb7913
15,4,41,Bb7913
16,1,34,Eb6
16,2,41,Eb6
16,3,50,Eb6
16,4,43,Eb6
17,1,48,Eb6
17,2,50,Eb6
