bar,beat,note,chord
1,1,40,Eb7
1,2,48,Eb7
1,3,50,Eb7
1,4,38,Eb7
2,1,51,Ab7
2,2,37,Ab7
2,3,43,Ab7
2,4,38,Ab7
3,1,40,Eb7
3,2,41,Eb7
3,3,43,Eb7
3,4,45,Eb7
4,1,42,Eb7
4,2,47,Eb7
4,3,48,Eb7
4,4,50,Eb7
5,1,51,Ab7
5,2,37,Ab7
5,3,42,Ab7
5,4,45,Ab7
6,1,51,Ab7
6,2,43,Ab7
6,3,40,Ab7
6,4,43,Ab7
7,1,38,Eb7
7,2,50,Eb7
7,3,51,Eb7
7,4,37,Eb7
8,1,50,D-7
8,2,45,D-7
8,3,43,G7
8,4,50,G7
9,1,48,C-7
9,2,51,C-7
9,3,50,C-7
9,4,43,C-7
10,1,48,F7
10,2,50,F7
10,3,51,F7
10,4,38,F7
11,1,38,Eb7
11,2,38,Eb7
11,3,43,C7
11,4,50,C7
12,1,37,F-7
12,2,40,F-7
12,3,41,Bb7
12,4,45,Bb7
13,1,42,Eb7
13,2,50,Eb7
13,3,38,Eb7
13,4,50,Eb7
14,1,51,Ab7
14,2,44,Ab7
14,3,37,Ab7
14,4,43,Ab7
15,1,38,Eb7
15,2,38,Eb7
15,3,41,Eb7
15,4,40,Eb7
16,1,41,Eb7
16,2,42,Eb7
16,3,40,Eb7
16,4,38,Eb7
17,1,39,Ab7
17,2,43,Ab7
17,3,44,Ab7
17,4,45,Ab7
18,1,45,Ab7
18,2,44,Ab7
18,3,43,Ab7
18,4,42,Ab7
19,1,41,Eb7
19,2,41,Eb7
19,3,39,Eb7
19,4,39,Eb7
20,1,38,D-7
20,2,38,D-7
20,3,37,G7
20,4,44,G7
21,1,43,C-7
21,2,39,C-7
21,3,38,C-7
21,4,37,C-7
22,1,37,F7
22,2,42,F7
22,3,41,F7
22,4,48,F7
23,1,38,Eb7
23,2,45,Eb7
23,3,43,C7
23,4,50,C7
24,1,37,F-7
24,2,38,F-7
24,3,38,Bb7
24,4,45,Bb7
25,1,38,Eb7
25,2,41,Eb7
25,3,38,Eb7
25,4,40,Eb7
26,1,39,Ab7
26,2,43,Ab7
26,3,40,Ab7
26,4,40,Ab7
27,1,41,Eb7
27,2,38,Eb7
27,3,48,Eb7
27,4,51,Eb7
28,1,50,Eb7
28,2,38,Eb7
28,3,38,Eb7
28,4,52,Eb7
29,1,51,Ab7
29,2,43,Ab7
29,3,38,Ab7
29,4,50,Ab7
30,1,51,Ab7
30,2,38,Ab7
30,3,38,Ab7
30,4,38,Ab7
31,1,38,Eb7
31,2,37,Eb7
31,3,38,Eb7
31,4,38,Eb7
32,1,38,D-7
32,2,38,D-7
32,3,43,G7
32,4,37,G7
33,1,48,C-7
33,2,43,C-7
33,3,50,C-7
33,4,37,C-7
34,1,48,F7
34,2,38,F7
34,3,38,F7
34,4,44,F7
35,1,37,Eb7
35,2,50,Eb7
35,3,37,C7
35,4,49,C7
36,1,37,F-7
36,2,38,F-7
36,3,37,Bb7
36,4,37,Bb7
37,1,42,Eb7
37,2,44,Eb7
37,3,43,Eb7
37,4,42,Eb7
38,1,51,Ab7
38,2,40,Ab7
38,3,37,Ab7
38,4,37,Ab7
39,1,37,Eb7
39,2,44,Eb7
39,3,40,Eb7
39,4,42,Eb7
40,1,38,Eb7
40,2,38,Eb7
40,3,37,Eb7
40,4,42,Eb7
41,1,51,Ab7
41,2,38,Ab7
41,3,43,Ab7
41,4,42,Ab7
42,1,51,Ab7
42,2,38,Ab7
42,3,40,Ab7
42,4,42,Ab7
43,1,37,Eb7
43,2,50,Eb7
43,3,40,Eb7
43,4,38,Eb7
44,1,50,D-7
44,2,42,D-7
44,3,43,G7
44,4,50,G7
45,1,48,C-7
45,2,43,C-7
45,3,50,C-7
45,4,47,C-7
46,1,48,F7
46,2,43,F7
46,3,38,F7
46,4,45,F7
47,1,34,Eb7
47,2,41,Eb7
47,3,43,C7
47,4,42,C7
48,1,37,F-7
48,2,43,F-7
48,3,41,Bb7
48,4,45,Bb7
49,1,34,Eb7
49,2,41,Eb7
49,3,42,Eb7
49,4,42,Eb7
50,1,51,Ab7
50,2,38,Ab7
50,3,40,Ab7
50,4,45,Ab7
51,1,38,Eb7
51,2,50,Eb7
51,3,37,Eb7
51,4,37,Eb7
52,1,37,Eb7
52,2,44,Eb7
52,3,42,Eb7
52,4,42,Eb7
53,1,51,Ab7
53,2,38,Ab7
53,3,37,Ab7
53,4,50,Ab7
54,1,51,Ab7
54,2,38,Ab7
54,3,52,Ab7
54,4,43,Ab7
55,1,38,Eb7
55,2,37,Eb7
55,3,37,Eb7
55,4,50,Eb7
56,1,37,D-7
56,2,37,D-7
56,3,38,G7
56,4,43,G7
57,1,37,C-7
57,2,43,C-7
57,3,39,C-7
57,4,40,C-7
58,1,41,F7
58,2,42,F7
58,3,43,F7
58,4,45,F7
59,1,38,Eb7
59,2,41,Eb7
59,3,43,C7
59,4,42,C7
60,1,37,F-7
60,2,42,F-7
60,3,41,Bb7
60,4,37,Bb7
61,1,38,Eb7
61,2,41,Eb7
61,3,42,Eb7
61,4,40,Eb7
62,1,39,Ab7
62,2,43,Ab7
62,3,40,Ab7
62,4,43,Ab7
63,1,41,Eb7
63,2,42,Eb7
63,3,40,Eb7
63,4,42,Eb7
64,1,41,Eb7
64,2,37,Eb7
64,3,38,Eb7
64,4,40,Eb7
65,1,39,Ab7
65,2,42,Ab7
65,3,37,Ab7
65,4,34,Ab7
66,1,42,Ab7
66,2,39,Ab7
66,3,40,Ab7
66,4,43,Ab7
67,1,41,Eb7
67,2,45,Eb7
67,3,45,Eb7
67,4,45,Eb7
68,1,44,D-7
68,2,44,D-7
68,3,43,G7
68,4,37,G7
69,1,37,C-7
69,2,38,C-7
69,3,39,C-7
69,4,40,C-7
70,1,41,F7
70,2,42,F7
70,3,43,F7
70,4,45,F7
71,1,42,Eb7
71,2,41,Eb7
71,3,43,C7
71,4,42,C7
72,1,37,F-7
72,2,40,F-7
72,3,41,Bb7
72,4,45,Bb7
73,1,45,Eb7
73,2,50,Eb7
73,3,37,Eb7
73,4,40,Eb7
74,1,40,Ab7
74,2,37,Ab7
74,3,37,Ab7
74,4,42,Ab7
75,1,37,Eb7
75,2,37,Eb7
75,3,37,Eb7
75,4,37,Eb7
76,1,50,Eb7
76,2,42,Eb7
76,3,48,Eb7
76,4,50,Eb7
77,1,51,Ab7
77,2,37,Ab7
77,3,40,Ab7
77,4,50,Ab7
78,1,51,Ab7
78,2,38,Ab7
78,3,52,Ab7
78,4,45,Ab7
79,1,45,Eb7
79,2,50,Eb7
79,3,45,Eb7
79,4,45,Eb7
80,1,44,D-7
80,2,38,D-7
80,3,43,G
80,4,42,G
81,1,37,C-7
81,2,38,C-7
81,3,39,C-7
81,4,40,C-7
82,1,41,F7
82,2,42,F7
82,3,42,F7
82,4,45,F7
83,1,38,Eb7
83,2,41,Eb7
83,3,43,C7
83,4,42,C7
84,1,40,F-7
84,2,42,F-7
84,3,41,Bb7
84,4,45,Bb7
85,1,45,Eb7
85,2,38,Eb7
85,3,37,Eb7
85,4,40,Eb7
