bar,beat,note,chord
1,1,47,E7alt
1,2,47,E7alt
1,3,47,E7alt
1,4,50,E7alt
2,1,50,E7alt
2,2,42,E7alt
2,3,42,E7alt
2,4,50,E7alt
3,1,47,Fj7
3,2,40,Fj7
3,3,45,Fj7
3,4,42,Fj7
4,1,42,Fj7
4,2,45,Fj7
4,3,50,Fj7
4,4,38,Fj7
5,1,37,E7alt
5,2,38,E7alt
5,3,37,E7alt
5,4,37,E7alt
6,1,37,E7alt
6,2,50,E7alt
6,3,47,E7alt
6,4,50,E7alt
7,1,38,Ebj7911#
7,2,50,Ebj7911#
7,3,50,Ebj7911#
7,4,37,Ebj7911#
8,1,41,Ebj7911#
8,2,50,Ebj7911#
8,3,48,Ebj7911#
8,4,47,Ebj7911#
9,1,45,D7
9,2,51,D7
9,3,48,D7
9,4,45,D7
10,1,45,Ebj7911#
10,2,51,Ebj7911#
10,3,48,Ebj7911#
10,4,48,Ebj7911#
11,1,47,E7
11,2,50,E7
11,3,50,E7
11,4,47,E7
12,1,47,Fj7
12,2,47,Fj7
12,3,47,Eb7
12,4,41,Eb7
13,1,45,D-79
13,2,52,D-79
13,3,48,D-79
13,4,45,D-79
14,1,50,G7
14,2,50,G7
14,3,37,G7
14,4,42,G7
15,1,50,G-7
15,2,50,G-7
15,3,50,G-7
15,4,40,G-7
16,1,38,Gb7
16,2,44,Gb7
16,3,49,Gb7
16,4,50,Gb7
17,1,37,E7alt
17,2,37,E7alt
17,3,37,E7alt
17,4,37,E7alt
18,1,37,E7alt
18,2,50,E7alt
18,3,50,E7alt
18,4,37,E7alt
19,1,37,Fj7
19,2,37,Fj7
19,3,38,Fj7
19,4,38,Fj7
20,1,40,Fj7
20,2,37,Fj7
20,3,37,Fj7
20,4,38,Fj7
21,1,38,E7alt
21,2,37,E7alt
21,3,38,E7alt
21,4,38,E7alt
22,1,37,E7alt
22,2,38,E7alt
22,3,37,E7alt
22,4,37,E7alt
23,1,38,Ebj7911#
23,2,38,Ebj7911#
23,3,38,Ebj7911#
23,4,38,Ebj7911#
24,1,37,Ebj7911#
24,2,50,Ebj7911#
24,3,51,Ebj7911#
24,4,50,Ebj7911#
25,1,38,D7
25,2,37,D7
25,3,37,D7
25,4,37,D7
26,1,37,Ebj7911#
26,2,40,Ebj7911#
26,3,45,Ebj7911#
26,4,50,Ebj7911#
27,1,47,E7
27,2,50,E7
27,3,50,E7
27,4,47,E7
28,1,47,Fj7
28,2,47,Fj7
28,3,47,Eb7
28,4,44,Eb7
29,1,44,Db7911#
29,2,51,Db7911#
29,3,37,Db7911#
29,4,44,Db7911#
30,1,50,C7
30,2,50,C7
30,3,42,C7
30,4,42,C7
31,1,44,Db7
31,2,48,Db7
31,3,49,Gb7
31,4,47,Gb7
32,1,48,Fj7
32,2,50,Fj7
32,3,50,Fj7
32,4,38,Fj7
33,1,47,E7alt
33,2,37,E7alt
33,3,38,E7alt
33,4,51,E7alt
34,1,50,E7alt
34,2,50,E7alt
34,3,37,E7alt
34,4,37,E7alt
35,1,38,Fj7
35,2,40,Fj7
35,3,45,Fj7
35,4,50,Fj7
36,1,38,Fj7
36,2,37,Fj7
36,3,38,Fj7
36,4,37,Fj7
37,1,38,E7alt
37,2,47,E7alt
37,3,42,E7alt
37,4,47,E7alt
38,1,40,E7alt
38,2,45,E7alt
38,3,50,E7alt
38,4,47,E7alt
39,1,45,Ebj7911#
39,2,38,Ebj7911#
39,3,39,Ebj7911#
39,4,40,Ebj7911#
40,1,40,Ebj7911#
40,2,48,Ebj7911#
40,3,38,Ebj7911#
40,4,40,Ebj7911#
41,1,45,D7
41,2,51,D7
41,3,48,D7
41,4,45,D7
42,1,47,Ebj7911#
42,2,50,Ebj7911#
42,3,50,Ebj7911#
42,4,47,Ebj7911#
43,1,47,E7
43,2,47,E7
43,3,47,E7
43,4,50,E7
44,1,47,Fj7
44,2,47,Fj7
44,3,50,Eb7
44,4,50,Eb7
45,1,50,D-79
45,2,38,D-79
45,3,49,D-79
45,4,45,D-79
46,1,50,G7
46,2,50,G7
46,3,44,G7
46,4,44,G7
47,1,50,G-7
47,2,50,G-7
47,3,37,G-7
47,4,37,G-7
48,1,50,Gb7
48,2,42,Gb7
48,3,51,Gb7
48,4,37,Gb7
49,1,37,E7alt
49,2,47,E7alt
49,3,50,E7alt
49,4,50,E7alt
50,1,37,E7alt
50,2,50,E7alt
50,3,37,E7alt
50,4,37,E7alt
51,1,37,Fj7
51,2,37,Fj7
51,3,42,Fj7
51,4,40,Fj7
52,1,40,Fj7
52,2,49,Fj7
52,3,38,Fj7
52,4,38,Fj7
53,1,37,E7alt
53,2,37,E7alt
53,3,37,E7alt
53,4,47,E7alt
54,1,47,E7alt
54,2,40,E7alt
54,3,50,E7alt
54,4,50,E7alt
55,1,45,Ebj7911#
55,2,50,Ebj7911#
55,3,51,Ebj7911#
55,4,37,Ebj7911#
56,1,50,Ebj7911#
56,2,50,Ebj7911#
56,3,50,Ebj7911#
56,4,50,Ebj7911#
57,1,51,D7
57,2,38,D7
57,3,37,D7
57,4,51,D7
58,1,40,Ebj7911#
58,2,40,Ebj7911#
58,3,45,Ebj7911#
58,4,37,Ebj7911#
59,1,41,E7
59,2,41,E7
59,3,48,E7
59,4,50,E7
60,1,48,Fj7
60,2,47,Fj7
60,3,42,Eb7
60,4,45,Eb7
61,1,44,Db7911#
61,2,51,Db7911#
61,3,51,Db7911#
61,4,37,Db7911#
62,1,50,C7
62,2,50,C7
62,3,42,C7
62,4,43,C7
63,1,44,Db7
63,2,48,Db7
63,3,49,Gb7
63,4,47,Gb7
64,1,48,Fj7
64,2,40,Fj7
64,3,45,Fj7
64,4,50,Fj7
65,1,37,E7alt
65,2,47,E7alt
65,3,37,E7alt
65,4,50,E7alt
